solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
newton-cg,none,False,0.811,57.428597721331876,False,4.512078209382294,98,ovr,0.03980459478303322,,2019,0,False,,0.084
newton-cg,none,False,0.10867447422495495,9.185,False,6.074,97,ovr,0.8427376454982618,,2019,0,True,,0.084
newton-cg,l2,False,0.685,94.11,False,2.491,103,ovr,,,2019,0,True,,0.084
saga,elasticnet,False,0.2688288378704629,53.132,False,9.833282543962099,104,ovr,0.662109973415654,,2019,0,True,,0.105
lbfgs,none,False,0.946,54.089,True,7.521,96,ovr,,,2019,0,True,,0.044
newton-cg,none,False,0.5855948706532482,61.759874972726514,False,8.643045524071194,103,ovr,0.42616813546430454,,2019,0,False,,0.084
saga,none,False,0.496,19.467469598060184,False,1.074,102,multinomial,,,2019,0,False,,0.121
newton-cg,l2,False,0.777,87.77134977807488,False,5.981,103,ovr,0.4190732325284754,,2019,0,True,,0.084
sag,l2,False,0.34,5.605,True,5.746,96,ovr,0.6109711653725136,,2019,0,False,,0.099
lbfgs,none,False,0.296,52.35395911078031,True,6.611,102,auto,,,2019,0,True,,0.044
saga,none,False,0.329,50.08459666607531,False,1.821,101,auto,0.8295216144314008,,2019,0,True,,0.105
liblinear,l2,True,0.376,46.525,False,2.65,98,ovr,,,2019,0,True,,0.146
saga,elasticnet,False,0.2688288378704629,53.132,False,9.833282543962099,104,ovr,0.4497526836232283,,2019,0,True,,0.105
newton-cg,none,False,0.811,57.428597721331876,False,4.512078209382294,98,ovr,0.30137404479465046,,2019,0,False,,0.084
sag,l2,False,0.969,15.522053730020334,True,0.5477090272996871,101,ovr,,,2019,0,False,,-0.119
lbfgs,l2,False,0.220023631143145,55.667,True,8.610425823385976,99,ovr,0.693873240602045,,2019,0,True,,0.044
lbfgs,l2,False,0.220023631143145,54.667,True,8.610425823385976,99,ovr,0.8975851171652013,,2019,0,True,,0.044
sag,none,False,0.463,80.59637581332707,True,2.8864066641952455,102,auto,0.9955371129305511,,2019,0,False,,-0.154
newton-cg,l2,False,0.777,50.125267110288256,False,5.981,103,ovr,0.16648533486324846,,2019,0,True,,0.084
saga,l1,False,0.7997893106560562,8.673,False,9.421,97,auto,,,2019,0,False,,0.104
sag,l2,False,0.377,85.46855757382816,False,3.5,100,ovr,,,2019,0,True,,0.08
lbfgs,none,False,0.220023631143145,54.667,True,8.610425823385976,99,ovr,0.161470797041961,,2019,0,True,,0.044
saga,none,False,0.6297267185960739,90.04036074078934,False,3.1295741632164713,105,auto,0.928138359786293,,2019,0,True,,0.105
lbfgs,l2,False,0.7313484020968926,54.28905958586127,False,0.3471646435819314,103,auto,,,2019,0,True,,0.084
sag,l2,False,0.463,80.59637581332707,True,2.8864066641952455,102,auto,0.3665507756014039,,2019,0,False,,-0.154
liblinear,l1,False,0.837,29.848903742802918,False,7.294,105,ovr,,,2019,0,False,,0.121
saga,l1,False,0.26955500324683523,41.61960608866645,False,5.983608574555368,100,auto,,,2019,0,False,,0.105
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,105,auto,0.7944994081545597,,2019,0,True,,0.105
newton-cg,l2,False,0.811,57.428597721331876,False,4.512078209382294,98,ovr,0.4916859262549895,,2019,0,False,,0.084
lbfgs,none,False,0.008,68.965,True,1.726,98,ovr,,,2019,0,False,,0.044
saga,none,False,0.64,90.04036074078934,True,3.1295741632164713,105,auto,0.27734997342534684,,2019,0,True,,0.104
saga,none,False,0.265695317716188,84.554,False,9.852,98,auto,0.4300254561351038,,2019,0,False,,0.105
newton-cg,l2,False,0.5787116710706085,56.234,True,0.17499954525959147,100,ovr,0.2820546179520461,,2019,0,True,,0.044
newton-cg,none,False,0.6177092718373587,27.17208764454367,True,0.418,100,multinomial,0.4259251804564168,,2019,0,False,,0.044
newton-cg,none,False,0.328,7.003678352536659,True,0.868,102,multinomial,0.6941297730707594,,2019,0,False,,0.044
saga,elasticnet,False,0.24,83.333,True,5.061,95,multinomial,0.6464381330263297,,2019,0,True,,0.119
newton-cg,l2,False,0.843,27.537,True,0.711,103,auto,,,2019,0,False,,0.044
newton-cg,none,False,0.828,66.96580420114212,False,4.184118892442711,96,auto,0.02338646338289463,,2019,0,False,,0.084
newton-cg,none,False,0.6536383397432701,6.2483471907200485,False,0.844,103,auto,,,2019,0,True,,0.084
saga,l1,False,0.26955500324683523,51.77708556888622,False,5.983608574555368,100,auto,,,2019,0,False,,0.105
newton-cg,none,False,0.6536383397432701,6.2483471907200485,False,0.744,103,auto,,,2019,0,True,,0.084
saga,l1,False,0.26955500324683523,51.77708556888622,False,5.983608574555368,100,multinomial,,,2019,0,False,,0.121
newton-cg,none,False,0.828,66.96580420114212,False,4.184118892442711,96,auto,0.26350433129672346,,2019,0,False,,0.084
saga,l1,False,0.8957949864406604,5.483,False,6.371,102,auto,,,2019,0,False,,0.104
sag,none,False,0.463,80.59637581332707,True,2.8864066641952455,102,auto,0.09774475231760682,,2019,0,False,,-0.154
sag,l2,False,0.44605601118931565,93.94938817802226,False,2.813,95,ovr,,,2019,0,False,,0.08
liblinear,l2,True,0.2028505619524781,36.161,False,0.268,101,auto,0.8798050293508466,,2019,0,False,,-0.01
lbfgs,l2,False,0.8275680608707023,57.551,True,7.468,97,ovr,0.4470520845563236,,2019,0,True,,0.044
lbfgs,none,False,0.296,52.35395911078031,True,4.197037579660164,102,auto,,,2019,0,True,,0.044
saga,l1,False,0.26955500324683523,71.2144836400881,False,5.983608574555368,100,multinomial,,,2019,0,False,,0.121
lbfgs,l2,False,0.8275680608707023,57.551,True,7.468,97,ovr,0.7913410574703681,,2019,0,True,,0.044
saga,l2,False,0.258,70.87323463669988,True,4.165,96,ovr,,,2019,0,False,,0.104
newton-cg,none,False,0.6177092718373587,35.63777485135401,True,0.418,100,multinomial,0.16302254317808995,,2019,0,False,,0.044
newton-cg,none,False,0.019604503199261325,86.317,True,2.504,102,multinomial,0.21207856605035968,,2019,0,True,,0.044
saga,l1,False,0.15542942973199286,24.26148559556126,True,2.210589579347006,101,ovr,,,2019,0,False,,0.104
sag,none,False,0.473,80.59637581332707,True,2.8864066641952455,102,auto,0.7783291127595662,,2019,0,False,,-0.154
newton-cg,none,False,0.6177092718373587,35.63777485135401,True,0.418,100,multinomial,,,2019,0,False,,0.044
saga,l1,False,0.482,42.81,False,1.881,104,auto,0.49388427958285075,,2019,0,False,,0.105
saga,elasticnet,False,0.9687620584654022,3.3107250387383087,True,3.9880350939108675,98,auto,0.18439547831652303,,2019,0,False,,0.104
newton-cg,none,False,0.6177092718373587,35.63777485135401,True,0.518,100,multinomial,,,2019,0,False,,0.044
lbfgs,l2,False,0.296,52.35395911078031,True,4.197037579660164,102,auto,,,2019,0,True,,0.044
sag,l2,False,0.9687620584654022,3.3107250387383087,True,3.9880350939108675,98,auto,0.15540554568891118,,2019,0,False,,-0.119
newton-cg,l2,False,0.685,94.11,True,2.491,103,multinomial,,,2019,0,True,,0.044
saga,none,False,0.329,50.08459666607531,False,1.821,101,auto,0.4378438406419227,,2019,0,False,,0.105
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,105,auto,0.5346744078547218,,2019,0,True,,0.105
newton-cg,none,False,0.777,50.125267110288256,False,5.981,103,ovr,,,2019,0,True,,0.084
sag,l2,False,0.377,85.46855757382816,True,3.5,100,ovr,,,2019,0,True,,-0.154
sag,l2,False,0.473,80.59637581332707,True,2.8864066641952455,102,auto,0.44745743753790224,,2019,0,False,,-0.154
saga,elasticnet,False,0.4552241583057688,95.9161268295915,True,0.3049130661111504,97,ovr,0.6833200631167147,,2019,0,False,,0.104
lbfgs,none,False,0.993,8.818,False,7.737,97,auto,0.2773535144909637,,2019,0,False,,0.084
saga,elasticnet,False,0.4552241583057688,95.9161268295915,True,0.3049130661111504,97,ovr,0.5785292689976921,,2019,0,False,,0.104
saga,l1,False,0.412,20.21469401625114,False,7.719,99,ovr,,,2019,0,False,,0.105
saga,elasticnet,False,0.15542942973199286,24.26148559556126,True,2.210589579347006,101,ovr,0.9282371375185214,,2019,0,False,,0.104
newton-cg,none,False,0.5855948706532482,61.759874972726514,False,8.643045524071194,103,ovr,0.4987064030018227,,2019,0,False,,0.084
liblinear,l1,False,0.01988002305560119,83.492,True,8.333,101,ovr,,,2019,0,True,,0.064
saga,none,False,0.7997893106560562,8.673,False,9.421,97,auto,,,2019,0,False,,0.105
saga,l1,False,0.477,2.558,True,2.648,95,multinomial,0.18925006007079537,,2019,0,True,,0.119
lbfgs,none,False,0.881,24.415488740894897,True,4.318,101,ovr,,,2019,0,False,,0.044
lbfgs,l2,False,0.8275680608707023,57.551,True,7.468,97,ovr,0.031227040545422358,,2019,0,True,,0.044
lbfgs,l2,False,0.2028505619524781,36.161,False,0.268,101,auto,0.12368272499324218,,2019,0,False,,0.084
liblinear,l2,True,0.451,46.594,False,7.737,97,auto,,,2019,0,False,,0.146
saga,elasticnet,False,0.107,85.694,False,7.119,105,ovr,0.592766205390937,,2019,0,False,,0.08
newton-cg,none,False,0.6177092718373587,35.63777485135401,True,0.518,100,multinomial,0.11366551879266884,,2019,0,False,,0.044
sag,none,False,0.9687620584654022,3.3107250387383087,True,3.9880350939108675,98,auto,0.3311416208369604,,2019,0,False,,-0.119
lbfgs,l2,False,0.296,52.35395911078031,True,4.197037579660164,101,auto,,,2019,0,True,,0.044
newton-cg,l2,False,0.801,57.428597721331876,False,4.512078209382294,98,ovr,0.1127574580761197,,2019,0,False,,0.084
saga,elasticnet,False,0.24,83.333,True,5.061,95,multinomial,0.34347905526531664,,2019,0,True,,0.119
newton-cg,l2,False,0.6177092718373587,35.63777485135401,True,0.518,100,multinomial,0.6260276599678019,,2019,0,False,,0.044
lbfgs,none,False,0.881,24.415488740894897,True,4.318,102,ovr,,,2019,0,False,,0.044
saga,none,False,0.7997893106560562,8.673,False,9.521,97,auto,,,2019,0,False,,0.105
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,105,auto,0.3382213212960329,,2019,0,True,,0.105
liblinear,l2,True,0.2028505619524781,36.161,False,0.268,101,auto,0.7721726089728974,,2019,0,False,,-0.01
saga,elasticnet,False,0.15542942973199286,24.26148559556126,True,2.210589579347006,101,ovr,0.2496994055910362,,2019,0,True,,0.104
lbfgs,none,False,0.296,52.35395911078031,True,4.197037579660164,101,auto,,,2019,0,True,,0.044
newton-cg,none,False,0.10467667239448093,37.55222880819408,True,2.377,98,multinomial,0.005140807621818233,,2019,0,True,,0.044
sag,none,False,0.497,53.848,False,3.47,105,auto,,,2019,0,True,,-0.125
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.7812365973100496,,2019,0,True,,0.105
saga,l1,False,0.26955500324683523,71.2144836400881,True,5.983608574555368,100,multinomial,,,2019,0,False,,0.119
saga,l1,False,0.064,53.011,True,4.996,96,auto,,,2019,0,True,,0.076
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.6397980750586422,,2019,0,True,,0.105
newton-cg,l2,False,0.6177092718373587,35.63777485135401,True,0.518,100,auto,0.20703766632777754,,2019,0,False,,0.044
lbfgs,l2,False,0.881,24.415488740894897,True,4.318,102,multinomial,,,2019,0,False,,0.044
saga,l2,False,0.248,70.87323463669988,True,4.165,96,ovr,,,2019,0,False,,0.104
newton-cg,none,False,0.777,50.125267110288256,False,5.981,100,ovr,,,2019,0,True,,0.084
lbfgs,none,False,0.037,39.621,False,8.866495977171352,101,multinomial,0.405998143870562,,2019,0,False,,0.084
liblinear,l2,False,0.2028505619524781,36.161,False,0.268,101,auto,0.5084798444834454,,2019,0,False,,0.147
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.7886921563677606,,2019,0,True,,0.105
saga,elasticnet,False,0.15542942973199286,24.26148559556126,True,2.210589579347006,101,ovr,0.7272316646902522,,2019,0,True,,0.104
lbfgs,l2,False,0.296,52.35395911078031,True,4.297,101,auto,,,2019,0,True,,0.044
newton-cg,l2,False,0.21757294625996532,94.11,True,2.491,103,multinomial,,,2019,0,True,,0.044
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.6704630310020837,,2019,0,True,,0.105
saga,elasticnet,False,0.15542942973199286,23.262,True,2.210589579347006,101,ovr,0.6789775448923047,,2019,0,True,,0.104
newton-cg,none,False,0.6177092718373587,35.63777485135401,True,0.518,100,auto,0.48328772253289465,,2019,0,False,,0.044
newton-cg,none,False,0.5855948706532482,61.759874972726514,False,8.643045524071194,103,ovr,0.42858630149641186,,2019,0,True,,0.084
saga,elasticnet,False,0.335,60.358,True,3.343,100,multinomial,0.19594108149284362,,2019,0,False,,0.119
saga,l2,False,0.24339042944922287,86.606,False,3.253809224665104,96,auto,,,2019,0,True,,0.105
liblinear,l2,False,0.2028505619524781,36.161,True,0.268,101,auto,0.7187700841405,,2019,0,False,,0.147
newton-cg,none,False,0.6177092718373587,35.63777485135401,True,0.518,100,auto,0.07942973139574783,,2019,0,False,,0.044
newton-cg,l2,False,0.6177092718373587,35.63777485135401,True,0.418,100,auto,0.08442568320470534,,2019,0,False,,0.044
sag,none,False,0.897,39.461,True,9.371,101,auto,0.8627655335775527,,2019,0,False,,-0.119
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.3433590753038315,,2019,0,False,,0.105
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.8024633224632721,,2019,0,False,,0.105
liblinear,l1,False,0.5855948706532482,61.759874972726514,False,8.643045524071194,103,ovr,0.49312642993380784,,2019,0,True,,0.121
sag,none,False,0.473,80.59637581332707,True,2.8864066641952455,102,auto,0.13337823231375356,,2019,0,False,,-0.154
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.7238248265902455,,2019,0,True,,0.105
saga,elasticnet,False,0.24,83.333,True,5.061,95,multinomial,0.00947981287538302,,2019,0,True,,0.119
newton-cg,l2,False,0.412,20.21469401625114,False,7.719,99,ovr,,,2019,0,False,,0.084
saga,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.5513414984543569,,2019,0,False,,0.105
newton-cg,l2,False,0.21757294625996532,94.11,True,0.2881246390017039,103,multinomial,,,2019,0,True,,0.044
sag,l2,False,0.9687620584654022,3.3107250387383087,True,3.9880350939108675,98,auto,0.32391378583879826,,2019,0,False,,-0.119
newton-cg,none,False,0.6177092718373587,35.63777485135401,True,0.418,100,auto,0.40423310337714835,,2019,0,False,,0.044
newton-cg,l2,False,0.019604503199261325,86.317,True,2.504,102,multinomial,0.3319751358202374,,2019,0,True,,0.044
liblinear,l1,False,0.9443629170651618,61.759874972726514,False,8.643045524071194,103,ovr,0.856709229374534,,2019,0,True,,0.121
lbfgs,none,False,0.881,24.415488740894897,True,4.318,96,multinomial,,,2019,0,False,,0.043
sag,l2,False,0.44605601118931565,93.94938817802226,False,2.813,95,ovr,,,2019,0,True,,0.08
saga,elasticnet,False,0.15542942973199286,23.262,True,2.210589579347006,101,ovr,0.223376087077525,,2019,0,True,,0.104
lbfgs,l2,False,0.881,24.415488740894897,True,4.318,96,multinomial,,,2019,0,False,,0.044
liblinear,l2,False,0.9443629170651618,61.759874972726514,False,4.290185465298039,103,ovr,0.7836799734326106,,2019,0,True,,0.147
lbfgs,l2,False,0.8275680608707023,57.551,False,7.468,97,ovr,0.6611295848187045,,2019,0,True,,0.084
newton-cg,l2,False,0.339,98.689,True,6.211,98,ovr,,,2019,0,False,,0.044
saga,l1,False,0.477,2.558,True,2.648,95,multinomial,,,2019,0,True,,0.119
newton-cg,l2,False,0.6177092718373587,35.63777485135401,True,0.418,100,auto,0.4051225327916582,,2019,0,False,,0.044
sag,none,False,0.473,80.59637581332707,True,2.8864066641952455,102,auto,0.12297330364649584,,2019,0,False,,-0.154
newton-cg,none,False,0.216,11.908,False,1.988,95,multinomial,0.8345807824992254,,2019,0,True,,0.084
newton-cg,none,False,0.828,66.96580420114212,False,4.284,96,auto,0.6660850972980222,,2019,0,False,,0.084
lbfgs,none,False,0.027,39.621,False,8.866495977171352,101,multinomial,0.008010612511141213,,2019,0,False,,0.084
liblinear,l1,False,0.5043849428641517,14.78,False,5.600462626514678,99,ovr,0.30888433013577965,,2019,0,False,,0.121
saga,none,False,0.5859112115393188,10.599,False,4.042,95,auto,,,2019,0,False,,0.105
lbfgs,l2,False,0.881,24.415488740894897,True,4.318,96,multinomial,0.6819927987431826,,2019,0,False,,0.044
sag,l2,False,0.377,85.46855757382816,True,3.5,100,ovr,,,2019,0,False,,-0.154
newton-cg,l2,False,0.6177092718373587,35.63777485135401,True,0.418,100,auto,0.13206780091572867,,2019,0,False,,0.044
saga,l1,False,0.56,57.48131385042146,True,2.947,96,multinomial,,,2019,0,False,,0.119
saga,l1,False,0.8957949864406604,5.483,False,6.371,102,multinomial,,,2019,0,False,,0.121
sag,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.17166969329889237,,2019,0,False,,-0.125
lbfgs,none,False,0.47,74.952,False,5.156,105,ovr,0.9982572773489311,,2019,0,True,,0.084
lbfgs,l2,False,0.296,52.35395911078031,False,4.297,101,auto,,,2019,0,True,,0.084
newton-cg,none,False,0.828,66.96580420114212,False,4.284,96,auto,0.5294520108059709,,2019,0,False,,0.084
sag,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.17865946156718204,,2019,0,False,,-0.125
sag,none,False,0.64,90.04036074078934,False,3.1295741632164713,104,auto,0.8954257893000055,,2019,0,False,,-0.125
lbfgs,l2,False,0.027,39.621,False,8.866495977171352,101,multinomial,0.13316192684245742,,2019,0,False,,0.084
newton-cg,l2,False,0.6177092718373587,35.63777485135401,True,0.418,100,multinomial,0.27915188125877843,,2019,0,False,,0.044
saga,l1,False,0.24339042944922287,86.606,False,3.253809224665104,96,auto,,,2019,0,True,,0.105
saga,none,False,0.26955500324683523,71.2144836400881,True,5.983608574555368,100,multinomial,,,2019,0,False,,0.119
newton-cg,none,False,0.801,57.428597721331876,False,0.9618535942023959,98,ovr,0.9712242812533506,,2019,0,False,,0.084
sag,none,False,0.64,91.04,False,3.1295741632164713,104,auto,0.08345507847041167,,2019,0,False,,-0.125
saga,none,False,0.26955500324683523,71.2144836400881,True,2.9433506760402466,100,multinomial,,,2019,0,False,,0.119
sag,none,False,0.473,80.59637581332707,True,2.8864066641952455,102,multinomial,0.30042023374619986,,2019,0,False,,0.013
newton-cg,l2,False,0.801,57.428597721331876,False,0.9618535942023959,102,ovr,0.6684210823318004,,2019,0,False,,0.084
sag,l2,False,0.217,89.2869289580274,False,9.909,97,ovr,0.528293654791808,,2019,0,False,,0.096
liblinear,l2,False,0.2028505619524781,36.161,True,0.268,101,ovr,0.32296076587370404,,2019,0,False,,0.147
saga,none,False,0.7997893106560562,8.673,False,9.521,97,auto,,,2019,0,True,,0.105
newton-cg,none,False,0.818,66.96580420114212,False,4.284,96,auto,0.6103673095949971,,2019,0,False,,0.084
sag,none,False,0.377,85.46855757382816,True,3.5,100,ovr,,,2019,0,False,,-0.154
newton-cg,l2,False,0.881,24.415488740894897,True,4.318,96,multinomial,0.5536259180485289,,2019,0,False,,0.044
liblinear,l1,False,0.57,93.364,False,5.642,99,ovr,0.7130642157596129,,2019,0,False,,0.121
saga,elasticnet,False,0.24,83.333,True,5.061,95,multinomial,0.6284671542524266,,2019,0,True,,0.119
saga,elasticnet,False,0.9687620584654022,3.3107250387383087,True,3.9880350939108675,98,auto,0.4380351645053878,,2019,0,False,,0.104
liblinear,l1,False,0.2028505619524781,36.161,True,0.268,101,ovr,0.23771662846079256,,2019,0,False,,0.069
lbfgs,l2,False,0.027,39.621,False,8.866495977171352,101,multinomial,,,2019,0,False,,0.084
sag,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.807362415699713,,2019,0,False,,0.083
sag,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.5442680191790966,,2019,0,False,,0.083
saga,l1,False,0.296,52.35395911078031,False,4.297,101,auto,,,2019,0,True,,0.105
sag,none,False,0.473,80.59637581332707,True,2.8864066641952455,102,multinomial,0.5479987267247852,,2019,0,False,,0.013
saga,elasticnet,False,0.24,83.333,True,5.061,95,multinomial,0.5939519975119658,,2019,0,True,,0.119
saga,none,False,0.9687620584654022,3.3107250387383087,True,3.9880350939108675,98,auto,0.8311153578645971,,2019,0,False,,0.104
newton-cg,l2,False,0.6177092718373587,35.63777485135401,True,0.418,100,multinomial,0.0562551202282906,,2019,0,False,,0.044
sag,none,False,0.115,15.127,False,3.463,100,ovr,,,2019,0,False,,0.061
saga,elasticnet,False,0.178,22.57,True,3.737,96,ovr,0.9047455599906763,,2019,0,False,,0.104
sag,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.20674753952150748,,2019,0,False,,0.083
liblinear,l1,False,0.9443629170651618,61.759874972726514,False,4.290185465298039,103,ovr,0.32248969379388226,,2019,0,True,,0.121
sag,l2,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.5901194602787866,,2019,0,False,,0.083
newton-cg,l2,False,0.801,57.428597721331876,False,0.9618535942023959,102,ovr,0.49442061472747967,,2019,0,False,,0.084
newton-cg,l2,False,0.801,57.428597721331876,False,0.9618535942023959,102,ovr,0.27755192573632925,,2019,0,False,,0.084
newton-cg,none,False,0.5415836574990052,79.086,False,1.749034580275987,99,multinomial,0.12890546550749082,,2019,0,False,,0.084
lbfgs,l2,False,0.027,39.621,False,8.866495977171352,101,multinomial,,,2019,0,True,,0.084
sag,none,False,0.9443629170651618,61.759874972726514,False,4.290185465298039,103,ovr,0.03066985122773691,,2019,0,True,,-0.125
sag,none,False,0.9443629170651618,61.759874972726514,False,4.290185465298039,103,ovr,0.7390656112235876,,2019,0,False,,-0.125
liblinear,l1,False,0.01988002305560119,83.492,True,8.333,101,ovr,,,2019,0,False,,0.064
sag,none,False,0.9443629170651618,62.76,False,4.290185465298039,103,ovr,0.5492156387794059,,2019,0,False,,-0.125
sag,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.696007288611037,,2019,0,True,,0.083
newton-cg,l2,False,0.7140987086483093,94.11,True,0.2881246390017039,103,multinomial,,,2019,0,True,,0.044
liblinear,l1,False,0.01988002305560119,83.492,True,8.333,100,ovr,,,2019,0,False,,0.064
sag,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.05642980090421057,,2019,0,True,,0.083
lbfgs,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.7984418220874117,,2019,0,True,,0.084
lbfgs,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.060058647932601406,,2019,0,True,,0.084
lbfgs,none,False,0.619,85.01,False,6.355740674879497,101,ovr,,,2019,0,True,,0.084
newton-cg,l2,False,0.608,35.63777485135401,True,0.418,100,multinomial,0.3805668397092792,,2019,0,False,,0.044
saga,elasticnet,False,0.415,66.37,False,6.248,96,auto,0.17266064377087276,,2019,0,True,,0.105
lbfgs,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.7649586217067245,,2019,0,True,,0.084
newton-cg,l2,False,0.608,35.63777485135401,True,0.418,100,multinomial,0.36536822021862647,,2019,0,False,,0.044
saga,elasticnet,False,0.15542942973199286,23.262,True,2.210589579347006,101,ovr,0.028171347359772336,,2019,0,True,,0.104
sag,none,False,0.473,80.59637581332707,True,2.8864066641952455,102,multinomial,0.07356498667660649,,2019,0,False,,0.013
lbfgs,l2,False,0.5209320134599845,59.537,True,5.97,100,auto,,,2019,0,False,,0.044
sag,none,False,0.9443629170651618,62.76,False,4.290185465298039,103,multinomial,0.48923057939344794,,2019,0,False,,-0.015
newton-cg,l2,False,0.399,74.766,False,5.326132337178981,98,auto,0.7397951896611503,,2019,0,False,,0.084
saga,l1,False,0.296,52.35395911078031,True,4.297,101,auto,,,2019,0,True,,0.104
newton-cg,l2,False,0.7140987086483093,94.11,True,0.388,103,multinomial,,,2019,0,True,,0.044
saga,l1,False,0.40962531234090227,0.13330681077976575,True,3.857,95,auto,0.09958176845095279,,2019,0,False,,0.103
newton-cg,l2,False,0.608,35.63777485135401,True,0.418,100,multinomial,,,2019,0,False,,0.044
newton-cg,none,False,0.412,20.21469401625114,False,7.719,99,ovr,,,2019,0,True,,0.084
lbfgs,none,False,0.03304972313460684,91.04,False,3.1295741632164713,104,auto,0.3629785438552916,,2019,0,True,,0.084
saga,l1,False,0.56,56.481,True,2.947,96,multinomial,,,2019,0,False,,0.119
saga,elasticnet,False,0.2688288378704629,53.132,False,9.833282543962099,104,ovr,0.6516679973925231,,2019,0,True,,0.105
newton-cg,l2,False,0.801,57.428597721331876,False,0.9618535942023959,102,ovr,0.1605689067610997,,2019,0,False,,0.084
lbfgs,l2,False,0.03304972313460684,38.741075375831834,False,3.1295741632164713,104,auto,0.20689883604580406,,2019,0,True,,0.084
newton-cg,none,False,0.608,35.63777485135401,True,0.418,100,multinomial,,,2019,0,False,,0.044
saga,none,False,0.9687620584654022,3.3107250387383087,True,3.9880350939108675,98,auto,0.4269997201757926,,2019,0,False,,0.104
newton-cg,none,False,0.801,57.428597721331876,False,0.9618535942023959,102,ovr,0.06156082307016131,,2019,0,False,,0.084
liblinear,l1,False,0.01988002305560119,63.39094251024009,True,8.333,100,ovr,,,2019,0,False,,0.064
lbfgs,l2,False,0.03304972313460684,38.741075375831834,False,3.1295741632164713,104,auto,0.9866650465823656,,2019,0,True,,0.084
lbfgs,l2,False,0.03304972313460684,38.741075375831834,False,3.1295741632164713,104,auto,0.485387921315074,,2019,0,True,,0.084
saga,elasticnet,False,0.335,60.358,True,3.343,100,multinomial,0.3854621691551863,,2019,0,False,,0.119
saga,none,False,0.7997893106560562,8.673,False,9.521,98,auto,,,2019,0,True,,0.105
newton-cg,none,False,0.881,24.415488740894897,True,4.318,96,multinomial,0.9047074757804807,,2019,0,False,,0.044
newton-cg,l2,False,0.7140987086483093,94.11,True,0.288,103,multinomial,,,2019,0,True,,0.044
sag,none,False,0.473,80.59637581332707,False,2.8864066641952455,102,multinomial,0.871461767022157,,2019,0,False,,-0.015
saga,elasticnet,False,0.2688288378704629,53.132,False,9.833282543962099,104,ovr,0.7632235250869053,,2019,0,True,,0.105
liblinear,l1,False,0.01988002305560119,63.39094251024009,True,8.333,100,ovr,,,2019,0,True,,0.064
newton-cg,l2,False,0.7140987086483093,94.11,True,0.288,103,multinomial,,,2019,0,False,,0.044
newton-cg,l2,False,0.7140987086483093,94.11,True,0.288,102,multinomial,,,2019,0,False,,0.044
lbfgs,l2,False,0.03304972313460684,38.741075375831834,False,3.1295741632164713,104,auto,0.1214251150997302,,2019,0,True,,0.084
newton-cg,l2,False,0.608,35.63777485135401,True,0.418,100,multinomial,,,2019,0,True,,0.044
liblinear,l1,False,0.2028505619524781,36.161,True,0.268,101,ovr,0.4244104898959207,,2019,0,False,,0.069
saga,l1,False,0.5859112115393188,10.599,False,4.042,95,auto,,,2019,0,False,,0.105
liblinear,l1,False,0.2028505619524781,36.161,True,6.135311004390693,101,ovr,0.745679526133216,,2019,0,False,,0.068
lbfgs,none,False,0.01988002305560119,63.39094251024009,True,8.333,100,ovr,,,2019,0,True,,0.044
saga,none,False,0.26955500324683523,71.2144836400881,False,2.9433506760402466,100,multinomial,,,2019,0,False,,0.121
saga,elasticnet,False,0.4552241583057688,95.9161268295915,False,0.3049130661111504,97,ovr,0.1404758270874119,,2019,0,False,,0.105
newton-cg,none,False,0.818,66.96580420114212,False,4.284,96,auto,0.9887790227550295,,2019,0,False,,0.084
lbfgs,l2,False,0.03304972313460684,20.753054982601295,False,3.1295741632164713,104,auto,0.018911356190465245,,2019,0,True,,0.084
