"","sexrace","sexp","sexd","racej","race0","age0","prace","page","pj","py","p0","j0","dp","dy","d0","yrace","yage","yj","y0","lp__"
"44",-0.299863025390468,0.367124650273549,-0.0621217275502999,-0.983742355727159,-0.138760548560401,-0.338337372320495,-0.0547205939100088,-0.0758608742363561,0.091632542633586,0.0773913428208903,1.86588377586935,-3.38296231873368,-0.122798143929594,-1.62968952418521,2.13811188324238,-0.267764108059036,0.27903597262595,0.704163487448049,13.5148100875282,56888.9375748134
"45",-0.326664153551729,0.374764403817084,-0.0733649552011372,-0.893434205811534,-0.128316666476698,-0.37018353826412,-0.0507529520891822,-0.0749965210782542,0.0908794234658885,0.0710896062744319,1.86375136170024,-3.33286530214198,-0.123140787663256,-1.64814653951577,2.14019125920218,-0.244057086169206,0.276584370535942,0.680209183225996,13.6844330605235,56889.5224195829
"46",-0.334492999086477,0.413594374135399,-0.0719600790321639,-0.813202379844914,-0.134867832094639,-0.347961130440929,-0.0652072116669575,-0.0613709096330189,0.0940948390396241,0.0637786531421436,1.84236131483059,-3.69987014317539,-0.123983885324152,-1.64877326034803,2.14278345048962,-0.143009936434397,0.239617541606639,1.07071045350914,13.6982079488228,56892.5452173029
"47",-0.40572698291962,0.395992000866139,-0.0914149963480305,-1.03733222130598,-0.086960119211007,-0.352970306163859,-0.0544193280314865,-0.0747508124274491,0.101234904914095,0.0542816797707159,1.8384971637773,-3.67827452899006,-0.122085824599386,-1.69013942158948,2.15947796320015,-0.175971614908527,0.198755126426879,0.986155141203612,14.0943332631755,56886.4750452319
"48",-0.374613213308386,0.401622528987003,-0.0927884502999657,-0.962187099085569,-0.109395876369719,-0.328645208333914,-0.0535854951442591,-0.0701646092769938,0.0883705780942267,0.0473712368490603,1.86664778781912,-3.56799699059785,-0.126995933247758,-1.65745731534422,2.16579341957965,-0.164577552183876,0.292363153724864,0.904614383900112,13.7914659633059,56884.9937636969
"49",-0.173009646066139,0.410818964104515,-0.0649462874644321,-0.858645061853813,-0.292562604234688,-0.369305635675523,-0.0567659826340582,-0.0698869646831557,0.0952356890410969,0.0521547535152218,1.8088967987594,-3.58938108522335,-0.119476889887855,-1.65234017083422,2.14253952449207,-0.100374278254765,0.353208636291398,0.878591242368453,13.7288813294101,56886.4360547914
"50",-0.165306286308848,0.412744842671958,-0.0638540602422937,-0.843242697124087,-0.290932565660718,-0.369631930423409,-0.0563578289170885,-0.0710679572159533,0.0966915134108169,0.0489915454834677,1.80903131083147,-3.58226252056299,-0.120185199180872,-1.64923527268632,2.14193102350097,-0.101367297860737,0.360021863321764,0.868347335669963,13.7638721979059,56885.4928925304
"51",-0.211909624147777,0.408698547103192,-0.08202136136533,-0.955206787543082,-0.190165590819756,-0.345890211275415,-0.0581148166146784,-0.0631955844377735,0.0955160251519726,0.0810604840361772,1.84529532998439,-3.63060931113364,-0.122244766051425,-1.61694802505378,2.15639195947484,-0.25604648479006,0.261911114232053,0.942494540089643,13.4086121839375,56887.8183094262
"52",-0.207656182704936,0.401042842915759,-0.0905467812158541,-1.04820675407872,-0.221915117649555,-0.350779773620232,-0.0543326079577449,-0.0772361800196776,0.101001751287231,0.0532789374282532,1.8540453718475,-3.67514009992407,-0.126487543727475,-1.63306593512151,2.15649071779387,-0.24380600860879,0.21370442049802,0.906421957618313,13.6525909495188,56886.2466489396
"53",-0.25830919514725,0.383346475232324,-0.073395597241067,-0.833284885686642,-0.189077413693638,-0.376034764501637,-0.0626389344766666,-0.0762215730638567,0.0957554242687432,0.0721155607487667,1.8555443761012,-3.50676145160483,-0.122732619758071,-1.68409749506993,2.14475197292336,-0.153827030114694,0.294510272374167,0.743317827785249,13.9844899155885,56894.4479004825
"54",-0.303292396058531,0.397953673419028,-0.075435164867353,-0.962823129449472,-0.114423103516266,-0.389364892037001,-0.0541888117297226,-0.0715378143605245,0.0947740657056504,0.0610817454645367,1.84708758157851,-3.72974798561892,-0.124497674614147,-1.64020920046533,2.14475597067468,-0.259289069552478,0.268974358046101,1.07413538601941,13.6576158592718,56894.5858255884
"55",-0.231120319601571,0.420265848914099,-0.0706122822495711,-0.811947285102607,-0.268876433445374,-0.346816336833001,-0.0594611186109589,-0.0795682077957156,0.0972918965752862,0.0653861095782399,1.8137249748995,-3.61820025315703,-0.121002338407027,-1.64374690800241,2.14675989965909,-0.0988939837391276,0.256611316624581,0.88757172777885,13.5590275936553,56892.9944023618
"56",-0.22670347075613,0.422679942838658,-0.063543124523714,-0.983227264770942,-0.220633222452036,-0.359801001034899,-0.0655942870460639,-0.0651119677619526,0.0971561920773342,0.0639080167780901,1.82543373050618,-3.60685811157509,-0.123640315331152,-1.64456914451683,2.14132985754058,-0.18926649938991,0.26922317135355,0.903652504049418,13.5837817385592,56894.413970703
"57",-0.23165257861108,0.416875958729227,-0.0719087454609628,-0.609968577225713,-0.22216213425896,-0.397373019792809,-0.0529886214783637,-0.0698721613213648,0.100107135267593,0.0565142698838531,1.82854960331537,-3.62937204218976,-0.123084987620878,-1.60781007574412,2.14596878458045,-0.167282450137089,0.267656512071016,0.771651161641746,13.3893964537635,56892.0491207806
"58",-0.18125746409495,0.398339043698719,-0.0626103769177427,-0.983705925556796,-0.161839412949118,-0.354215551945956,-0.0656032314322368,-0.0668345988641998,0.0987937224233273,0.0652356448848048,1.83955150893452,-3.65409962977394,-0.122326413451164,-1.6326146406254,2.13886128853773,-0.251394697493891,0.306169632041876,0.894988351602373,13.5902162115611,56889.3567222525
"59",-0.191140074207907,0.373200960288558,-0.0747240227177244,-0.88007644942518,-0.238475995166752,-0.408048215549812,-0.0635383013455607,-0.08006675116252,0.0937517430420095,0.0567522171146461,1.8856145442072,-3.59955733644009,-0.124619732125306,-1.65107667956304,2.14642249737235,-0.202027222860625,0.312201368984455,0.81235463475546,13.7607267119591,56886.1242642748
"60",-0.274232171698985,0.438348958519361,-0.067350474066881,-0.878957022065845,-0.0997863349711851,-0.335704047283301,-0.0614037725863903,-0.0771023986365179,0.0954478640028505,0.0602814218419351,1.7859099823601,-3.61616785932857,-0.119323269457525,-1.62469732014583,2.1410902103736,-0.281009532845708,0.256508382242951,0.919168524056445,13.4917411989412,56893.9314218758
"61",-0.285563241215809,0.395389696203636,-0.0750962087125765,-0.988056880062459,-0.224223395268074,-0.361526118418715,-0.0525492827202546,-0.0674861469275013,0.0939087364858614,0.042090897457871,1.85430759667281,-3.69180768099893,-0.123259146787916,-1.65160993684858,2.14642951149652,-0.123113144701335,0.25734863518602,1.06612796249375,13.8183891165632,56893.2017022726
"62",-0.261959528785404,0.413978267164666,-0.0623514929281975,-0.848897586465716,-0.164444410660048,-0.320309890855196,-0.0680885371198889,-0.0738326987894664,0.0978491532273463,0.0823838396243163,1.8286460743643,-3.55122267951806,-0.1229366320013,-1.70351829992151,2.14306025945911,-0.199310671052568,0.227567357154876,0.78983765149934,14.1330221298675,56890.0961266593
"63",-0.369045113099767,0.423105179769304,-0.0770806682182773,-0.788725971277287,-0.131276717996735,-0.372321616905822,-0.0484434443760575,-0.0710637264002152,0.0918258883506787,0.084427372942778,1.82112984096904,-3.78262004614576,-0.12196544425663,-1.69320730152438,2.15577431460587,-0.191104311206836,0.272128764390277,1.12492136326596,14.0436404378168,56889.3367751699
"64",-0.279901821594436,0.415490421035908,-0.0668950343587913,-0.955327020243271,-0.166517329662834,-0.3611089232065,-0.0663158788169813,-0.0767941618799244,0.0975295888821938,0.0558433763739784,1.81819473766242,-3.58292448472072,-0.123277804879661,-1.64995240150387,2.14671721910428,-0.180908357048582,0.250394442758989,0.861315759398298,13.785856089631,56892.2557845783
"65",-0.335843335563224,0.438924114241456,-0.0816362730573427,-0.79447553266225,-0.178040986788586,-0.393912199737729,-0.0608865626088912,-0.0649357671698343,0.0938835680234434,0.0731211264507442,1.80072509920266,-3.644370136543,-0.121660050745283,-1.69603440543957,2.16090527743203,-0.101131527628529,0.266068081816883,0.868990654943917,14.1554310592314,56886.4095820247
"66",-0.244660284500042,0.430813084836644,-0.0898214876280121,-0.806987612023892,-0.211477129152542,-0.393816987387051,-0.0536925363165662,-0.0707731560252404,0.0950157664527813,0.0666830309947519,1.82472322110075,-3.63257992763743,-0.123892661197048,-1.65218720690504,2.15141944297161,-0.13284190812391,0.270508183772314,1.03012589342099,13.737975287624,56890.8181635468
"67",-0.362842433566941,0.430092738506207,-0.0785609443960515,-0.94205731383049,-0.0966939405468624,-0.350356030293798,-0.0604801235932925,-0.0785555350033677,0.0928105764446289,0.0666272791159213,1.79030704039642,-3.6394593570204,-0.119890427739515,-1.67537178518203,2.14280454807127,-0.153877706869851,0.295527640785596,1.07261359491377,13.8967490942114,56891.5262979929
"68",-0.123190358608825,0.379966472479115,-0.0788866352164324,-0.83463949584774,-0.265861494379927,-0.37367338264105,-0.0606451385442378,-0.0683390142622411,0.100413086165729,0.0604952457935436,1.85796294014783,-3.54193683025889,-0.121987143367725,-1.64051715250665,2.14294084687886,-0.232838941694828,0.271904624154826,0.86110879387543,13.6331383153997,56891.4457687431
"69",-0.218319351344183,0.387866975887509,-0.0634270103003933,-0.855677932977089,-0.181327592919138,-0.383437954840314,-0.0574504404750285,-0.0701267791160112,0.0931360724063926,0.0533192339309157,1.85797571369316,-3.54196890926977,-0.124611194567658,-1.63051549405271,2.14309692133803,-0.286840192466797,0.284150749704026,0.868444648918974,13.5334567317225,56894.0063769264
"70",-0.232274216278528,0.392905271133443,-0.0697841966366951,-0.819547448749109,-0.138045711600266,-0.394977048758311,-0.0588387366885915,-0.0637427801407237,0.103581749471823,0.0647684225812308,1.85215417233415,-3.66696356771723,-0.124381331457391,-1.63028379927384,2.14121817370502,-0.298656925896168,0.282760488317191,0.820721502332147,13.517982897166,56892.5428966683
"71",-0.392559172281282,0.399734791853966,-0.0756121064288405,-0.721866596742712,-0.0888432035599494,-0.352700657880562,-0.0579435697838028,-0.0691183863430571,0.0989239251751387,0.0563673412688919,1.85208965302346,-3.54936879272665,-0.125585547946704,-1.66484891694388,2.14837628326574,-0.22259045610809,0.231980779419293,0.805588980972143,13.8555849950721,56892.5305470612
"72",-0.362216016730281,0.404583834309191,-0.0739628440275227,-0.717157054059738,-0.0781529544202654,-0.32879338716224,-0.0585934951269494,-0.0720619830593529,0.103210205900283,0.0629799278342807,1.83098209584002,-3.59438508814025,-0.121163686561079,-1.6171544825146,2.14749376747638,-0.147752973087882,0.218765104027565,0.834681038887525,13.4287376685221,56891.6287689982
"73",-0.398820192307629,0.402132830686865,-0.075560889684125,-0.701895670502078,-0.0785963416286656,-0.328451664098981,-0.0603337970813341,-0.0714855328401722,0.10323862116755,0.0639644742431113,1.8186906537161,-3.57228568596348,-0.12075312793762,-1.62094029540803,2.14612952951122,-0.139056445139808,0.223352087163316,0.759633758265242,13.4491467499268,56891.5073593933
"74",-0.315668604838148,0.434464515845604,-0.0743642114479485,-0.953507604540593,-0.140551090995268,-0.340182832859011,-0.0577219816456777,-0.0679892402184416,0.090208482708979,0.078800362376246,1.82373623687895,-3.65718108788051,-0.124146123033176,-1.60999259530286,2.14252788484979,-0.163890930491353,0.243243301231074,0.998311446411449,13.3297061773697,56893.5310998184
"75",-0.311664302662478,0.436926983582733,-0.0755408968130745,-0.956312793166862,-0.142987051296647,-0.343381257956619,-0.058225143086622,-0.0669575376745488,0.0892923360533458,0.079255429178925,1.82493492694052,-3.65739287497918,-0.124050936628824,-1.61041135341672,2.14351727822405,-0.170718374710191,0.24802142735257,1.023695555074,13.2711189064048,56892.5576041332
"76",-0.296259698693666,0.427985754867878,-0.0697962881291494,-0.539288290901324,-0.150023645885216,-0.353105359962435,-0.0680735364797638,-0.0756531132884992,0.0934645342796317,0.0716691220765713,1.80963148070473,-3.62833603494344,-0.122740154444901,-1.6236015511458,2.1436144458441,-0.161989178315949,0.249217694577339,0.938341837641516,13.4214560878151,56891.850395746
"77",-0.316099583455385,0.416573495243597,-0.0861614618283817,-1.10108085879864,-0.169478966475985,-0.36714146829381,-0.062683671568182,-0.0633538443654171,0.093791265851842,0.0683073790017502,1.82939194986398,-3.45302362441726,-0.121596539596633,-1.5807358467624,2.15963796882536,-0.151240836754244,0.237942160633721,0.825129748799401,13.1145627604586,56889.6096408388
