"","sexrace","sexp","sexd","race0","age0","prace","page","pj","py","p0","jrace","jy","j0","dp","dy","d0","yrace","yage","y0","lp__"
"126",-0.256415065742349,0.446000173337623,-0.0571197601055402,-0.231575724747881,-0.356953306303388,-0.0393301441367746,-0.0646024234867234,0.120176453158529,0.064148408577489,1.81970389519538,-0.347570594968772,0.14297392032577,-3.42741478411735,-0.123721981723938,-1.61740018117573,2.13199561277577,-0.230148037531566,0.264949540197893,13.4063593850029,56827.7569257487
"127",-0.300811392993292,0.402875371016094,-0.0931516344642344,-0.207464137831095,-0.385934904399148,-0.0431863422145323,-0.075095784081417,0.119882841999155,0.0635459709734755,1.87065631390612,-0.43244574970879,-0.002201555683743,-3.40328584637287,-0.126953055031576,-1.6770451712644,2.16632848477162,-0.175110839638286,0.273862225535505,13.9663851141142,56828.9892737647
"128",-0.286786724160195,0.434927664321394,-0.0587613275268834,-0.224546599975852,-0.338551937245977,-0.0427348868727971,-0.0710414516348309,0.119820272029784,0.0677487478359696,1.80716495202595,-0.53831448590715,0.199577417635733,-3.42187811883565,-0.124187921951534,-1.60639657943815,2.13110195725138,-0.0819566017699222,0.272869323344867,13.289875090658,56826.6864160984
"129",-0.275214759347056,0.409721789661853,-0.060189351954385,-0.203305907652548,-0.368814363545195,-0.0485420470312424,-0.0791861589775321,0.115412287786347,0.0683113347352882,1.81621075802086,-0.346653094840142,0.0369019381428257,-3.38060649883046,-0.119922847788092,-1.63490669394054,2.13381677625109,-0.183194698864386,0.287092173172462,13.5704557443182,56833.7893592104
"130",-0.251679517793794,0.423001015131575,-0.081071361860239,-0.184821513129368,-0.356374579136559,-0.0595423185439777,-0.0720664852339616,0.122233440740267,0.0694190535213442,1.83032339312629,-0.416775137502027,0.125971600169802,-3.4377461076116,-0.123567408616503,-1.63539149026543,2.15366832807432,-0.142588436460307,0.247896368391565,13.5820872554892,56835.8417216655
"131",-0.213635093562727,0.42703446710509,-0.0761299921367534,-0.164448571275777,-0.358182297584883,-0.057134300010262,-0.0661390990984836,0.115486636524144,0.0735322501885959,1.7979385743636,-0.478128349643013,0.121860237414471,-3.39753649202295,-0.119267080514821,-1.63749926131413,2.14803052508756,-0.209768516296024,0.237540814739549,13.5243358037588,56832.8864927437
"132",-0.279929708593759,0.405746457851009,-0.0737814635678343,-0.23758730290299,-0.359600871433723,-0.0428373742207433,-0.0730205745008756,0.123217636282217,0.0654263873744321,1.84043120967892,-0.311475313004698,0.213932057925461,-3.44420485285404,-0.123655632924108,-1.64698725206515,2.14483257930749,-0.129511696865471,0.266169274248978,13.6791739969716,56833.8698001031
"133",-0.273620196590963,0.426856524569437,-0.0591672886395637,-0.142271760105684,-0.345133114114587,-0.0497345635988618,-0.0705367379344188,0.117203189256401,0.0437144704339001,1.81737992054416,-0.495716125808532,0.133797126789036,-3.40987758687229,-0.123031682443599,-1.60988996832003,2.1348596622129,-0.224951877892493,0.266098181308529,13.4025657978211,56833.1226725638
"134",-0.133021724385171,0.419773004752157,-0.09278353093059,-0.258162713049636,-0.342188200641039,-0.0498408627808958,-0.0704409936290514,0.117576679987337,0.0390306033552664,1.82738548713105,-0.512139882551696,0.127770816281208,-3.37796174947026,-0.12332899187539,-1.62701886831975,2.16178116083087,-0.219885578762839,0.245440604953087,13.5198867893086,56830.0888821933
"135",-0.233908800583509,0.426420027349115,-0.0920358357236696,-0.246088659745401,-0.345338027711329,-0.050308831051601,-0.0764097792062619,0.117748110797875,0.0462234990463532,1.82071814668897,-0.451971812927267,0.179417798449437,-3.41515585842953,-0.123926189763188,-1.59838526735045,2.16129424311534,-0.19075625128546,0.241682824506854,13.3455241397884,56831.2811335326
"136",-0.2472799170619,0.426478112417889,-0.0709395804703983,-0.17141114119145,-0.380674880520838,-0.0562310454234829,-0.0632115268363865,0.116060689010328,0.0588525992072662,1.79853118188949,-0.517199880119388,0.270537412388166,-3.38153363856226,-0.121050220955488,-1.66693168134562,2.14068728151883,-0.213511839885791,0.277138818409793,13.8334372778181,56833.1327972924
"137",-0.175850266024034,0.395461339268624,-0.0738752881262228,-0.292803541900401,-0.331567671883147,-0.0491555058336553,-0.0751780129626917,0.117191772312736,0.0606639682067137,1.85452588676681,-0.254363730209888,0.0263192212886434,-3.43111258641285,-0.124723389580412,-1.62934371143692,2.15624220227218,-0.179505433142409,0.26727801063378,13.5071620363621,56830.8062397526
"138",-0.163657402721772,0.402318394180254,-0.0756852201293537,-0.257368413074883,-0.339725549327724,-0.0540060280974705,-0.0747033407011912,0.116978854411039,0.0631777535263636,1.8334839249994,-0.17274959034317,0.0441974802692261,-3.41753969284002,-0.12351059878602,-1.62622980716731,2.14596904773651,-0.240593037733868,0.270888382840263,13.4746073494578,56832.5045604162
"139",-0.295215224822749,0.386432539035147,-0.0759533665734564,-0.167419560956375,-0.357432338684208,-0.0577761894358685,-0.0675997763139985,0.114128481081966,0.0663809371624942,1.81913738231913,-0.671572985677259,0.144579191183757,-3.36943777292405,-0.117243787422229,-1.62851658850358,2.15019835803402,-0.09425245109978,0.233806919373045,13.4558121097185,56827.2838038163
"140",-0.271304867789874,0.447639228362173,-0.0730971088342165,-0.187371687208982,-0.381610646305971,-0.0652348233121121,-0.0741016848151637,0.122913598394986,0.0468994356028828,1.83735258715362,-0.203946042018025,0.169104137832371,-3.41282476624128,-0.127374291639202,-1.6616527560977,2.1480723182764,-0.119398829574409,0.305124272596412,13.8117204531161,56827.1703028696
"141",-0.207975918993275,0.405537362095456,-0.074909832787937,-0.221650643598201,-0.377547116003547,-0.0516221917252478,-0.067451334039868,0.115059641311951,0.0479122373400294,1.83516563604188,-0.262511740416968,0.175724185772446,-3.44109703279093,-0.123740626067046,-1.66073328365338,2.14531930144381,-0.208839625849838,0.270071114486777,13.884332912634,56833.1258378914
"142",-0.303468393580896,0.408478185086559,-0.0800831191870261,-0.135553276517419,-0.357551706751508,-0.0463092439506365,-0.0801340546107117,0.110017433535119,0.0729051424581757,1.8299145307843,-0.461799873376295,0.0170247617664003,-3.32000055235536,-0.122982287637002,-1.64188724938929,2.15416227749334,-0.156800708468553,0.257908644279138,13.5962827766556,56830.7842197342
"143",-0.213015199502366,0.434369963609369,-0.0794146001647788,-0.248042814956994,-0.363354271372346,-0.0535527493628212,-0.0724814071385363,0.120875283969803,0.0478983807250986,1.81475418996469,-0.349836053106129,0.216019289735426,-3.39992724767741,-0.123620546383353,-1.65278588977395,2.14730489813961,-0.175934487590113,0.260135034479643,13.735579017923,56835.0995559808
"144",-0.182300124721438,0.438146246836884,-0.0690490129751003,-0.262991516213395,-0.347696303962227,-0.0456208441742614,-0.0725019027902748,0.119152744649391,0.0470617737521456,1.80643943337983,-0.253889318191758,0.140661047635924,-3.36695363944407,-0.123017028617073,-1.6523623751703,2.14446528914867,-0.201306319581817,0.246450902072261,13.7350552846107,56832.929397151
"145",-0.33546405131238,0.407098397621461,-0.0858190629864679,-0.157827511448904,-0.389920544322349,-0.0436590529449545,-0.0751496426783273,0.111206388999079,0.0477964482168994,1.87543296403113,-0.496654416296605,0.00185850663970477,-3.27943819088622,-0.128301550967785,-1.61983464574536,2.15394730400797,-0.221890091619727,0.307162884380513,13.4693115221255,56827.831724958
"146",-0.235086396903005,0.448987236442978,-0.0644076871385936,-0.254131118447707,-0.326345664136124,-0.0506955029504454,-0.0713534512828683,0.119492450073867,0.0420468820280477,1.82641078381272,-0.318227164269181,0.0650384914516444,-3.43701525342815,-0.126471717214187,-1.63815193328203,2.13658836040794,-0.147129983200575,0.24988001188871,13.6500538734831,56828.7733752432
"147",-0.369591499014134,0.400438274117914,-0.0877716293323172,-0.079313120331159,-0.334159212211231,-0.0632678204419388,-0.0729957663296749,0.112373646256877,0.079860782607297,1.80687889223069,-0.39941327049287,0.233690326702925,-3.35265001342816,-0.118296020312915,-1.6321169555085,2.15611031097656,-0.152773565430295,0.237620833669809,13.4491450121014,56828.2397205554
"148",-0.243818868394851,0.410864897676546,-0.0718266667514498,-0.210379918194905,-0.343265448382825,-0.0504584353483674,-0.0702923743604934,0.116808563993799,0.0431318557957204,1.8617578526842,-0.368891269199505,0.000686870068886022,-3.42400276607482,-0.127280892586042,-1.64797088015258,2.14283590181678,-0.227107799866445,0.234048132410307,13.8051268173694,56831.3416647208
"149",-0.213574814674927,0.365058834871526,-0.0611158949839613,-0.212071844742131,-0.33501528801996,-0.0565973895648286,-0.0801247112514938,0.114523354611591,0.0757457167870627,1.86223165561364,-0.417724572129956,0.0176614544108995,-3.29591132714031,-0.122002457303237,-1.64522570137065,2.13551709716244,-0.223701999815582,0.266463894307407,13.5867448118031,56829.9376477802
"150",-0.196620874991888,0.36606137188509,-0.0604727275248993,-0.216629841740731,-0.336539396794967,-0.0562549033199053,-0.0791026167597723,0.115271621792048,0.0715816173312917,1.8572390989051,-0.382964486922012,-0.00217177437743739,-3.32414575425516,-0.121948533645127,-1.64247360892683,2.13487686426326,-0.228997085009319,0.259662371484228,13.6251771122338,56830.8829420442
"151",-0.272765623813844,0.378768907021864,-0.0777922411860883,-0.176453546155066,-0.340312058281199,-0.0521758261923684,-0.0733704512545307,0.113857689303109,0.0574650475560964,1.87698664004325,-0.453007142793422,-0.116581659854752,-3.36526064984523,-0.124320608341461,-1.65113461000774,2.14828450674772,-0.163757388234138,0.263968753959389,13.7431546548038,56833.3824320088
"152",-0.240157226168961,0.431971165947629,-0.0689808178015463,-0.201143830327724,-0.341676551909059,-0.054186998212627,-0.0682546580655906,0.114528913382784,0.064465870885746,1.80966674709062,-0.312017736474943,0.353490399121987,-3.35824347782514,-0.123025415780184,-1.69297975355884,2.14354000802883,-0.210674702273798,0.227685354409266,14.0560489318318,56833.2535314653
"153",-0.268222349715504,0.421520945314668,-0.0823667121445612,-0.204169614530416,-0.3126441291621,-0.0499743487447204,-0.0808474352263104,0.117212548936364,0.0499115022165204,1.82835428887298,-0.320826689515497,0.272502610695593,-3.370772619614,-0.12387126059627,-1.65162327796044,2.15496856959677,-0.161270501280074,0.24121449855976,13.726923997046,56832.833168562
"154",-0.281440593292562,0.417882755685988,-0.0820417706195415,-0.196432285280406,-0.306520366631945,-0.0499545790787978,-0.0791234980890139,0.118082432633191,0.0493583718227431,1.82806104499823,-0.342705960260972,0.263475349411395,-3.35300038609373,-0.122257422707137,-1.65111498205227,2.1541583671949,-0.143353464777536,0.240207554593496,13.751387740565,56831.9075027151
"155",-0.275228056579743,0.418904741788035,-0.0715191685907249,-0.10575004757335,-0.369166476152928,-0.0602979380653,-0.0694493257289795,0.116629013977743,0.06471015566939,1.81440719340073,-0.311656135741151,0.203686684919244,-3.42059489214326,-0.12072353522696,-1.7015044515834,2.14913715484117,-0.246681820154976,0.261764328355414,14.1303947636197,56832.5862959599
"156",-0.288010793250869,0.426001506890096,-0.0743821541802183,-0.18081346118839,-0.385421653675556,-0.0432397749095593,-0.0735850764518527,0.117334115427141,0.0652287369121373,1.82151187969659,-0.469208674436992,-0.0997951510166675,-3.30017026161137,-0.123795118848415,-1.60048090730709,2.15062398156459,-0.176012541361229,0.319715880717639,13.2527319943428,56831.0197845612
"157",-0.242675556778708,0.419006180433354,-0.075840172915967,-0.193800371770522,-0.380246979777541,-0.0486770435811406,-0.076849817196961,0.109187283422714,0.0570431416962312,1.83509679991386,-0.469817004618348,-0.0105573284639027,-3.36729869253767,-0.12510366688591,-1.61651549353391,2.14374552177171,-0.208569866665159,0.313884591359469,13.5267042169311,56830.0285177207
"158",-0.356224909275199,0.411223969706834,-0.0904476997953197,-0.111969107395328,-0.392553431643941,-0.0600002346379184,-0.0676052246823591,0.109822427270707,0.0751685554202993,1.81067369514885,-0.285950903045867,0.107686886150994,-3.39547994141557,-0.119312185764564,-1.63131450490104,2.1600643053268,-0.14276497911918,0.28094957073726,13.424901794532,56828.0102815405
"159",-0.304162542826362,0.414741297874273,-0.0672887313848035,-0.164671807535265,-0.393734052565437,-0.0446889831811832,-0.0682729385468313,0.119174549162141,0.0638510921544745,1.81193331394293,-0.421801516505353,0.209876958961293,-3.28411042681826,-0.121508452436671,-1.63572516646445,2.14075151692354,-0.211012994361528,0.295137633839825,13.5092143482016,56831.093607656
"160",-0.221515353067465,0.425440231073808,-0.0723011111506412,-0.186978399396612,-0.385367944891392,-0.0648114202201269,-0.0701952828248453,0.111781507809868,0.054439322000782,1.80484649424505,-0.277454041471354,0.203681683667349,-3.439595795273,-0.120382505326607,-1.66373138946877,2.14492287666297,-0.215808945947956,0.295154980872173,13.8100375511021,56831.0476261706
"161",-0.229543694751372,0.392639902373705,-0.0693418306058736,-0.145732052080171,-0.354480191921266,-0.0612932638412095,-0.0693610108677166,0.110382008821039,0.0534760986871819,1.84730693174973,-0.341392401049773,0.198688972339617,-3.38560124328634,-0.122218877899556,-1.61286954282661,2.14384739751837,-0.191648888148158,0.232139148346069,13.4107692620381,56832.5944214053
"162",-0.226877736055965,0.422290863055555,-0.079783990738406,-0.161640934748415,-0.389714896846131,-0.0618138741303438,-0.0656685168968983,0.12060009969472,0.0636337324732915,1.80872660317243,-0.399632603791294,0.0192245071807695,-3.37643960217265,-0.120199949714935,-1.66735745586301,2.14984792462466,-0.137677719824547,0.289361291788527,13.8330520430385,56832.2105699871
"163",-0.283264228405973,0.42608851727975,-0.0841825724684293,-0.132975793397219,-0.376804451435664,-0.0685746998780606,-0.0683626626337177,0.117628365176333,0.048457061238745,1.81675515367946,-0.128491529282457,0.148124748833529,-3.45590614239865,-0.122437705015595,-1.66510096384191,2.15768161754846,-0.120224270425728,0.251332814825853,13.9222251361627,56827.5545714719
"164",-0.310557680853569,0.400621799092444,-0.0675054368018318,-0.123887491411202,-0.385789711725422,-0.0403492339400856,-0.0804089361132029,0.120630693967314,0.0837940198933062,1.82946210016629,-0.431223110789937,0.202629630639233,-3.34603909180288,-0.12285584582952,-1.62326189080404,2.14426434266294,-0.262478084610273,0.316512449366188,13.3937856450234,56824.7217165568
"165",-0.281534130324896,0.451547516067741,-0.0608900675221528,-0.178084976157886,-0.35125228948204,-0.0596851661446055,-0.0673498447673673,0.113243303489196,0.0478749979570387,1.79136730341476,-0.330010312853798,0.0990194959034543,-3.40784710191943,-0.12224895117244,-1.65134719843726,2.13789920022371,-0.0501792522393693,0.269930500267607,13.754525303653,56827.9871577124
"166",-0.23228090932797,0.451602924951847,-0.0700920411207422,-0.1460788222194,-0.349132161522989,-0.0688429347089921,-0.0769860712948817,0.112947762153235,0.0573222615926139,1.80010499380797,-0.277058619367586,-0.0345398950430302,-3.23621554092459,-0.12322744244305,-1.66780949760673,2.13788897004164,-0.222048626484705,0.240807499894674,13.8863157104273,56826.2042368964
"167",-0.401282382673279,0.434985181300056,-0.068636203139219,-0.131518040136697,-0.349895821804842,-0.0397774911050704,-0.0724247252302155,0.117435035871749,0.0627411989541404,1.78048696452783,-0.468626944650567,0.134099522023268,-3.45384254422729,-0.11959636127603,-1.61404290654509,2.1357154421875,-0.181942450891608,0.269090125902544,13.3550981259493,56828.0055435839
"168",-0.205245179069053,0.391894857006676,-0.0919585524539153,-0.250886987659653,-0.400856260141835,-0.0589918885123364,-0.069522734661245,0.110452959966904,0.0691892024774225,1.83569708862982,-0.232783692447196,0.147490568579739,-3.29565300665441,-0.120983965638858,-1.6557057297511,2.15684757153298,-0.192674008414491,0.262086924886857,13.6518403694746,56827.9341702076
"169",-0.199689113905896,0.377488931915559,-0.0749155732658873,-0.239347578324606,-0.35568326887651,-0.0455510474124912,-0.0722594953979724,0.11155066250477,0.0451271597141138,1.85493140451247,-0.386162080121013,0.179256285097809,-3.2884961330222,-0.122986426466258,-1.6551429802138,2.14790209944481,-0.209184227261163,0.320646996096655,13.7313362175128,56828.9623412841
"170",-0.293988910444519,0.427406661806262,-0.0660495404889404,-0.143892975368365,-0.353817838913899,-0.0638966939580512,-0.0708244456945672,0.116231259021824,0.072416931419286,1.79594273180267,-0.322839810567656,0.0539998854155613,-3.46400231245781,-0.120631613490349,-1.6368769284836,2.14535317574306,-0.153484890941266,0.246443947499272,13.5511866264909,56832.363683737
"171",-0.241345268751941,0.422915228020866,-0.068403783979155,-0.261331890417639,-0.366326052099041,-0.0519060447241193,-0.0732683159246523,0.119444709572416,0.0612682790958727,1.82959486665792,-0.355041910200524,0.00327633101592165,-3.48477864306153,-0.12390633103733,-1.65637227681586,2.14430597092121,-0.166578043638494,0.29011779060614,13.7964738964172,56833.7359016837
"172",-0.274785288532373,0.396200634150175,-0.0895858741781997,-0.201687621027508,-0.36112964405561,-0.0480827470101012,-0.0750197670314316,0.1101213944376,0.0576223672992703,1.85769878844383,-0.254885594064072,0.10235708419313,-3.37729539155107,-0.124096548983814,-1.62303086412563,2.15260972561599,-0.255696804081342,0.279551518832975,13.4621746769067,56831.1097796195
"173",-0.260231334732892,0.414867516703257,-0.0598265961515386,-0.177374459206103,-0.361770911151456,-0.0540458454995862,-0.068617660525542,0.112920754174326,0.0720417384830406,1.82916610229482,-0.521081399182449,0.111969810691893,-3.39523325348782,-0.122567038657711,-1.62179299770852,2.14153801323571,-0.115762523607746,0.250430711020541,13.4142446424546,56832.6074028392
"174",-0.284960452244464,0.380202998274636,-0.0720030935218099,-0.215103111804167,-0.408512913059191,-0.0548139715678213,-0.0672402038950916,0.11949214613238,0.059386019215551,1.85089858621853,-0.495210521848918,0.055013696785438,-3.37859965344236,-0.122533395361467,-1.6612889713492,2.13766539684651,-0.0965300144587976,0.285234240052659,13.7900998159708,56830.4466352922
"175",-0.299822469293603,0.377539570326679,-0.058412544740039,-0.158550972934805,-0.38292580802921,-0.0584241844298022,-0.0812238656659261,0.11947123748961,0.0588098498065271,1.87043909851578,-0.26620063418247,0.210596243211146,-3.38164558104679,-0.12455024052348,-1.62148912907873,2.13364213217773,-0.23374990294665,0.328256865025092,13.4433518362506,56828.8677696179
"176",-0.212906200660814,0.357064116643162,-0.0610049500970289,-0.150378844910279,-0.372154313595248,-0.0544709347477149,-0.0656410830759901,0.108567361528105,0.0487429134490895,1.88995912136492,-0.469029573094942,0.193561465496934,-3.29601768534891,-0.123929033227716,-1.62229563072425,2.13095444509806,-0.226907277685972,0.280698986691108,13.5396647294786,56826.0946209287
"177",-0.330165320289148,0.359755054915759,-0.0623071993237525,-0.147561541663871,-0.385472464074121,-0.0522330829787864,-0.0680454861701772,0.10823342990079,0.0446112883000399,1.92475129700262,-0.386979423112439,0.271985654753895,-3.34989562664692,-0.128640165855918,-1.62305348742706,2.13855218296121,-0.200405112507523,0.271628232608471,13.4972107721734,56824.6272040914
"178",-0.171733043786317,0.366333992941309,-0.0800314101980186,-0.300910382287173,-0.349274459289004,-0.0573314799186476,-0.0750189704989236,0.117082551946963,0.0734970851436404,1.8637297723312,-0.462154156917377,0.294398095987623,-3.45175785894645,-0.122545419741054,-1.72561943110542,2.15839297825825,-0.143993294941259,0.246368911249854,14.3248385737587,56824.1226840676
"179",-0.21539159976579,0.448401375948187,-0.0744388680098069,-0.295047091725693,-0.358423493335103,-0.0554636889152229,-0.0741492167564273,0.109029930344354,0.0411833392321129,1.80525439110964,-0.296063743079989,0.0252371133072811,-3.3164518722342,-0.124068043176563,-1.64640794186244,2.14651098821859,-0.211106873610114,0.261363501291573,13.686176885359,56825.348903463
"180",-0.246073501385265,0.440408579200853,-0.0836377982774034,-0.236174990072643,-0.369391473056125,-0.0586796695912699,-0.0763006761467087,0.11747848557745,0.0798567406454626,1.77792273528119,-0.498261477054069,0.289695572909913,-3.35538019102216,-0.118542979019981,-1.67175439894724,2.1553174243993,-0.130223102868212,0.27230021569237,13.7852538990385,56828.0634113842
"181",-0.208890489026543,0.428895356717745,-0.0665259120877731,-0.236795135804638,-0.356611249247181,-0.0507460282827184,-0.0752342410510539,0.119007335495367,0.0361897135360309,1.82767601151841,-0.354798743257887,0.110367653753651,-3.35534230779679,-0.124974609601744,-1.6352298635357,2.14500563650805,-0.233517584900425,0.230049891137725,13.6509195864489,56829.1678810367
"182",-0.291312423976612,0.429908881780855,-0.0618654264891868,-0.162614844056135,-0.336480967113886,-0.0473912851128449,-0.0660384375640739,0.118918869026281,0.0542098314597401,1.82083557490953,-0.402288104965639,-0.0100820390355764,-3.42884333489091,-0.122569584904216,-1.71360227938593,2.134127916557,-0.157998425790688,0.253816053456402,14.2413767174857,56828.3882924718
"183",-0.230820915662791,0.392229279555691,-0.0876013455322029,-0.238242837402496,-0.383615702054544,-0.0473889659103468,-0.0681935011002767,0.120912232806064,0.0394896807146547,1.84166368560246,-0.417659145522398,0.358674887589474,-3.3672241204404,-0.122397987666774,-1.5652837766497,2.16314075077731,-0.210424329591367,0.260290446245866,13.0038591170121,56826.7591574851
"184",-0.212721869858825,0.439859973420325,-0.0737947661650641,-0.221518840011141,-0.361310534831143,-0.0660035263805062,-0.0737258820466938,0.117323633238894,0.0869797864639817,1.80998659105266,-0.305949633512192,0.389817131460734,-3.41420396916459,-0.123331388087883,-1.63715623623854,2.14903865222953,-0.145810115362258,0.294430170661605,13.5165308489302,56827.6262611279
"185",-0.356870874570418,0.424445326206135,-0.0801912611947671,-0.162420162495651,-0.388345994732294,-0.0518190816773223,-0.0710230042746194,0.115292056542301,0.0494341642308946,1.80654692816351,-0.323091312592893,0.236079263235952,-3.30141341074653,-0.121339684281339,-1.64051133467108,2.15044265728402,-0.0877081729853019,0.291269647027682,13.6559362772534,56832.4614859094
"186",-0.301943904734297,0.419270658096528,-0.0861135162511412,-0.155598077325557,-0.401810697641933,-0.0616373092415017,-0.0715291332300819,0.118298373728121,0.0479441703695559,1.80951492610878,-0.496318368994591,0.0701462216614552,-3.41091430642008,-0.120113628054537,-1.62511782844951,2.15966205693077,-0.107580107980385,0.305633958195603,13.5225005789401,56831.4110619654
"187",-0.353105853937371,0.430853290046459,-0.0946211129856176,-0.141504342958173,-0.401147321154466,-0.0641998188293183,-0.0627995595408109,0.1240864142886,0.050245443482091,1.79704553556037,-0.448058032914845,0.0269958760312695,-3.44321065031874,-0.121396965105744,-1.62343723694139,2.16222331967961,-0.0893968594175664,0.284540988295293,13.553095540094,56825.6111504123
"188",-0.184159753239408,0.380608799429656,-0.065766043282632,-0.229423096035877,-0.351284094261257,-0.0598100231554185,-0.0717545779189941,0.113875254214169,0.0572031582316555,1.84896551897941,-0.357628376235096,0.0333305391779457,-3.28909494711617,-0.121228523833967,-1.64769432383564,2.14297084675815,-0.124035065929685,0.25052336556756,13.667207272154,56833.1464668584
"189",-0.225423817312387,0.401455881399321,-0.0898366251583287,-0.150119808254304,-0.372986934892118,-0.0533121512782627,-0.0717042155564575,0.113319474118865,0.0446552454910496,1.86865497520906,-0.178127880109117,0.0253628058329624,-3.37167623471079,-0.126075258879086,-1.6172923708405,2.15850854115244,-0.273268400509732,0.290389402209369,13.4746307103727,56829.139647472
"190",-0.246810740413015,0.399755609664718,-0.0830694179037043,-0.196785061956749,-0.365205743478397,-0.0559594640236183,-0.073663009969502,0.112777927628404,0.0599161787843832,1.84908749274411,-0.199413467856277,0.0432282476530772,-3.33981956140001,-0.123463429905069,-1.61751497380102,2.15664054589632,-0.235153440743923,0.284994437837861,13.4966101708901,56833.6906226628
"191",-0.255577574221997,0.403433886844433,-0.0863093585861359,-0.173740147599212,-0.372301511808699,-0.056656401938317,-0.069645789974029,0.113405925550524,0.0452348302906153,1.84543995692229,-0.290944849807789,0.0924293414304495,-3.34727861415367,-0.122917655225904,-1.59953325626023,2.15539685986181,-0.218842412006545,0.298309673625436,13.3504951125989,56833.5602454581
"192",-0.30260770541808,0.418904906729836,-0.0848161673489772,-0.177296545838215,-0.354957937427981,-0.052706345547804,-0.069050453987122,0.115832202968363,0.0762314995467234,1.81905490355512,-0.440876435310101,0.300946612538602,-3.32514421872935,-0.123113967810847,-1.57502894878714,2.15542419085632,-0.145539121530257,0.241963966484012,12.9899880828034,56831.8756246417
"193",-0.222284608127873,0.400000278776252,-0.0651049511105533,-0.214449797188971,-0.394531219704284,-0.0519750818358897,-0.0660456657671208,0.118217304142481,0.0689239644702378,1.84848665100778,-0.246940336344947,-0.0364315883430523,-3.43672354345191,-0.124014915320872,-1.70278299101808,2.14037819059981,-0.169174766858551,0.271483739666103,14.1754280717397,56831.8151028148
"194",-0.195947664590282,0.403925762212714,-0.0735031802859189,-0.236478239062344,-0.358766285790814,-0.0566343152214585,-0.0748500687014156,0.119203079748533,0.0662593682892575,1.85243075856961,-0.366609023119726,0.145051138019818,-3.38298932916458,-0.125970095481625,-1.67935430271329,2.14683652614444,-0.1276992027826,0.296911585759439,13.8499703453452,56832.6958910137
"195",-0.293961397463735,0.387734412122375,-0.0620722197012989,-0.18371752884306,-0.367620390289531,-0.0586323101922401,-0.0720366630144656,0.109653090955087,0.0619351739046604,1.84565791357877,-0.558344982682329,-0.0220158487501767,-3.27957313300919,-0.121389725798035,-1.63103135900318,2.13567764313898,-0.0204486433498273,0.269474411038492,13.4960223570755,56828.3510247881
"196",-0.322747257633401,0.424477579667231,-0.0693213078501962,-0.104689608559227,-0.368402779307265,-0.0546961604218689,-0.0690737305547806,0.122650176861007,0.0559761619271846,1.83323553803408,-0.153573486296996,0.108697454330645,-3.41555749131717,-0.124448913082232,-1.69895294922351,2.14133684208617,-0.20725126619106,0.287502668421902,14.1051198055824,56830.772860852
"197",-0.422203815548771,0.391067239112454,-0.0684673314549253,-0.111644940157827,-0.354655502059077,-0.0540437915691994,-0.078605925201823,0.11646269377376,0.0410369714858303,1.84710232720429,-0.474593337243912,0.233041975296946,-3.46222167353021,-0.123219970138738,-1.66477924562424,2.14416354760102,-0.0560648255531309,0.284480640096288,13.8679550587639,56825.5045956423
"198",-0.377455502331227,0.389916264840267,-0.0690599313781565,-0.104976695275607,-0.352882348687851,-0.0547605938354298,-0.0713579248559247,0.122523810698765,0.0340353205132868,1.84525094527522,-0.531337925447115,0.286457524134726,-3.4809554626476,-0.122542397024485,-1.66498553250234,2.13842419311227,-0.0780980882168426,0.283895789888652,13.87676440379,56825.1593003397
"199",-0.175540945711789,0.418404865782447,-0.0827587945245586,-0.257952191560815,-0.359400314518605,-0.0396268630140793,-0.0742662211052824,0.108380230799292,0.0772679345873112,1.81055528809994,-0.392592512951736,-0.113380810841736,-3.28427011775623,-0.12331564268694,-1.62750602148105,2.15055041699708,-0.263382856926596,0.253246604583063,13.4113469887555,56825.2534641591
"200",-0.303067497225462,0.407145568819101,-0.0659421447543951,-0.16175537184364,-0.39313106996103,-0.0610646765836241,-0.0729233213504809,0.116411438742934,0.0484059046226982,1.8176136268775,-0.41470949553645,0.43876632525603,-3.45908689819766,-0.12036996410448,-1.64493463315712,2.14538491994847,-0.122305401862528,0.296711525488063,13.6217767412224,56827.9739507041
"201",-0.272822205262432,0.392958244521243,-0.0592033723915811,-0.2709457792556,-0.363562554789736,-0.0537009940595504,-0.0723773879895401,0.111840550556266,0.0652775569232844,1.86918474267349,-0.387177327655666,0.14798053995222,-3.38631893813378,-0.126246411308987,-1.65052234721069,2.14371292059,-0.0405813771458457,0.243821565602251,13.6940352826252,56827.0353844687
"202",-0.251223650069882,0.44107886256681,-0.0777567551616708,-0.171642020812523,-0.380088282027785,-0.05061786591105,-0.0671709581259733,0.122235568881397,0.0782545607372755,1.80744878646624,-0.31408865798725,0.253242330989078,-3.37900432814335,-0.12469744953538,-1.64812320191211,2.15269047352191,-0.312187081875895,0.269408297708949,13.5994889093512,56827.4457380474
"203",-0.239927218008769,0.441103366175896,-0.0820144721030281,-0.149034647953845,-0.372612860036485,-0.0437045759640929,-0.0628204653476297,0.120069070685236,0.0718877503260106,1.78601565498628,-0.360923438925622,0.34486033192029,-3.45823741017034,-0.120459527864961,-1.65411671879212,2.15030441063012,-0.357385517451566,0.258551305320253,13.7687601723786,56823.2734618706
