"","sexrace","sexp","sexj","sex0","racej","race0","agerace","agep","agej","age0","prace","pj","p0","j0","dsex","dp","dj","dy","ysex","yrace","yage","yp","yj","y0","lp__"
"117",-0.14631566085512,0.455205176360209,1.64414891323322,2.05303061982751,-0.975379841274548,-0.235485710439433,-0.064079447966373,-0.373691154430913,0.227575446190602,-0.464133566057018,-0.0572026974829609,0.105066699117818,1.26879480892795,-4.75150587944004,-0.0801066522145468,-0.0654530589632308,-0.0424914222045052,-1.69799562640489,0.15081530930958,-0.212930134183167,0.06483656257637,0.519112515039871,0.512287860119526,14.3603558117737,-8726.65133677769
"118",-0.300795311868675,0.376863834725509,1.11031770997335,2.26790343206747,-0.709310554435856,-0.0903814537369386,-0.0992019860194374,-0.35327869761778,0.289379505496536,-0.506569398450793,-0.0638318836509107,0.0861914844669767,1.32660663890656,-4.13206725203217,-0.10554078279345,-0.0658148443590398,-0.0794319769528472,-1.60050580992354,0.0697227454242993,-0.130047012778331,0.133609477659388,0.525020638660107,0.813860517393216,13.480778608066,-8718.89147990205
"119",-0.208099347768993,0.400659130199898,1.07805220925607,1.6470757370584,-0.809655988859799,-0.157710602383705,-0.0956972384367817,-0.364945079546758,0.230319107423454,-0.505564381274174,-0.0633840262743532,0.101013594364849,1.26197693246097,-3.56906909409634,-0.0428102863334807,-0.0575283486175739,-0.09382056829573,-1.70580205150988,0.321740048794003,-0.159235212451159,0.104554686705221,0.527684362775492,0.0997431876429743,14.4048448245992,-8723.66880755098
"120",-0.191502965193043,0.407301326456427,0.99760948792212,1.91650392125175,-1.1788876226563,-0.144067938924083,-0.0842155673334142,-0.366591317928988,0.209805819246892,-0.47875345957533,-0.0757513122645565,0.0884796229216136,1.30889964170475,-3.65347360355536,-0.071408113191247,-0.0661305650575371,-0.096858249120673,-1.66852300670835,0.266905596537379,-0.237359871020841,0.121160888591435,0.54979292404793,0.682479888507489,14.1254936003173,-8727.63642962915
"121",-0.166119272580111,0.382333701774148,1.22160088709715,2.11330559495726,-0.972060935000211,-0.133293847699976,-0.142702028908316,-0.350346733103368,0.148405232694143,-0.454599695355096,-0.0635153427445467,0.0980691826096644,1.31977249416008,-4.16180723607908,-0.0903682368374311,-0.0617966284665882,-0.0540369391208423,-1.63467211523621,0.0814387510980944,-0.145182497071996,0.0287149441117843,0.504940807265824,0.595194360238124,13.755792307559,-8729.52138417878
"122",-0.294228490881924,0.409791615206675,0.945983731394319,1.97474713119805,-0.877708711479616,-0.060619742001085,-0.0572385046074592,-0.363059806871491,0.140681764975365,-0.472832944959468,-0.0577755887849632,0.0865781028506772,1.34914737074727,-3.72520595376385,-0.0806727047664343,-0.0689260240107492,-0.0876005832661687,-1.70262436453413,0.249387054436668,-0.231722335624564,0.117555249417975,0.505262291074262,0.624150329380768,14.3310434029671,-8719.5271339758
"123",-0.278655735782709,0.397607010882587,0.950124430492903,1.91552196788434,-0.913853649689302,-0.0694913591656731,-0.139541797991576,-0.346767301531535,0.20417285803628,-0.489393311968524,-0.0650378857131388,0.0918622287519812,1.32705535874096,-3.68503552315082,-0.068672972001252,-0.0677679278225369,-0.0880400250380343,-1.6924941652753,0.211483117660002,-0.255656584467725,0.121602807862455,0.506219568767731,0.475846395911874,14.3040649917638,-8715.24238352278
"124",-0.267330918082913,0.417405919531686,1.11745282943836,2.09152140842322,-0.769122980362877,-0.203284929551104,-0.0733318099330832,-0.362577683563788,0.271667065144403,-0.48213121916655,-0.0601934936446762,0.103148405701513,1.2563483691596,-4.14311908890706,-0.087129616041867,-0.0610496968367579,-0.0581364113793349,-1.63856621559946,0.133368981698177,-0.127970499227736,0.0908103222686394,0.548542371277228,0.49495772270595,13.7793185431053,-8716.07808449373
"125",-0.197571503516598,0.419008781636062,1.20695188127098,2.19146035244826,-0.705121820029979,-0.106153589402472,-0.103656502069166,-0.358423414289743,0.193821074824666,-0.497709728274147,-0.0628253104288636,0.0912202946187364,1.25031398109251,-4.11985633797366,-0.100549292454022,-0.0618662021270365,-0.0859655012651106,-1.65344611670544,0.179070888557037,-0.242016184649553,0.130268181709318,0.540136828248312,0.783246317468287,13.9141134486997,-8716.72115656107
"126",-0.285509708226383,0.390862937048039,1.04427819833692,1.92577666812715,-0.715019258166482,-0.113635019512502,-0.0767304972083359,-0.362895356063506,0.209184494524917,-0.516815687780644,-0.0718486793323449,0.0980932047047892,1.27233080235815,-4.18169187421511,-0.0736677646379442,-0.0605259148125038,-0.0565528217583354,-1.64707089095975,0.241358151927971,-0.173277216791697,0.123458919900187,0.550844792148123,0.697458606875106,13.9233266825994,-8714.16247423298
"127",-0.242892115673309,0.400817267534093,1.02005536964327,2.16428640865056,-0.911937586644981,-0.0841928621539401,-0.117311725591556,-0.356895042308886,0.218184139259441,-0.510372598891444,-0.0556542166774029,0.103366160073129,1.26468474590249,-4.20066873235421,-0.0935700738143064,-0.0627653618515161,-0.0574116819052114,-1.66849455942586,0.178502498901216,-0.232649492665346,0.151394800529719,0.556969008669468,0.668953445289233,13.9975524523149,-8717.36324007013
"128",-0.32501811404941,0.415669694970233,0.882466779311176,2.12068059846585,-0.934861376132365,-0.117750012070228,-0.0530149534544014,-0.347946022218597,0.292129744585495,-0.480942628818943,-0.0572716430547527,0.0905159092850312,1.24911751529778,-3.75377610306426,-0.0908385820997902,-0.0609510670062217,-0.0771827152896938,-1.6886569872395,0.074559717640601,-0.123704194425652,0.0768483436359954,0.530662254467815,0.54450907690619,14.3103717940717,-8717.80267378795
"129",-0.182209321198618,0.427165443379925,1.0370292453287,1.55959349492625,-0.615782070478597,-0.145509679030077,-0.142549551681628,-0.351246894913001,0.247219451263824,-0.522516380742426,-0.061758223279714,0.0888506947620846,1.32050196857668,-4.10571240442206,-0.0409895966997051,-0.0703078830385942,-0.0588483024168753,-1.64315177414935,0.411957443123675,-0.273018624630242,0.157464720612076,0.525294409893527,0.654170579536571,13.9252351537849,-8724.36573980547
"130",-0.12390195477689,0.440266881646022,1.06635891012161,1.56733021281188,-0.686939910455736,-0.151583498938584,-0.122822059199383,-0.35484940361201,0.195354024779656,-0.522003772067618,-0.0708276063332143,0.086337391214445,1.26322291794445,-4.05226008797973,-0.037030977151716,-0.0619377865299466,-0.0610293805132589,-1.63451834238494,0.322600064902881,-0.172637066280484,0.12827967386005,0.519545212921376,0.677884194950597,13.7105267309464,-8722.65697764003
"131",-0.302925783743702,0.385791126505744,1.00471066934024,2.02416816995332,-0.904802067694937,-0.12599624104002,-0.0887895298602081,-0.348425329316594,0.341247965344041,-0.495697884992983,-0.0509670910146681,0.105850044557334,1.27026230813295,-4.25856900335481,-0.0825602798834172,-0.0607329654733211,-0.0621758862315683,-1.6527106086321,0.251909363669188,-0.272307926114401,0.129564996474867,0.557852845370068,0.674759972266004,13.8880222972956,-8719.99991904244
"132",-0.321739698671737,0.390440433445567,1.0042106514579,1.97305409171911,-0.926035302452788,-0.104325696374489,-0.080385979082904,-0.350046643296312,0.339985762468053,-0.500106332240323,-0.0563872022716885,0.101497137774849,1.26478997784792,-4.22488667070181,-0.0833383252684442,-0.0619706041877766,-0.0645481983881526,-1.64425157912864,0.308278222431643,-0.240641854104554,0.138217909699144,0.556522319562152,0.696930457228082,13.9178857390488,-8718.57094161234
"133",-0.366831057366338,0.416567051774916,0.818830577090463,1.76390749476462,-0.971122441855554,-0.0352511768842464,-0.0902809085960184,-0.359476918020341,0.343640311873596,-0.505879916028171,-0.0688408889519688,0.0929409442620285,1.24769143517833,-3.94292386505036,-0.0480728825269953,-0.0606772571714377,-0.0673050323753623,-1.6702975084482,0.174710726283988,-0.149963606541019,0.103542066392827,0.546494245305156,0.723321388241454,13.9937613831061,-8720.03860753796
"134",-0.309113160461373,0.402143463013061,0.64360623636974,1.83599491855676,-0.79329637386385,-0.050780853256356,-0.100814782932096,-0.361644044009233,0.329024197565065,-0.500389039546369,-0.0623475137063072,0.100119001559545,1.24802268471675,-3.84543918429219,-0.0651755424963313,-0.0589188143015419,-0.0533443269465659,-1.68416547785473,0.353464158182742,-0.158588835047088,0.12462437796244,0.549193480460803,0.581912571404354,14.2896364529476,-8718.28704803722
"135",-0.199523910836119,0.427090314686098,1.51536556234814,1.9330353243558,-0.832336405474696,-0.19514969980654,-0.0751187780617084,-0.344275056468383,0.210477837711655,-0.489516835046778,-0.0613427356287224,0.0906132263387196,1.29463576498681,-4.15480638271585,-0.0623041862989026,-0.0667832988501083,-0.0975259030871898,-1.65459255498217,0.0990612341959312,-0.17742448679181,0.12289785937695,0.513262746840973,0.462454935295672,13.9792168359373,-8717.43075804796
"136",-0.338756555142031,0.42048969787495,0.927798887334802,1.86153125209262,-0.874047441010718,-0.0410832301999359,-0.102963551425048,-0.345805434523783,0.254425699053825,-0.510028107114628,-0.0636395079617361,0.102470075908299,1.27111096738571,-4.01784144205061,-0.0662759650475768,-0.0640628531551819,-0.0878411395337749,-1.67945502031676,0.381914792413803,-0.18776492790171,0.101623578861647,0.535869767044157,0.766802572420991,14.085938355973,-8720.6463674439
"137",-0.249111310242657,0.408552822287806,1.19828689241932,1.83386127576014,-1.120899741111,-0.148216412009009,-0.0947712774706445,-0.361155099561722,0.223735786255473,-0.460758736019167,-0.061336052098662,0.0891278202831822,1.25785010073867,-4.19867303548309,-0.0638643708442151,-0.0620790684395222,-0.0509433120823655,-1.68853410334595,0.174363004873816,-0.156536502708882,0.0764252394711077,0.557339251797908,0.601306155166309,14.2554115410692,-8716.67025057866
"138",-0.25712103587991,0.434965516088685,0.746659625268257,1.77843165633859,-0.633536385833437,-0.0933458260539775,-0.098894100496104,-0.35110423309669,0.28419828253915,-0.498773061264433,-0.0674345037254353,0.0949030385549933,1.27991354693302,-3.45853053988371,-0.0627733346576893,-0.0660607167923936,-0.107109814258839,-1.68037381690824,0.31203114492384,-0.19546749079392,0.132221959291501,0.523823772487445,0.459905151928854,14.1736174318013,-8715.03293447951
"139",-0.25978110851341,0.386703717309476,1.28849986871345,1.57703469608459,-1.12065043796911,-0.119648647986274,-0.12904421094338,-0.36126299849364,0.227367829195049,-0.483885551361613,-0.0595497044710482,0.0934693502267755,1.29454220278792,-4.30173451416524,-0.0376152629492276,-0.0645166755586622,-0.0656440235486173,-1.70187525000096,0.424268818418925,-0.104717387811071,0.0947349972987557,0.547932858724524,0.598265411169661,14.3283439513206,-8719.1218116884
"140",-0.284542672113827,0.382637142249344,1.39275159461743,1.63347640154065,-1.16801609064422,-0.109731353986799,-0.128907602573712,-0.358797733438634,0.209745697589212,-0.478681993807384,-0.0614386307135927,0.0953566391646243,1.30286473937342,-4.28188319145253,-0.0468370332479744,-0.0622088067013103,-0.0628934686279861,-1.69725312434354,0.404523089620999,-0.110358512180634,0.114128316955848,0.541664641764261,0.550860633802796,14.3615843491132,-8719.77762964362
"141",-0.275296361879149,0.38646944542466,1.26912461674382,1.58535100917603,-1.18025047889871,-0.127598956341089,-0.0947205254054607,-0.353768760080769,0.20815064222948,-0.483803295720673,-0.0624107026076634,0.0990226644674503,1.32951966847012,-4.40399457281606,-0.0405592274040694,-0.0673703759942109,-0.040671095905176,-1.70272820617914,0.427301221325644,-0.0988099464113352,0.0810828026877308,0.529999718068843,0.60507086232296,14.2853496194364,-8721.69344212691
"142",-0.201265822294593,0.402430015794981,1.37418515437197,1.62427640882072,-1.08575256452074,-0.231546021554616,-0.144910445486408,-0.369150970206117,0.247363813002747,-0.470014410201932,-0.0578836979641553,0.0961785044519886,1.29995143738376,-4.27627629250406,-0.0410298013070484,-0.0630471821298729,-0.0759780401573184,-1.67894958414609,0.316173093386779,-0.111065302889564,0.0867106039395987,0.527145329049427,0.567722336342197,14.1494478678659,-8719.50539692002
"143",-0.231126684275315,0.411994554059344,1.33678342600301,1.77924032326181,-0.835701350932208,-0.150902287285577,-0.0917632272554166,-0.361282918925239,0.25479770964028,-0.481826295562704,-0.0766784017045046,0.0943867883863522,1.31093783302162,-4.21128022389215,-0.060341012006256,-0.0678259918848995,-0.0742720673010346,-1.70293978882659,0.285093606962987,-0.165097546726951,0.089314089035862,0.526617198147929,0.525175395131641,14.4069279091958,-8715.766767635
"144",-0.219654797519303,0.413074027050493,1.32521397924527,1.80563249081811,-0.855710107565936,-0.153569905198145,-0.113290012352139,-0.358883506420972,0.245047390673986,-0.489614210040101,-0.0792051511061387,0.0919677567163617,1.31310164507501,-4.16659992604392,-0.0585827235879822,-0.0679183995723421,-0.0780145243086787,-1.6966672667726,0.29563568942772,-0.138476266293259,0.0752607440827384,0.527578447259666,0.60020298078996,14.2822714274083,-8717.40419296378
"145",-0.274569127993775,0.392804494718309,1.02165479070715,1.52661490008416,-0.849024734275471,-0.154805274725942,-0.108853555794166,-0.364731941919992,0.178939523289949,-0.483212546527595,-0.0505903504736738,0.0892386967182627,1.28550015422518,-3.75653286509147,-0.0275609021583388,-0.0629637882677891,-0.0750669031121115,-1.67373102751684,0.37416917716392,-0.145418130652341,0.110526816028736,0.524418867851615,0.557664111725589,14.1341148274734,-8719.60661325005
"146",-0.282734715987362,0.411339174066763,1.06062897563397,2.02499983505765,-0.605419867671251,-0.101974218288832,-0.104299711248588,-0.352136758710561,0.181881940449769,-0.495869172979891,-0.068103907386587,0.0900523855649196,1.2750979661823,-4.05574627639094,-0.0815362569997567,-0.0638804065531218,-0.0777593148582375,-1.63200157169615,0.178394684097622,-0.170167838751681,0.10387335769118,0.555341402415929,0.668595471167683,13.76050706678,-8715.99518059494
"147",-0.287363717253951,0.40203453886226,1.2451666674687,2.04284080831948,-0.646633044379837,-0.0687985643926401,-0.129760904348883,-0.360026727086278,0.208144287084607,-0.494584211008886,-0.0591228145403326,0.0902591516777426,1.27087481788561,-4.22712924868798,-0.0780129815186549,-0.0606606016861007,-0.0882436256290671,-1.63736839110628,0.0998536395278386,-0.176117715041318,0.103068874331203,0.539231454305523,0.724833295631723,13.8026878973771,-8715.95998679369
"148",-0.231042178529614,0.412629587883866,1.06086792291397,1.7383727767644,-0.949743747230189,-0.180029929788131,-0.0707314014004557,-0.345191294141321,0.283384645606914,-0.511045147334949,-0.0603081779160286,0.084298463187466,1.32184914350982,-3.86099558439706,-0.0479960964481678,-0.0676822975798977,-0.08477553837368,-1.70414858797519,0.345911194029878,-0.179810027641049,0.124313588029341,0.516254554499806,0.639068570906672,14.3875584109549,-8717.04817965939
"149",-0.28874309988085,0.441300136774202,1.19714021608375,1.63550241036094,-0.849851732552556,-0.101858955983961,-0.0929736582147135,-0.365282732987571,0.301893838062179,-0.487191549474931,-0.0536157042056445,0.103041873336713,1.26269023824965,-4.26770644897797,-0.0461834247679743,-0.0621055485985036,-0.0628311698790623,-1.68087345390852,0.311787761904514,-0.173662882293552,0.110655684044673,0.515531650149476,0.54819851616546,14.1672225902783,-8715.50302271677
"150",-0.308638670950072,0.401879681585165,1.08644667405607,1.81238909540494,-0.678343207246987,-0.0226112110494707,-0.0866719534390574,-0.353750202046921,0.115435872336503,-0.500779477838489,-0.0695993044465332,0.0864823387628736,1.34192424085891,-4.0029354413794,-0.0652627297665943,-0.0685842452025696,-0.0737484655238249,-1.70765817152988,0.342661847908909,-0.209258042801571,0.117053128202382,0.500828946811107,0.715727931744627,14.4016425690728,-8717.67140885058
"151",-0.21504474107034,0.442656195745427,1.27272695781288,1.96703751655595,-0.711848554020605,-0.15890119549012,-0.0624646520763215,-0.358009136666073,0.188993808425123,-0.506298501173333,-0.0650582051962355,0.0937208474554954,1.24044675722908,-4.08756918441539,-0.0723055593100843,-0.0631461491301293,-0.0866051635100892,-1.60580845303593,0.117729354250596,-0.159519796249632,0.135701898382552,0.54151024930093,0.58267293456166,13.5169988372764,-8715.22854444111
"152",-0.289790918554691,0.386439903815613,0.894851301990987,1.78645898581509,-0.923448106275991,-0.0756819051337316,-0.100950607401321,-0.364029458473289,0.305177452789028,-0.481386070779019,-0.063741039397578,0.0968726694136748,1.28190261786202,-4.01071496548609,-0.0521003155720113,-0.061513980855004,-0.0660243130492485,-1.72179986078892,0.252638520731456,-0.157521516479632,0.107125902637072,0.553785924084823,0.66148749798618,14.5475829388917,-8713.85565612728
"153",-0.29403132548511,0.387289615572334,0.817832511317099,1.77364062600464,-1.05588727762001,-0.0975049871231928,-0.122457435401385,-0.36574043343486,0.301433702021785,-0.464783439823839,-0.0574041455530593,0.0977515466282477,1.27951925471418,-3.88694045146468,-0.0546794319480739,-0.0621273364434983,-0.0778370928055316,-1.73221830926914,0.360989203066287,-0.201335000998602,0.0718939901153785,0.565215857733308,0.744638230467231,14.6280457142775,-8721.74133600847
"154",-0.18100013436168,0.413739376115648,1.20968820267047,1.75127478683616,-0.732909050442882,-0.213709167361501,-0.0505941762284923,-0.346301368287141,0.228584494184477,-0.49932320020832,-0.0664258604352868,0.0989005020962747,1.33550437041389,-4.35284131877846,-0.0567937770522583,-0.0695160473506458,-0.0558544667152807,-1.66609387280537,0.281645649966695,-0.137563783612375,0.11400257299183,0.497803797972931,0.603863384841928,14.0372514332606,-8714.44679235887
"155",-0.274788955273812,0.403758357020879,1.12240490911829,1.86021106602585,-0.884327239663751,-0.0797870102914617,-0.159673476135777,-0.364923284831877,0.288777202543285,-0.515435626489962,-0.0525184447563484,0.0868565034429876,1.27189016867942,-3.99814352321649,-0.0683986926415913,-0.0634896183549933,-0.0870755351051263,-1.66315441571848,0.228435982253626,-0.200570969963605,0.124531698921586,0.556122411039975,0.629477798386516,14.0389580364836,-8717.14982528979
"156",-0.277398593334612,0.400046197377963,1.22700708171736,2.01268877294008,-0.925123588340314,-0.0494937471442544,-0.123423120262508,-0.368660513596908,0.270334868683373,-0.523720678817388,-0.0638948922823558,0.0950232023015627,1.28103036487163,-4.00715351745808,-0.0787395978460979,-0.0617924043645278,-0.0972436752124998,-1.68460410656076,0.249895721091697,-0.268553679123853,0.111648390717391,0.53740522203872,0.562301105592126,14.2255723583315,-8715.96196631355
"157",-0.337466930650442,0.428732874777843,1.40253889417105,2.21235552492599,-0.710224722922542,-0.0823243506154552,-0.0740655026893069,-0.356422007532885,0.213542585906932,-0.507143391457315,-0.0550951997404278,0.0910022943625974,1.2591760702025,-4.14708596616279,-0.0988289107611312,-0.0630090230456657,-0.0813714194881619,-1.70130843476949,0.0244577242681437,-0.223052146469418,0.174558795041174,0.532471169260509,0.498987974638505,14.3327454631014,-8718.12893734575
"158",-0.0856088881267197,0.38769434546679,0.580708148961215,2.06523864481623,-0.940099818784,-0.258532792275069,-0.131699931631493,-0.356553083618779,0.23653115583015,-0.507194947601661,-0.067588753555604,0.0985611162563279,1.32105299357871,-3.3763171452554,-0.0876334798598484,-0.0655690706809137,-0.0947178660293326,-1.61378927801234,0.134490058471778,-0.0930423234272864,0.164844814252259,0.523462041205636,0.469765102992189,13.588984756859,-8722.45665363957
"159",-0.124716381726379,0.391082380066354,0.710054420053072,1.99753964877551,-0.940942472942573,-0.214349624719356,-0.156397737227963,-0.358619354083355,0.282334087441007,-0.514541944297804,-0.0664014121556349,0.0970063936389051,1.32769608263071,-3.41247300689136,-0.0834226680916348,-0.0678349213359771,-0.111076628113385,-1.64527743321212,0.205218707441231,-0.120029485033526,0.156297167313926,0.521488701007464,0.41543101162112,13.8806929999478,-8721.52158395576
"160",-0.24431324209919,0.409408924017561,0.904221203031919,1.99157261130235,-0.922677115808222,-0.142317239978484,-0.0534715799262224,-0.361293112843463,0.269649329715018,-0.508741795025965,-0.0641840561025901,0.0966830307944247,1.28495359462674,-3.75801410891564,-0.080560575184836,-0.0652710208003194,-0.0837714636744842,-1.62735522895822,0.165616432218436,-0.181751431449205,0.101962692046891,0.526589041078954,0.427428365033791,13.7065352323017,-8716.41553261305
"161",-0.310090845169252,0.410274587308066,0.95018834862349,1.88497053400709,-0.692866277139618,-0.0147682297586829,-0.108161026437608,-0.342972585922896,0.317194233754825,-0.525870735306774,-0.063187620441333,0.0976363855013759,1.26706669673538,-3.74322574655054,-0.067214210271763,-0.0635777617527524,-0.0876832325258498,-1.64285350915537,0.219586568386141,-0.290282766784906,0.157971339699489,0.53202838858075,0.442816729781593,13.8735331268699,-8717.02238022834
"162",-0.340936904503617,0.40083386526162,1.38569921314554,2.06362965297039,-0.910111825057682,-0.0612782040171749,-0.114464863348542,-0.358728918154043,0.175559567480595,-0.510379364901478,-0.0625111238576789,0.0891580410202657,1.29624649303261,-4.10369440080788,-0.0874531708893583,-0.0649349007379973,-0.0877385923486716,-1.66910070103034,0.161030082619158,-0.141785409596838,0.14123305618513,0.52987545847345,0.500111426276092,14.0556045767266,-8713.58111978784
"163",-0.276553499868565,0.41233073029654,1.37711517149192,1.7981733651576,-0.813195002439567,-0.0318233536673002,-0.0996361420007265,-0.353335185687979,0.217126582225933,-0.496583858279712,-0.0701728142538894,0.0978251386604412,1.26730362622693,-4.04815335469893,-0.0587721601422845,-0.0629403572491933,-0.0912887554181483,-1.65878490626847,0.146160910140015,-0.239397689283345,0.112810754434992,0.542658816949949,0.448418379534486,13.9720190140947,-8716.11027993749
"164",-0.283016396488423,0.407288278760489,1.46628832060194,1.73235794647567,-0.921252643793472,-0.101321132614616,-0.0964966711404662,-0.357213875838997,0.221713332862039,-0.491833385931992,-0.053406369166,0.0923912128060143,1.28499293337876,-4.49691850359043,-0.0524847751434127,-0.0640516721739854,-0.0654573145658029,-1.63130824673862,0.418834690873485,-0.208659236094036,0.11536368637682,0.537060919028635,0.58319264517034,13.6914862878609,-8718.24201150217
"165",-0.233011697508898,0.411997370924837,1.50566230578452,2.05402383431474,-1.08871115355836,-0.195730876743243,-0.119367249911918,-0.361894460174726,0.344846413240847,-0.502378686363473,-0.0629772048229183,0.0992060306981864,1.28136816370152,-4.00684875736907,-0.0747948832862197,-0.0642559966450615,-0.104444719250176,-1.70086605680214,0.0636167031321044,-0.0991684918624559,0.125781997079525,0.516706668029424,0.318160602425771,14.4076700808352,-8729.22859285859
"166",-0.210977657650287,0.415646558640169,1.44632164845173,2.08808440294005,-1.17792802199781,-0.176721542850027,-0.0989057957172593,-0.373332933119021,0.329655913637974,-0.509498296596353,-0.0625627631249171,0.0915990338414735,1.28452382227671,-3.977498917425,-0.0815675945521943,-0.0643144585573203,-0.104661111678749,-1.6758243840218,0.0851175853700548,-0.0866554612204812,0.104505887896824,0.529386795324004,0.341967058750123,14.1884124684342,-8723.34864944654
"167",-0.2508661816223,0.423115666767688,0.970254596180644,1.65370000487279,-0.83479827999631,-0.0712510182392895,-0.172521385544676,-0.362242483668502,0.203710654204343,-0.503565445336302,-0.0668850672552617,0.0899879661784981,1.27849488987738,-4.13706836754124,-0.0522236113856224,-0.0632723880114359,-0.0578257552974652,-1.66321333671903,0.412409407655079,-0.198283587039953,0.120101980839278,0.532271930075918,0.841535478169127,13.9563694289946,-8718.65200823744
"168",-0.271882591286067,0.432916283310971,0.953417862309461,1.83048446369853,-0.658264386642021,-0.0347476244248264,-0.12719616870992,-0.354269663336551,0.236764372575544,-0.496618645415732,-0.0825198548281325,0.103798289170058,1.26032966481815,-3.94108883235552,-0.0660590742682714,-0.0619386562719446,-0.0791911043854553,-1.68972803695403,0.146962644589906,-0.137424001820538,0.118431318288821,0.52952370728696,0.489050418089583,14.3398777164145,-8724.00608121705
"169",-0.253790213111509,0.432510346185271,1.04168622844626,2.12065330102951,-0.597436849666636,-0.0386021911197752,-0.118674992954259,-0.347541588300086,0.288328762410621,-0.486174707070621,-0.0684766440542061,0.0957135626060281,1.24128724687058,-4.00234314300348,-0.0935112506594458,-0.0628208708741608,-0.0624369770021351,-1.65506484380923,0.275731374651788,-0.219798034034235,0.110196583387833,0.540428947347931,0.47792323653109,13.9808051549056,-8719.71209785964
"170",-0.274499821136163,0.4161853768384,0.793201606981797,2.11273257357538,-0.628141114877477,-0.0867491940749916,-0.129291619329545,-0.354256546521352,0.314187494907746,-0.492108687046043,-0.0658696508261734,0.0955516519673589,1.2559125484214,-3.82578391951188,-0.0852559128944219,-0.060273380654485,-0.0741705275724712,-1.65290931018257,0.0859189514003091,-0.180602869137899,0.082763154279369,0.536197909523663,0.615109410122872,13.9045830419902,-8716.12272261052
"171",-0.258781208126854,0.4029588206565,1.18079878986893,1.59150920687743,-1.04649208945253,-0.189055114920754,-0.0667326421743281,-0.345841001353824,0.184781916067981,-0.51606535477174,-0.0580137875847585,0.0905845365412704,1.27810539676829,-3.78426439776775,-0.0383501820274573,-0.0633050118549451,-0.0898874355340174,-1.68750681089045,0.372516786725405,-0.203827151716374,0.139361202314419,0.541632161869608,0.369907884747727,14.2549301107347,-8716.48065692474
"172",-0.294529566291153,0.413910501767516,0.78742455262431,1.89420305136961,-0.706994014959783,-0.0283910611347291,-0.136677594272227,-0.36693255344684,0.342032038299803,-0.513695689556312,-0.0681684521530787,0.101293271714272,1.2785078467573,-4.09863683946566,-0.0712772223629809,-0.0635175120077258,-0.0713705465177961,-1.67997454541243,0.253774419498353,-0.159956112639397,0.130187338899429,0.535906830183185,0.734842936786554,14.1895332187425,-8715.86482412869
"173",-0.161900344743948,0.384489115655274,1.07513746743711,1.7675486512536,-0.947259260564353,-0.144617696626419,-0.129570413788374,-0.367145372563918,0.197853888138655,-0.511593435142527,-0.067776626071883,0.0892481682646682,1.29398631893401,-3.97498422707345,-0.0552936359579731,-0.0628677383178703,-0.0755461815227849,-1.65743190290378,0.225034197325024,-0.187648596868279,0.148660659659093,0.532446973893015,0.570590351111721,13.9433302083346,-8716.24832584999
"174",-0.306949827937815,0.428563406884537,0.916129756482216,1.88763821182246,-0.735524481406753,-0.170851578831821,-0.0668034063242775,-0.346916656106539,0.271945803963711,-0.5012853027883,-0.0614575760207387,0.0945345744884171,1.2575324450926,-3.58088487611108,-0.0687966102657851,-0.0632126895108395,-0.102340482554455,-1.65662224797479,0.19990753850812,-0.143689205326863,0.144648785470545,0.519086288864906,0.326456663503415,13.8916120260558,-8719.76941217098
"175",-0.310248582770808,0.398436606265316,1.35544688377082,2.05030439503284,-0.627842605537594,-0.0480475502414598,-0.086780113891627,-0.357283873583859,0.252616548096906,-0.509581908228569,-0.0716548108689979,0.104260727250772,1.26791459314456,-4.29284778462941,-0.081801184627517,-0.0614895210496948,-0.0916052340293887,-1.64984648421095,0.154984401875711,-0.170875819922326,0.129257624961157,0.55215955553315,0.469750958185846,13.8254175624461,-8718.58010308762
"176",-0.289011216842885,0.42115053472908,0.887148542328849,1.74174637575009,-0.749776800462321,-0.0828976798467034,-0.0967801886415685,-0.357805822313424,0.228434979727559,-0.507972785940065,-0.0654218477100535,0.0853214590992661,1.32064324828987,-3.74326488311864,-0.0570387442408723,-0.0678933903033209,-0.0786785253967285,-1.70837331656085,0.287945291163068,-0.169245506971849,0.139888595385339,0.50291553822918,0.63696515544532,14.3886063390069,-8713.82207835685
"177",-0.211329662076373,0.385667866988768,1.36237576763407,2.06796427024728,-0.849240109695502,-0.198558969316669,-0.0919173313263956,-0.357471806445093,0.296794568742119,-0.490655153679801,-0.0578501088923419,0.0936115713007345,1.29457529911592,-4.4172199216157,-0.0826761143245364,-0.0624756561750129,-0.041190228384366,-1.66390744550392,0.166494972566669,-0.202424849526878,0.126385305754871,0.533747721353836,0.534818239673448,14.1101536356105,-8718.23912437891
"178",-0.145872498325109,0.413188277932771,0.997123395731604,2.2944634111115,-0.770563451599034,-0.173496478832403,-0.0926086818799033,-0.357575006144511,0.204185698326745,-0.481426265271831,-0.0679537037292333,0.100788390226129,1.26719830208853,-4.26858962560875,-0.109970628254875,-0.0634849997531485,-0.0560399572667349,-1.62552351628058,0.0464109467928907,-0.252184515222913,0.0837747853416198,0.5446314713089,0.824891045728723,13.6440844276951,-8719.71980510781
