"","sexrace","sexp","sexj","sexy","sex0","racej","race0","agerace","agep","agej","age0","prace","pj","p0","j0","dsex","dp","dj","dy","yrace","yage","yp","yj","y0","lp__"
"115",-0.213845683985149,0.412540262947913,1.18288614685782,0.27903477037736,2.11029846152982,-0.767077791155065,-0.144123047495464,-0.118034949648467,-0.362158839964631,0.191683366564999,-0.4934177396237,-0.0541971732088427,0.0870931552756099,1.30835920076508,-4.37967577264114,-0.082688501688659,-0.0668777698218427,-0.0600937902390325,-1.67460788359256,-0.203112284235315,0.141598677098225,0.528328447030426,0.949757548872799,13.8850638463925,-8718.02066520177
"116",-0.260928804807971,0.404598047286143,1.30698834412236,0.105331325435966,2.1228272846215,-0.745934860621119,-0.160478206826324,-0.0616337547407345,-0.347927764829256,0.300569825740959,-0.497049792070086,-0.0689964828855874,0.105910547987638,1.35299599193408,-4.38177957021772,-0.0859755909065784,-0.0717030722830624,-0.0559394763458894,-1.64596801792036,-0.129353934541902,0.0698000226204703,0.515194763768258,0.456088264926769,13.807302426704,-8723.71411225579
"117",-0.186841557036328,0.42771079522723,1.00218497365807,0.311943625501529,2.65830033066825,-0.892569460486712,-0.166298312774776,-0.106024061076299,-0.362243732318775,0.156505881752057,-0.523529207631309,-0.0634632462756907,0.0896792731768935,1.2402169104596,-4.07239501690252,-0.146000832486498,-0.0628515698557256,-0.0560093184981292,-1.7124975568679,-0.2484393424457,0.0971150756506528,0.566332185464479,0.709434652495688,14.2518976611053,-8727.4605152512
"118",-0.17968928735108,0.392687546808311,1.01994257754516,0.259901858663026,2.49270874860851,-0.851569892132146,-0.153345740563365,-0.0526223643350964,-0.372937177764157,0.299183452683201,-0.469420796043051,-0.0706427550291296,0.0927835567303058,1.2307652426181,-3.96269670311185,-0.125612150969879,-0.0555399195612576,-0.0911070403449093,-1.71967783795594,-0.214100927721261,0.114350973647388,0.554808376462025,0.646256401767979,14.2646177601537,-8725.34553551442
"119",-0.208433206060061,0.392904461646671,1.22284043604805,0.296995374049308,2.50635975409367,-0.972057933817938,-0.141285054005583,-0.0912535708370227,-0.370547794711314,0.230586213026037,-0.456899395485601,-0.0665516223836488,0.0962906214823487,1.23221680695396,-4.01322229010925,-0.129627014694004,-0.057297858962344,-0.0932964699182109,-1.69659041487981,-0.198182079559172,0.0994513782486014,0.56784386429991,0.584179622332899,14.1320343925475,-8721.4941988097
"120",-0.168617176481922,0.408861399371394,0.904344342709004,0.213593534354078,2.13320186232882,-0.827150092453506,-0.0879506146475633,-0.142574528684252,-0.358824491689666,0.302090786438993,-0.525467556298909,-0.0727884371303972,0.101268456237789,1.34929091990623,-4.10848878942635,-0.0855987410349665,-0.0704055966945582,-0.0651197516113821,-1.68585898410241,-0.137508023238799,0.146952887554899,0.509685536301282,0.708622934372985,14.0314660205799,-8720.21508154086
"121",-0.201840260353235,0.368545320227649,1.35839900926276,0.215626476167646,2.33232179962234,-0.885178856580441,-0.0783570204083568,-0.0947033273069109,-0.354116049039662,0.265051882117435,-0.51312610420519,-0.0549837264786797,0.0881212119141054,1.31572753060307,-4.52477365908829,-0.114960534210329,-0.0649196972872213,-0.0484672101030275,-1.64262732334138,-0.30288935847699,0.155422636851122,0.528063299557207,0.766570842472395,13.6759796058779,-8724.5118001909
"122",-0.227947424823012,0.422615284325795,1.08913973035096,0.454736312158729,2.2918762973366,-0.868334078062237,-0.124127510103079,-0.118535709634835,-0.350925506717076,0.281970722070323,-0.527207986262001,-0.0693132188260883,0.102061225067695,1.30191642971618,-4.44538827675819,-0.0996567639031036,-0.0652862987782315,-0.0401234865263017,-1.62641432182138,-0.0675262516458817,0.1416851678995,0.522337353980359,0.764188318922301,13.3682823433075,-8723.06855777695
"123",-0.220500371187383,0.393981800117048,1.40256169873951,0.226029106079228,2.44948228755837,-0.769990338853156,-0.157310281749703,-0.0977701640082723,-0.366394998302633,0.218031884052982,-0.475742857593897,-0.0632313860348325,0.0886465621244402,1.31879672332912,-4.27790400124911,-0.117302344677483,-0.0652451138924685,-0.0725115900127468,-1.67955372569045,-0.159022042299022,0.1201189429854,0.520159088400096,0.633900254778541,14.0491678448857,-8716.36114364893
"124",-0.319822008711726,0.429334784797568,0.578332938740401,0.232326376300296,2.11865305926981,-0.911290980928721,-0.0457794098829612,-0.105509971465685,-0.344968157399278,0.2386076422468,-0.532244173244802,-0.0629211362834751,0.105376521212906,1.254632137155,-3.65058607544018,-0.0822103472849926,-0.0627814692105629,-0.0828116214713954,-1.65725087275158,-0.183370463003592,0.146347826758295,0.540764414723502,0.648474397919369,13.8513787952552,-8721.69410847408
"125",-0.152234296194734,0.398018572856454,1.36186541536818,0.235562087811836,2.4817381616757,-0.812523725446636,-0.187070826913426,-0.0779256029672641,-0.368247549227767,0.229989227825513,-0.498222484179585,-0.0663355104438945,0.0973957542741739,1.29021857777717,-4.03111711708372,-0.122900290832559,-0.0641918736386106,-0.116917400505509,-1.66875829512934,-0.216877405209766,0.0891780859578647,0.530666775745875,0.514110055746095,13.9192498052696,-8721.27282353586
"126",-0.27406543992071,0.396609051607429,1.24027007848834,0.106766346225216,2.42878541609008,-0.757448305513327,-0.157280675486778,-0.125635146206674,-0.347241708535923,0.262692040736624,-0.474510147491769,-0.0461868172087557,0.0950504129591587,1.27218328998367,-3.88052172021216,-0.124796377159952,-0.0608675529283213,-0.0832678239889314,-1.75438822097877,-0.136004034943856,0.113113771204176,0.548435784223139,0.305706158019218,14.6637762357866,-8728.74713224691
"127",-0.290139654270496,0.395132267982491,1.24814258498477,-0.0197575072867651,2.34422646126686,-0.97741568489896,-0.135546359255532,-0.0814993552330592,-0.359426674928847,0.203952478906591,-0.516966488685963,-0.0561888074215025,0.0919404303330053,1.26060778805889,-4.08177905172258,-0.112877049834791,-0.0616219693403752,-0.0967740862987997,-1.75819839378302,-0.135895823583851,0.0852194636463895,0.553530408668112,0.687961779502659,14.8146082448637,-8725.79925800632
"128",-0.273494591743248,0.412288513551321,1.32178925257677,0.273432962985567,2.17084873175124,-0.85096721984184,-0.140251137888963,-0.107527302495432,-0.36518000957941,0.17929362490065,-0.507931287732507,-0.0606306221789503,0.0893256035710003,1.32404481963803,-4.23232666131947,-0.0929922427170998,-0.0662120601196585,-0.0859521642586276,-1.5643379202569,-0.0974483910669616,0.114814271743755,0.510852729988309,0.727768347237885,13.0781173853294,-8725.79213093698
"129",-0.246029976475714,0.438183630138076,1.13129653034826,0.134065039793993,2.43278175288552,-0.830844436701467,-0.138386183077394,-0.117058631910309,-0.36081704969683,0.202538545704339,-0.473997046118207,-0.0578797112391651,0.0885903980866025,1.25151350073821,-3.84935573428975,-0.122413263149199,-0.062638352943978,-0.0894061984740463,-1.73403091756139,-0.201670435205692,0.125675981827087,0.538195468019762,0.63118958429187,14.6729186505012,-8724.08035304052
"130",-0.200007088151485,0.427753606974198,1.21900673312014,0.326151144598449,2.36318732251486,-0.871228674509431,-0.117513697034514,-0.0882558178957621,-0.343690592933275,0.177390740873593,-0.505920302967196,-0.0653805575109951,0.084169483809963,1.28387685737428,-3.81817597287468,-0.116296606323889,-0.0650893060287615,-0.0946396568066854,-1.74463321851274,-0.21289833123046,0.0982621265205491,0.510320665381697,0.512071283993632,14.5160901506618,-8720.6348908808
"131",-0.3346920692972,0.401474326392078,1.13487613557528,0.222184232247673,2.1368174322396,-0.68435555709028,-0.14373760425237,-0.0917659613318679,-0.350942197600979,0.173321398084755,-0.507746189996081,-0.0708047430260744,0.0897695691201667,1.28243656605354,-4.28278625573352,-0.0986964101722244,-0.0633241014768532,-0.0621769612009158,-1.58943394694481,-0.0983459983337086,0.120283089756554,0.541841091055426,0.822926849817069,13.2422786854735,-8728.29877783493
"132",-0.204629828476164,0.395016204606931,0.843370773047219,0.201053803531582,2.1858919007012,-0.538841472729291,-0.0486841712236813,-0.114423319738854,-0.366476669825098,0.0648696161938324,-0.535511216205836,-0.0768015363710756,0.0938526931066732,1.29003828068035,-4.06779940759936,-0.102742497602084,-0.0624973156657661,-0.0542338001039107,-1.61721426115915,-0.096230828232003,0.158868383828994,0.535837282172219,0.851406734745678,13.4686760434076,-8736.93397075552
"133",-0.25914007246825,0.431461979531697,1.06795014722936,0.173851706555671,2.37089655302754,-1.07539558884933,-0.0271734674536861,-0.096291033135826,-0.35374078147816,0.33205022286109,-0.520038087623863,-0.0646235706546863,0.0950827768552132,1.32259745032967,-3.83488930677598,-0.101576081685176,-0.0684264082051301,-0.0788642613238704,-1.66215367975581,-0.15189534976375,0.164116399118492,0.495266728463213,0.418611859544531,13.871655094062,-8730.12503025179
"134",-0.220619847621499,0.415239909001893,0.799729484889544,0.272478944912255,2.30363688348573,-0.575442383340834,-0.111295404709612,-0.154522073090465,-0.361017980336106,0.307739039752799,-0.515760827424831,-0.0535770750180213,0.106354712945043,1.31202893264537,-4.05677812682545,-0.108912680693874,-0.0657494287315428,-0.0569496609868859,-1.72288512216474,-0.168099257712798,0.116042018574996,0.515370093362773,0.665538758339999,14.3475886097836,-8722.67477858299
"135",-0.25960603485128,0.411605695624068,1.1562204038795,0.182140894815375,2.26993163463618,-0.716999532129699,-0.0597294359453674,-0.106757096807127,-0.352477306617717,0.294790507288817,-0.480654358323739,-0.0763706286377023,0.0931305874178942,1.26089931072652,-4.18982494791906,-0.0964017242448106,-0.0619073684843231,-0.0699897657373143,-1.70225514717044,-0.113348817017869,0.125775533922548,0.53920035903226,0.602712314332148,14.1971770222008,-8716.80359303098
"136",-0.295807646136722,0.392894746602263,1.12443489500631,0.171398575699529,2.18867131587604,-0.708554244615666,-0.07140920377526,-0.129276505932529,-0.360074004884596,0.323899812321971,-0.502482603460087,-0.0785713639257589,0.0875681659855596,1.26460125839688,-4.10911764483679,-0.0962369901871803,-0.0595566083182607,-0.0577585080360625,-1.68476031595411,-0.117576292913727,0.125618218390782,0.530336344652389,0.486238090231584,14.073606843601,-8722.49952724757
"137",-0.28427860019167,0.359462691685942,0.905141536803407,0.0789851626615523,2.14338345615369,-1.00562919226395,-0.0535640994084716,-0.132268309790463,-0.34482500276224,0.265272505014028,-0.493344302452079,-0.0605147711511468,0.106684344696239,1.3395765002231,-4.15904068444515,-0.0912462724787424,-0.0655414902252954,-0.0703167616655102,-1.68016068481302,-0.214242591546798,0.116220929234855,0.530076580240645,0.777566332933535,14.0786838080349,-8722.89830060995
"138",-0.254846229401781,0.363312522515733,0.911590115075121,-0.0130901841961273,2.13899491666982,-0.886934178345272,-0.120053428467699,-0.123009269410539,-0.357449440501811,0.301524236810705,-0.489803036798044,-0.0566585852827345,0.106767920464075,1.34391813794763,-4.12519817325801,-0.0827415021613393,-0.0665073483533718,-0.0494305149962351,-1.68603636886808,-0.227054787974799,0.144348103884414,0.533184578295078,0.51094151340289,14.229661095988,-8723.28097344138
"139",-0.219632147193529,0.369995996330511,1.04350512739516,-0.0327267547915576,2.08463190527945,-0.81115269904154,-0.130190979061706,-0.13213098598433,-0.355308889915892,0.31215111384156,-0.48679558429616,-0.0556263936178761,0.105108979670474,1.32105326952149,-4.27165900552496,-0.0836685558162476,-0.0631692211424474,-0.047943907100496,-1.68875745128413,-0.22311977387044,0.0895828988929626,0.516010493153915,0.507085070819226,14.2570958549107,-8722.51473539746
"140",-0.222057402344226,0.388566269181022,0.797190342334275,0.178332679813268,2.23004119799536,-0.774213282898825,-0.147361345238385,-0.0449509401650475,-0.350772936028695,0.257690874476529,-0.475674175087724,-0.0661781559178204,0.0964825217925507,1.347094495795,-3.8992248651431,-0.0996065229779451,-0.0695824731033903,-0.0617162081414389,-1.61928339180402,-0.175994091823204,0.109985368583465,0.515997587426835,0.694066395553296,13.5148372410747,-8717.51264262036
"141",-0.265277519600046,0.420260633171814,1.3456659414413,0.238906091141977,2.28081489796412,-0.915174392335872,-0.0640821950597961,-0.139597799029573,-0.361435531147647,0.251033800963332,-0.504359069181243,-0.0628735450031924,0.0990084677679511,1.26336705504445,-4.03865177852322,-0.104539163551291,-0.0631633733054733,-0.0900564070516436,-1.71072751735759,-0.176050940112054,0.154946044497286,0.539030792414438,0.447830311358691,14.266450123411,-8715.28087601009
"142",-0.253538007948893,0.421910919657633,1.06504950860445,0.17091869200404,2.3280577892174,-0.83934980904773,-0.147993164486907,-0.0720650668122437,-0.350807904501538,0.201283216866996,-0.515040707068948,-0.0675065752781897,0.0863617490376756,1.28051612363674,-4.27696385058981,-0.114385074312213,-0.0652049035556895,-0.0482401609800006,-1.6300180741424,-0.106696071092508,0.117535097688227,0.533400814575207,0.857434380500905,13.5819322429987,-8717.05835713724
"143",-0.178121528639117,0.419453784003487,1.46531347917789,0.197759747316751,2.21776318706991,-0.757568130574537,-0.178390292063509,-0.109835924125899,-0.354738495928434,0.221162560643029,-0.470736333929312,-0.0680599109151686,0.0922379849825538,1.27975458511325,-4.69722158901216,-0.0993503672301492,-0.0644373238367655,-0.0530079248804042,-1.60787738836393,-0.183863919166707,0.113474155539756,0.536711412118421,0.851793197664981,13.3548994626114,-8718.15454569145
"144",-0.301769402165915,0.396173168262898,0.863484782593995,0.351142174480715,2.38257808034714,-0.863355716119742,-0.126626762806091,-0.0880283696594437,-0.359351152154034,0.284157679235055,-0.490182163372961,-0.0567974460767599,0.101024047242933,1.33938513770548,-3.81139216066853,-0.117117847775299,-0.0682582764347079,-0.0823244597807815,-1.67773501003517,-0.163322443343213,0.146505993908603,0.514752074499795,0.507941636083632,13.8036406689744,-8715.92739687936
"145",-0.246399964848465,0.387205017166871,0.926114172753003,0.310834765614143,2.33314643437347,-0.757117413304224,-0.0650611400327382,-0.159598505165506,-0.368170124814378,0.267245608686539,-0.525835136723948,-0.0610228161277365,0.101756215040406,1.32039681900621,-3.86366072512589,-0.105281349068047,-0.0650861533900882,-0.0795654261384618,-1.67839751847651,-0.209534963541756,0.148376041016243,0.518905316765393,0.507376143368314,13.9572641479369,-8717.01634537055
"146",-0.264287112439377,0.390102989272858,1.0686625198277,0.33219866138515,2.30578004114233,-0.795535736465853,-0.124681016317086,-0.113725370949866,-0.364824949173042,0.231866232470762,-0.513937876232115,-0.0575205911925461,0.0923305091234861,1.33032195014826,-3.92540803823808,-0.101738825502446,-0.066215112231047,-0.074571294932073,-1.67503859174138,-0.208936559331089,0.115347122598458,0.521504872229634,0.503173186782589,13.9352151860008,-8714.86115507463
"147",-0.290610341908012,0.39190796032606,1.04705175973307,0.376907444335423,2.37404622285647,-0.830902079685902,-0.0420468357435334,-0.0920417238221198,-0.368024637835149,0.251281467191947,-0.502361638690978,-0.0554269068751722,0.0974257832789513,1.36274373261852,-4.06957739358753,-0.114833857384399,-0.0687019589037884,-0.0559037127955256,-1.65557119335633,-0.245686478368375,0.0951131198723013,0.502051771843035,0.484666625983554,13.6787005796799,-8718.47925885535
"148",-0.276907546800453,0.397136611536128,1.22303776176314,0.0302303212490367,2.53958181025727,-0.760787652944794,-0.026542558125953,-0.135688199404616,-0.354512831910072,0.358388978840829,-0.520845407116233,-0.0706709011577144,0.104327205404003,1.34699418418694,-4.58032104422909,-0.131236136939184,-0.0691023521453093,-0.0629744327568669,-1.64051120165637,-0.142452310840055,0.183580707593183,0.496736052607897,0.721795471760819,13.7821746818314,-8726.41691427091
"149",-0.189136315020847,0.42140809473196,1.07874995393103,0.436944240550997,2.09331766377674,-0.907683597514295,-0.219016525323195,-0.0412581146994076,-0.360759616731015,0.153164221796675,-0.445154960239266,-0.0484509345854617,0.0884927711774533,1.24671373825207,-4.04053339678762,-0.0806349988181969,-0.0632439766742112,-0.0669732917994744,-1.68902643855843,-0.171074348177111,0.0878618265439031,0.561727138764098,0.780069166233637,13.9443906006064,-8728.00337683769
"150",-0.1893235848242,0.419322964635008,1.00613078653457,0.425003286084418,2.06790691677902,-0.953116674922403,-0.240059715367845,-0.0353870795206258,-0.360984408646448,0.168642368934398,-0.451030146822185,-0.0539239199582216,0.0873112731975386,1.2583419751601,-4.11774636458256,-0.080453726458043,-0.0630596134857428,-0.0566727162640355,-1.68173204413339,-0.162082491746658,0.0783792262999148,0.563065477786354,0.775192823880383,13.899238685207,-8725.49557131541
"151",-0.349450642029321,0.411640369092503,1.0992270316464,0.0319523922932767,2.26292503261229,-0.745180472155273,-0.0331057755709774,-0.0956802235496308,-0.352802845561233,0.288257189103141,-0.500430357567011,-0.0635935565884258,0.101450794341549,1.33536612047094,-4.2501083346806,-0.105475595349485,-0.0704834687533813,-0.0573014365402117,-1.64197573447378,-0.226405396894713,0.108911931976787,0.514396874771198,0.647547355718689,13.8761779108083,-8718.92315818926
"152",-0.254254465716886,0.419413290941435,1.13161539232415,0.372967047427611,2.29141822031347,-0.984561805152161,-0.133835112602654,-0.0893886984211401,-0.360328130491947,0.204504167245251,-0.476082953466762,-0.058452718931187,0.0874690182278825,1.29357691135587,-4.12729448069297,-0.109661450705724,-0.0670090824850884,-0.0676714416294969,-1.68960617141148,-0.149226936276869,0.0799272351475335,0.544889837185471,0.664028330090202,13.9806711086687,-8718.4751527199
"153",-0.170556101814373,0.407077545022852,1.13837424022299,0.138081213736726,2.28886857465698,-0.761007430912535,-0.170389107836295,-0.130942528062225,-0.350580663460959,0.281227791931703,-0.51965202112425,-0.0710869434216417,0.099125581739317,1.30241466153759,-4.57917383269738,-0.0992521126979304,-0.0667583550050062,-0.0207950853730543,-1.65951014903102,-0.157051760590485,0.150494412631944,0.537482075993119,0.733748645648212,13.9014787787165,-8718.89747017094
"154",-0.136623310337471,0.40006897904915,1.15287710025535,0.0229201181174851,2.2159154297025,-0.824740465578601,-0.128389629362118,-0.149003297954348,-0.367075555715034,0.310295000392757,-0.53017278118199,-0.070977313316815,0.107702192372387,1.32770283805127,-4.49013499524206,-0.0991887383569609,-0.0672254420328145,-0.0365747728272395,-1.65657601244516,-0.183652373983289,0.161904916905572,0.520543326274344,0.619307007402939,13.9084427545425,-8723.28540420119
"155",-0.29391408005179,0.385569068721483,1.11901756351515,0.118963996785162,2.26039709004101,-0.758652083039904,-0.114827798844075,-0.0914857859651013,-0.351481526628046,0.239692484294435,-0.512025490112019,-0.0677383562840517,0.0989484725733276,1.33664745126527,-4.2711536075997,-0.100419120908893,-0.0661656248141627,-0.0541949659798111,-1.63733288693492,-0.100049839011399,0.171682815843766,0.51457090067552,0.619465213154239,13.7323969952861,-8715.45319611154
"156",-0.258797317374078,0.385912810601689,1.15604655744285,0.194141293492837,2.21268278890838,-0.885175139104996,-0.130467791951608,-0.0916640741141812,-0.353039385231839,0.11833911072677,-0.497474178196493,-0.0654196732626305,0.0956695721259839,1.29937092988906,-4.23161435030967,-0.0994214761801495,-0.0642406319199908,-0.0514095190013315,-1.64416607378358,-0.0984901497982538,0.100401392410705,0.533549287253556,0.670333628643454,13.7425974458143,-8716.08538111127
"157",-0.253409800784731,0.408345714814914,0.809488966788806,0.14872549932168,2.26561111333953,-0.689326601848235,-0.0914246225614365,-0.111346842871582,-0.365772512582035,0.223765394599431,-0.501187328630587,-0.0686516184127877,0.105354839694551,1.2772941818159,-3.74116654861037,-0.101393715354973,-0.0633372467329891,-0.0806356742990766,-1.69928404035118,-0.11291769785027,0.133867369134077,0.535824266476672,0.49828195422062,14.2364083686059,-8715.89069613077
"158",-0.330488014823665,0.379277645460223,0.731578540999635,0.289024965537041,2.26126798821972,-0.565302451569388,-0.0606208529712711,-0.123203462735754,-0.363638989475153,0.232669591529245,-0.513032656041103,-0.0711841064987048,0.0834079727535654,1.27011117600184,-3.41435135873857,-0.0954251413056431,-0.0597802692358488,-0.0928610158040395,-1.65018136689799,-0.184400400281477,0.133952856805048,0.563700957272485,0.513323252135499,13.6430123732059,-8726.53059772633
"159",-0.24164832716649,0.399216149585854,0.919398676982968,0.206231245771394,2.31685749384781,-0.803033315620598,-0.101122029908876,-0.141633211696038,-0.355128444946901,0.339598160419025,-0.495161219912997,-0.058324568748536,0.102917365721566,1.29588009455089,-3.81418800860438,-0.100859757903322,-0.0644550588072117,-0.0987317659847478,-1.65892854640746,-0.148836474594212,0.131153944984645,0.527031449194379,0.505516079228241,13.8425493146861,-8716.25454309306
"160",-0.298685942906561,0.419800553792054,1.3582607582455,0.204174338700698,2.25079250773656,-0.8694723221898,-0.140870291093819,-0.0408141329467774,-0.340824001039777,0.186638558542246,-0.483280398484306,-0.0589379575931652,0.0953841901905705,1.28950843561369,-4.46853221160091,-0.105424315163076,-0.0663819151490257,-0.0616411073015973,-1.66854239541824,-0.0668079653178232,0.111151288594323,0.521444767317315,0.812705725933751,13.8792679113222,-8721.5077045137
"161",-0.336667653946477,0.420703340306331,1.32769839441763,0.239655292981337,2.21738451274861,-0.423040899917317,-0.0198773300181252,-0.12728545361834,-0.361334573853962,0.247574329634198,-0.508016966706019,-0.0659391453019093,0.0982813811832586,1.24249566060347,-4.22054121174051,-0.0921566983900893,-0.05981973310519,-0.076417172980746,-1.64291639759974,-0.0905360720539128,0.127673768353586,0.539850584533322,0.457670145497279,13.6529775366909,-8721.41148533003
"162",-0.209665431898669,0.431164502893874,0.831446481666425,0.218508237285416,2.35381836639398,-1.22511330236764,-0.238000284757185,-0.0618497087861349,-0.35488378472795,0.20172448358176,-0.507448428265157,-0.0625115194535357,0.089436140834296,1.22328406782263,-3.74738045165477,-0.107751417882174,-0.0613575333952848,-0.070309727337203,-1.65396123795444,-0.204170176738982,0.140575536794748,0.560525356829763,0.735016241129106,13.7439684999419,-8723.70693746853
"163",-0.205355319726832,0.392376756684791,1.13064760573808,0.205334153808567,2.28730055601989,-0.589885620859293,-0.115369031151283,-0.144651893527602,-0.355346350532755,0.258196509034484,-0.495315703968947,-0.0600435393582213,0.0991290379003896,1.2603919684898,-3.91087965805846,-0.0984433130989538,-0.0591426708575735,-0.0894171855557118,-1.62109744489963,-0.193025016958533,0.127240284013289,0.544717648489551,0.417881697793035,13.547841971083,-8717.98340760209
"164",-0.249908107606597,0.417964996476765,0.993096049534746,0.295003757206888,2.27041628471112,-1.13423398441272,-0.146830697853453,-0.054581690697425,-0.353174893303915,0.224224787783041,-0.484685187717297,-0.0586847146347473,0.0929124028660337,1.33051025898305,-3.84190354626444,-0.101039451445278,-0.0704328663590134,-0.0678999040755488,-1.69520114796303,-0.178915923559231,0.117615041834357,0.521086440261454,0.571866656203281,14.1179094220102,-8718.08585210837
"165",-0.310215156842714,0.401410014747883,1.01021483562058,0.319101778784515,2.39862273284413,-0.961259770900162,-0.0694157180855784,-0.102057079638356,-0.352744158074312,0.324457717511807,-0.514071777605592,-0.0652807210950919,0.0985632147557651,1.25137457863165,-4.10679520838158,-0.11164887850882,-0.059473865544566,-0.0535511414520005,-1.6258627054335,-0.153830715517267,0.137180960370303,0.542001909440504,0.54330831640691,13.450901309676,-8715.79476986377
"166",-0.187680311093394,0.38857315991132,1.3356306616264,0.107022289087728,2.13595746298788,-0.9069717631854,-0.174149264663722,-0.109867465799421,-0.352277020679382,0.297325872416406,-0.488986983261157,-0.0665336304371484,0.0968672958521974,1.30819885407488,-4.09254340167543,-0.0902583958640723,-0.0648138318442597,-0.0861833419017142,-1.70029630746186,-0.13428433446549,0.0867915124884241,0.522040902098944,0.391971732599103,14.2575103741597,-8715.76229313687
"167",-0.350115201059512,0.386375048495563,0.750717956940055,0.297989094806078,2.47157702554569,-0.799631261292855,-0.0328297125900759,-0.109055358653382,-0.362296385483839,0.203967857596685,-0.471480192064392,-0.0617251955678951,0.0909138472638356,1.2446248187049,-3.33225968069457,-0.118353534160843,-0.0579075507706421,-0.107131084747273,-1.64978141807873,-0.188927450395466,0.08937561590315,0.552691551660085,0.445839661544561,13.66505005984,-8720.98898090632
"168",-0.198847455724325,0.43822772324409,1.27754900506954,0.358375474901273,2.29211063661397,-0.899176852254297,-0.184974691809182,-0.0792657851128447,-0.356508157247086,0.218469268491181,-0.510715441223242,-0.060816594495893,0.0941557657098665,1.24802673433246,-4.13988275578758,-0.100069736633772,-0.061794198431002,-0.0716630835273947,-1.68284087951497,-0.18655194512166,0.122627864525998,0.526523044956538,0.569411823352655,13.861141852521,-8714.30370981986
"169",-0.232703802851779,0.436070600333627,1.03247445903715,0.307803645523427,2.16253471515431,-0.910713536039262,-0.169233128050832,-0.0569398681059056,-0.35907965186103,0.294923936579688,-0.48917315728061,-0.0571105779216696,0.0949608115852883,1.24670638092567,-3.8944707840131,-0.0904374988905212,-0.0626463032957709,-0.0783602553002157,-1.68488551911813,-0.159737337339134,0.11972354894885,0.547613577149444,0.533452702317252,13.9255299573317,-8714.08381325949
"170",-0.236653225803386,0.428533661761258,1.0033910438195,0.301527084721133,2.25577388827344,-1.06296816485581,-0.193420685091786,-0.0536542402423847,-0.365834989641714,0.290712526012032,-0.488411714306634,-0.0624624539162702,0.0882662635114146,1.23583184355497,-3.9743902074308,-0.0979086891936136,-0.0603202041992714,-0.0818249264373961,-1.68092191963168,-0.171697726245956,0.120392712203034,0.537782007783418,0.817860196503278,13.9667584313783,-8719.45270025253
"171",-0.293558152275667,0.392239230924938,1.17681991923766,0.303965907372187,2.31002658055166,-0.658799693538483,-0.0863526282382609,-0.11271182094465,-0.350764233083679,0.203035970868883,-0.505069972833266,-0.0575006982168331,0.105472769843713,1.3692592609312,-3.97656545473056,-0.103825178536245,-0.069875876021378,-0.0799693492913025,-1.66353090683277,-0.21140975775856,0.136347402201111,0.490377072417061,0.363255370178062,13.749304471358,-8718.39863745719
"172",-0.309721758119934,0.39093437328522,1.11511810358844,0.271027031606515,2.31833926122902,-0.638144845376382,-0.0944764928677626,-0.102879749085169,-0.354483374120658,0.207166522181183,-0.502102677200687,-0.0622313942168862,0.104689271305732,1.36074678186906,-4.02277799761761,-0.104211903747943,-0.0680888795552914,-0.0846090363393037,-1.65790752650718,-0.203812902992384,0.134319597156265,0.483606750382242,0.406155321829506,13.7969595724073,-8719.77484586339
"173",-0.213530676699895,0.41522507992093,1.00571172288306,0.22197409162225,2.26435598976649,-1.01190365806715,-0.149256747625245,-0.0730150525366693,-0.363573707980545,0.240874525789026,-0.498024690901834,-0.0601819474619191,0.0998638182282952,1.21372435885467,-4.19360278674566,-0.0970293929445578,-0.058724049234739,-0.0371541729830275,-1.69392907658515,-0.168869253107557,0.107375261976696,0.581895764190997,0.532609343246491,14.0884535797274,-8720.19830264759
"174",-0.286059696387233,0.40187757905352,1.01515714795978,0.157673599623448,2.30523828123773,-1.06094897538347,-0.135572750498618,-0.0912026567721989,-0.37338137281924,0.224789489754233,-0.496852764860589,-0.0645963875923061,0.096615766019292,1.23238965877719,-4.114278677279,-0.103332546155999,-0.0567219640670276,-0.0486964377655207,-1.62727102591563,-0.156075969496427,0.114730783348113,0.554790973642071,0.627116011826941,13.5947644510303,-8718.07476327508
"175",-0.44264154202355,0.425488242088517,1.29300328994509,0.426007827760305,2.27337129183037,-1.14365697327119,-0.00810312407413928,-0.082133440169253,-0.354559776451932,0.255385720663407,-0.46878553297126,-0.0550269668918842,0.0904726374347896,1.26049776333814,-4.36963041066978,-0.105764853017609,-0.0640713729036697,-0.0568343366281819,-1.66756320835477,-0.221658349693121,0.0816171123702488,0.54622369944139,0.781756185212975,13.8107805665703,-8726.00120608523
"176",-0.326316793595836,0.417589682335052,1.30314621509162,0.282317334779909,2.25046958748795,-0.950609650916911,-0.0476735640898745,-0.140917198820639,-0.35055741193556,0.248708488231009,-0.483936675323125,-0.0702700835621094,0.0995098564651466,1.26487334598377,-4.38789795914717,-0.0956540107696299,-0.061733651003048,-0.0585290451779795,-1.63446903473059,-0.139763635116427,0.0923781797515819,0.522608387251833,0.546489812350414,13.5643491778784,-8716.62440979713
