"","sexstudytime","sexhigher","sex0","schoolage","schoolstudytime","schoolabsences","school0","ageguardian","agehigher","ageromantic","ageabsences","age0","Medusex","Meduschool","Medureason","Meduhigher","MeduG1","Medu0","FeduMedu","Fedufailures","reason0","guardian0","studytimereason","studytime0","failuresage","failuresguardian","failureshigher","failures0","higherstudytime","higher0","romanticsex","romanticabsences","romantic0","gooutage","goout0","Dalcsex","Dalcgoout","Dalcabsences","DalcG1","absencesreason","absencesguardian","absences0","G1school","G1studytime","G1higher","G1G2","G1G3","G10","G2reason","G2failures","G2G3","G20","G3failures","G3goout","G3absences","G30","lp__"
"11",-0.253549264500218,-0.644415739135449,-1.28622751604123,0.0124524410825313,-0.169846044061316,-0.752228038772664,0.958661303233092,0.0594549231921698,-0.172789146753093,0.112924531720707,0.144785424792759,2.79247590774964,0.120503739114318,-0.385922949629055,0.0806694394878261,0.623884313119438,0.0529767143493667,0.258370569387237,0.264013047723425,-0.10485322282818,0.204125888920036,-0.489669669222715,0.125897019168568,0.59877717098795,0.0131090395266625,0.0671483948161911,-0.252097914863912,0.846191607444385,0.0823411341678538,1.37009702307137,-0.776374565165045,0.184957470740967,-2.54193340976269,0.00373888807810799,1.01218341693633,0.678713834312961,0.098769994814657,0.159169356172057,-0.0432131585887829,0.00889732441270107,0.00645234660691059,-0.859461716355652,-0.0954212965045813,0.0141294208053634,0.317897255089685,0.0861902377328859,0.359495765607641,2.33144019100372,0.00412856668877185,-0.00956726209063005,0.621871574009709,1.40753148815763,-0.349407036905153,-0.0209678939593547,-0.373053705031135,-8.27637012533069,63290.4728919528
"12",-0.2017256388376,-0.46177254053759,-1.55807991456319,0.0320279078980275,-0.059228118081055,-0.711486860169249,1.13057487540881,0.0287816928208399,-0.221318440612803,0.100891146607277,0.165251284807725,2.72416026308768,0.211240794528354,-0.500192283766128,0.0213328854570472,0.599841293101102,0.0601429850943491,0.279835460549758,0.273432273727757,-0.0173092882123036,0.29205851412334,0.0619180165687811,0.0515169406330191,0.228724518265787,0.0439880233933133,0.0285333958111996,-0.232137703976577,0.869515242531865,0.297935724662243,1.44013448607709,-0.533501714906251,0.259394922381278,-2.34245425179134,0.00613756799876232,0.997160564918393,0.696974833558956,0.116661180442679,0.100862357886446,-0.0458726418934677,0.0119109710140362,0.0110110106585262,-1.17293761913054,-0.087977656990523,0.0223871492229625,0.418408628339488,0.0834398591174557,0.188152913783549,2.31455440901192,0.0258725873467523,-0.0426263241465279,0.764054328820908,1.44175148791386,-0.146637077737671,-0.0475851059133577,-0.293409890962869,-8.04196833291607,63290.4183269647
"13",-0.205789810215864,-0.55756025119857,-1.7207661655082,0.0274877454529318,-0.134749043898506,-0.7554847078373,0.845530747755991,0.00968465259179803,-0.18894087708314,0.20080041892414,0.154671279080798,2.76995107253415,0.203054751889391,-0.369084822409783,0.0700371397086735,0.625001688067342,0.053619539265424,0.336881342475173,0.237406095579492,-0.0631420081919419,0.286011217552548,0.286638576275713,0.111685197944592,0.393694926347098,0.0152916054928452,0.0902726103023878,-0.263594232519747,0.872145724074648,0.128848573489574,1.69925901093589,-0.642322653766764,0.174045498539056,-3.90567532439529,0.008104912500195,1.04200039028968,0.744538047604255,0.0897886278543099,0.158279397141528,-0.0429543016940382,0.00586219287562819,0.00403543287857873,-0.995817656708656,-0.0915144802365257,0.0254808323343812,0.303826160253354,0.0833888229079468,0.285774701830773,2.33635396833944,0.00779796585147926,-0.0298069838685352,0.753075139311656,1.45109075738275,-0.231995266228982,-0.0414206323825217,-0.369831233697888,-8.83619030342308,63300.7597052493
"14",-0.210292952580005,-0.692521038154203,-1.29252931368379,0.0152837261605711,-0.0882586254619844,-0.692822053467161,1.08171808945546,0.0341190212644077,-0.24441953420177,0.0946401342566769,0.134864961691278,2.74474837504983,0.145908097173094,-0.455428412789289,0.0207033163772936,0.71325583286541,0.0490197800923365,0.38257109026484,0.238309963231629,-0.0654143567980332,0.310170822993115,-0.0266324146654327,0.0448542434748964,0.273801620387074,0.0406763564142764,0.025756823599898,-0.262302393464522,0.925311666887315,0.303372699039753,1.534428732943,-0.470209486078304,0.279101687605768,-2.20912460600242,0.00411259705338579,1.04152008820407,0.553536218604871,0.104769688167757,0.115814530271463,-0.0524322422663173,0.00741943558556342,0.00738410795789015,-0.707052970161004,-0.0845797823720304,0.019459696742421,0.417077385070745,0.0849659867764252,0.168991346978051,2.36715000737021,0.0249118771419781,-0.0339996066417902,0.836097166302277,1.43459969353019,-0.226415352839638,-0.0628137091130255,-0.307831679046373,-8.5921677877595,63301.9600125391
"15",-0.222766256792139,0.0507998670741455,-1.32712194538046,0.019750552103779,-0.0888779205715677,-0.668919367472317,1.10389413391856,0.0166749125147341,-0.22096554593032,0.145140778686972,0.126193893334062,2.74007388603606,0.147414047092623,-0.416800222017409,0.0517739863566362,0.837884500519046,0.0504124489442409,0.296199112948403,0.272629836405695,-0.0855495282287976,0.358767631386695,0.271765989764709,0.102460873340393,0.323614181315437,0.0313901548038974,0.031120774673657,-0.218074354449492,0.822696917311099,0.151468486649338,1.6290320272703,-0.740470780651411,0.168312723008979,-2.97460538281755,0.010833905562134,1.11808209420882,0.64427638479035,0.0582833932865643,0.119223850647963,-0.0603533157564003,0.00584682502637748,0.00398996774040584,-0.471883802556796,-0.111172772014859,0.0284457176491359,0.323468573177592,0.0833439231944099,0.258313438906819,2.3769620730817,0.00429024552282588,-0.0263578527235957,0.751144769046021,1.46085343128736,-0.183055917697134,-0.0605689437083839,-0.346402162455432,-8.73398921231978,63289.7463116052
"16",-0.218081380964124,-0.414832653656965,-1.59492436301989,0.0172061420396441,-0.0846561108652979,-0.721871652809415,1.14058003843189,0.0133969273459603,-0.283372833893039,0.100017859982587,0.133281499351769,2.77897165287623,0.217080956249648,-0.358335644037803,0.0124201880746251,0.832960810451115,0.0502675393640395,0.32240034476698,0.24374068321757,-0.0810412063650705,0.319612455638855,0.290254146529733,0.0846814159199945,0.311103835417008,0.0302692916399269,0.0391679076097011,-0.300915445083982,0.957314718724576,0.23169026698687,2.27965144367148,-0.768070520834031,0.227835373458568,-2.30076486582961,-7.48723275355322e-05,1.13958537625813,0.674751785102789,0.0531512814090759,0.132908473563381,-0.0593537243607197,0.0103614117168406,0.00831384639807684,-0.648423446196844,-0.118124757829784,0.0236400989428244,0.361691634303342,0.0852019073482523,0.223995155950758,2.37350669901331,0.0181012779563014,-0.0198366258287388,0.793614700664257,1.44060134884657,-0.362548378445063,-0.1251512622101,-0.353256310913638,-8.88398247914088,63293.9684476132
"17",-0.191464972577886,-0.27124872345613,-1.79666364845435,0.0110168337872491,-0.0288449236423003,-0.743479920264923,0.633913502414222,0.0158495372676228,-0.252925280717092,0.102261657870155,0.119787654845143,2.74120143380215,0.21620131529191,-0.428778536885102,0.0434128323566846,0.966197083978559,0.0609643388506876,0.258902546813775,0.269603073361495,-0.0491763239695246,0.406513505921826,0.257846831226652,0.0801361128548568,0.266127603688054,0.0493916920096964,0.0697646258437734,-0.217380156022192,0.900011077941012,0.190484904286183,1.82204956602209,-0.727460949841873,0.178779993276756,-2.30116301271006,0.0022529877712462,1.07320876947228,0.776359049100924,0.0802457002047605,0.146129126732845,-0.0662769254446445,0.00501509207082351,0.00413606609467071,-0.419883205403314,-0.060541054698296,0.0268366518519811,0.351413710044621,0.0844949698582042,0.348135478216656,2.35195701723007,0.00488430213181558,-0.0223114841595391,0.698958683578603,1.44353769189281,-0.445370805493414,-0.0286443566173926,-0.316288870645804,-8.81924894435323,63284.5010968796
"18",-0.17653772097835,-0.955062162550153,-1.58984818855765,0.0273611688347028,-0.228644990357475,-0.7086102979136,1.29708757003485,0.0296360085681895,-0.286969889270275,0.210208950973319,0.143892715042822,2.75353085163402,0.151501704700465,-0.452546792800088,0.0398843370735444,0.363648279269418,0.0476724690102107,0.390797171704197,0.226458675832278,-0.0657496341372549,0.215327136695107,0.0438374228206002,0.060218721311697,0.433449772242201,0.0171969890825727,0.0385395466773246,-0.19109560298148,0.873621300280777,0.261821444951329,3.36891859892778,-0.44963779753387,0.278224310265352,-4.1022833938819,0.00978933056544172,1.07347412939745,0.700937009626575,0.0999202263739057,0.123338540648992,-0.0264396789046974,0.00665123354383858,0.000308690465787457,-0.789207174296488,-0.111158271699903,0.00706632809966506,0.380292506465725,0.0848419888434103,0.241966317245458,2.33427350709613,0.0246600043744557,-0.0427731591321127,0.666776684089042,1.44332777082839,0.028628936927728,-0.128786551548023,-0.39893996846485,-7.75380144979136,63280.2239703367
"19",-0.240430727651785,-0.704895461736443,-1.95773222465227,0.00496693254238649,-0.0740084973458013,-0.699251775147084,1.76636165664322,0.0205836567246106,-0.225276309783344,0.165395296873468,0.147487055110951,2.79010004070924,0.241144222355235,-0.557933709907044,0.0747997202561252,0.653868435203969,0.0520897116129062,0.339757889828642,0.242118230536276,-0.0389176248550841,0.269685869863326,0.17669789269752,0.0506723648007232,0.327992903613861,0.0203581153870847,0.0438201740072265,-0.0322311386634222,0.864805343608562,0.218104585488515,1.69256756839479,-0.594419777519085,0.192632117960705,-3.36161795430517,0.00456927936532616,1.18642862842783,0.806846494213221,0.0654928284391248,0.122684332095322,-0.0325129314823441,0.010220834394105,0.00788597428596748,-0.823247636146667,-0.144206219278435,0.0253073136685686,0.331157038985812,0.0839558009273784,0.316909101325358,2.32152011514929,0.0151243534580759,-0.043408941003351,0.675062554293604,1.44752719446899,-0.165256439155342,-0.135637641304598,-0.385970046986128,-8.4196626392721,63289.1097923583
"20",-0.165539697712426,-0.440007567173118,-2.14548604396639,0.0374861834031447,-0.0863954706104679,-0.765364786784458,1.00544597077621,0.0427983019399476,-0.108782656619186,0.146563209695109,0.138972495039033,2.77747770828831,0.323085073368964,-0.425364415390316,0.0359734239285006,0.63637104006388,0.0629288201740682,0.295663004429735,0.259871450562065,-0.0803648141762068,0.267986651735636,-0.179750923549259,0.0713460597121157,0.243945190310179,0.0375638227964049,0.0468217478932292,-0.434291137659913,0.952886128301401,0.286001604869176,-0.315147763997826,-0.473863648559571,0.268340352840104,-3.01383669743255,-0.00345398906723902,1.07714768531742,0.828740379321192,0.0724719360808198,0.131450574925287,-0.0434816149921613,0.0011315297055141,0.00208271869380313,-0.781739180192746,-0.103860887846977,0.0237914825428193,0.45421125955011,0.0844094417277459,0.0449887550179762,2.31814193994099,0.0203664186676819,-0.0264032996640013,0.957036999083613,1.42440939143899,-0.277949434335688,-0.054491936286622,-0.315319198704948,-8.50634889995359,63287.3619647482
"21",-0.131174259658131,-0.368994778616492,-2.13982618341752,0.0344709461426414,-0.152856448111193,-0.750497695422728,1.28365333530431,0.0371983646274143,-0.131424446008663,0.176757257574081,0.138056114266994,2.75419433177003,0.301864446829801,-0.533117352723888,0.0381715073192,0.649868406404825,0.0618951544672342,0.335449883926319,0.241914402324765,-0.0936694992542006,0.259527207094759,-0.0429174363174882,0.0757849402918521,0.334068856525127,0.0353853724495751,0.0141485288916204,-0.39676794842064,0.997727968437184,0.229733795783753,0.453615077014369,-0.382776908501646,0.202369739707061,-3.48375757808249,0.00562189393548492,1.06488100907643,0.822636047417459,0.0668935476530715,0.15229530776187,-0.0315520527164004,0.00804772226977783,0.000155620227614041,-0.753892192504779,-0.0986471488499615,0.0211927787057817,0.385787571613043,0.086390037453276,0.135112181204673,2.30893669113712,0.0178528021269959,-0.0271053278433989,0.856430180419367,1.43298886842948,-0.279341493528648,-0.0224366964826758,-0.330475969086388,-8.37363086322463,63292.5157974325
"22",-0.2028790806235,-0.527812053283288,-1.41842114104884,0.020161231076997,-0.0787210410848061,-0.731140322516813,0.944309300342474,0.0403352139048148,-0.227299907223384,0.123591073691077,0.149555411132182,2.77925287138041,0.176262639533875,-0.425526429034543,0.0652833416343671,0.624491885802332,0.0719906115659985,0.323195702799858,0.246616010809584,-0.10280927995425,0.24423906048981,-0.18757854979613,0.0899722655004249,0.516190017317278,0.0190790355906118,0.0309488625564109,-0.187356684185334,0.892491225114541,0.0267821419341224,1.95221093322771,-0.762479678707113,0.268721301361274,-2.56162516795231,0.00149392489150981,1.06890879304789,0.670728401405652,0.0998798207575929,0.144797047132386,-0.0563054905617552,0.00603343201231898,0.0101590579090229,-0.967427605566755,-0.0856676395472908,0.0219130688434034,0.342938958701387,0.0879707825253809,0.338390967229315,2.32053755343059,0.0142177528086842,-0.0192675609278387,0.779678845796899,1.38313810496411,-0.214009276937471,-0.0949887280356557,-0.33313795378885,-9.57148201090204,63294.4959607044
"23",-0.217993934873399,-0.543507984651043,-1.46910084974979,0.0161349419334889,-0.0755717198747312,-0.739908190115457,0.938215333660079,0.0459668853739064,-0.218724512725054,0.123236927828819,0.148631746762951,2.78237580407009,0.182173900755542,-0.444327357577685,0.0675748952328333,0.606510403041672,0.0738147874507099,0.358138607399778,0.238475265353696,-0.102304765944374,0.22461638041595,-0.235651453164972,0.0975148492398562,0.487799353344833,0.0159747557852068,0.00842251143896999,-0.187132859877996,0.902801816326984,0.0523018105473927,1.94568605965346,-0.77762960386666,0.274599071199452,-2.72826590144712,0.00342744942285098,1.06867831612206,0.669089998495683,0.102128622009032,0.148101686439398,-0.052242369087532,0.00536786483295836,0.00710444673335115,-0.962675134174525,-0.0871264325128598,0.0212340555699606,0.353961843966935,0.0894953903266369,0.31893397104647,2.31376674940338,0.0135706455686075,-0.0274475370561554,0.795873002704592,1.38806373483237,-0.241213884193482,-0.112712623286947,-0.336888345009751,-9.59617379484681,63293.8370363984
"24",-0.18122909005386,-0.582825692800159,-1.26971225868984,0.0109040717745236,-0.0953597120370116,-0.791269840189957,0.962138795101518,0.0449409104924093,-0.210300105071852,0.0895898477261771,0.140387770015392,2.73410565400417,0.138576181485246,-0.381001028802815,0.0204370662803544,0.533807159949172,0.0482741779642117,0.230237830399834,0.276290524280338,-0.0327474194612153,0.304365414510977,-0.210324900282026,0.0844835554986577,0.0963458564720091,0.0465795248210247,0.070940646730977,-0.236877820732999,0.988118185665312,0.39108877607249,1.79610344261417,-0.345092616633063,0.225493886715748,-2.18552615137182,0.00549330372429756,1.16415364902944,0.551576495233447,0.0469571765946467,0.120987829512051,-0.0378974867548482,0.00723617071286035,0.00152610232634812,-0.728167865816069,-0.0965125782787275,0.0251531709633312,0.394239166250488,0.0823412786799288,0.1229046276985,2.33100633339244,0.0169850761060325,-0.0486266926818384,0.775730522041286,1.45864652235162,-0.151403615366405,-0.0867890580324313,-0.322527851763518,-7.60188767282775,63286.0125734228
"25",-0.208268295881638,-0.849164847289551,-1.73143740327386,0.0410855084899712,-0.0801477289006158,-0.748478742991273,0.749695942091799,0.0151575331621998,-0.216494392041021,0.0930822009693952,0.144968855187548,2.75952659113121,0.195738753991883,-0.409634243365142,0.0274625350432048,0.805520594250777,0.0575523416115878,0.278766783687552,0.256647606887581,-0.0301264267550338,0.34537066743301,0.267995722677244,0.0566688515577665,0.308245113167284,0.0175275274192815,0.0689278331284713,-0.39868183317504,0.808523249863633,0.335439358652909,1.84762544273469,-0.645866375867997,0.235511071077252,-2.08787998009109,0.00713591061800805,1.00279507846808,0.784490859887367,0.136146847152983,0.143463148737537,-0.0425587156861467,0.0103165227056083,0.00822709250354881,-0.853342384153308,-0.0710369646036637,0.0150937090011673,0.339984137364156,0.0873114347981475,0.220172773046749,2.33785497519944,0.0173870573965514,-0.0323465486133276,0.857491471826191,1.39180247582019,-0.200979699094571,-0.0699828108669644,-0.346963725898791,-9.16861016565936,63295.6324018167
"26",-0.181281347238313,-0.314745449900346,-1.78697570266449,0.0540143396741679,-0.0415871745281888,-0.702991724230213,1.20321883274946,0.0351899818776582,-0.225252130019496,0.151171551966042,0.131693703589994,2.72089213839892,0.20232131405826,-0.480277032877407,0.0604501609820378,0.626725257947963,0.0574110942109824,0.241205356367018,0.264585115889127,-0.0622443076735155,0.479272732724213,-0.127483872437268,0.0469377714849451,0.50037850839895,0.0317339671128976,0.0832224275277968,-0.201368766153686,0.892757561185792,0.167940742960464,0.861804229091687,-0.59226018644121,0.248103204617351,-3.10977371956507,0.013258237785696,1.05795690890476,0.797793170607317,0.0628592820978821,0.118485478021948,-0.0448696649012899,0.00114711326150123,-0.00065565007882133,-0.59914472832604,-0.0990347328494469,0.0105899841484829,0.445616280958029,0.0859251737010427,0.215466484160405,2.33884444652049,0.00203567389604207,-0.0316796363726707,0.751001017954211,1.41821414893929,-0.230927087182575,-0.0198753153903267,-0.344362686948777,-8.06740431519283,63292.3094144455
