"","agem","agey","age0","w0","er","ehr","ey","e0","mw","m0","oage","ow","oe","or","ogender","ohr","oy","rage","rw","rm","rrace","rhr","ry","r0","racew","racem","race0","genderage","genderw","genderm","genderr","genderrace","genderhr","gendery","gender0","hrw","hrm","hry","hr0","ne","nm","nrace","ym","yrace","y0","sigma_h_Sq","sigma_h","lp__"
"144",-0.0526258531721904,0.157062073718167,1.41542362769472,1.1350735203954,-0.0378542675386517,0.0465723597291528,0.172234288495476,2.20326203883652,-0.00941606087577826,0.701138048301407,-0.00379202058464671,0.0219681346666578,0.00667575479791799,-0.00673142974216991,0.0389084459063111,0.00950309725535589,-0.0126554469876584,-0.117705554734519,-6.65917467590761e-05,0.0487965921872801,-0.0164192493411703,-0.0998597233176927,-0.385341085498074,1.42702861468539,0.0202821918499367,0.026315078858871,1.20246304126988,-0.124056152783533,0.0294191037651538,0.0386052091419535,-1.23301679312179,-0.00406526090967844,0.274187424083651,0.0630443701860492,0.459076342535298,0.0371180961436386,-0.0735492548952459,0.389178729126006,-0.567469872367119,0.00174778142511933,0.00656814543740242,0.00319240135829039,-0.1549391980132,0.0167251889599562,-2.96648451718048,0.912474695571611,0.955235413692149,683568.49760327
"145",-0.0509822694023869,0.174047426767256,1.4137168425158,1.15019243275988,-0.038088042226695,0.0481302665446754,0.171863564247275,2.20178642692425,-0.0113063057140053,0.731725147046262,-0.00332228406607159,0.0223636686148574,0.00691856182289594,-0.005622856604021,0.0373697096301268,0.00943574564026711,-0.0124638582711939,-0.116718200839428,-0.00400869849288778,0.046853447920051,-0.0160204689904811,-0.103835028470894,-0.365381083663762,1.4276278571795,0.0157244052479636,0.0202858083613666,1.20270601958619,-0.125155911605582,0.0335172346062054,0.0618316398132973,-1.24205605288812,-0.00519568099243964,0.261743092978359,0.0620018784686061,0.449345000909802,0.0377331964388128,-0.0755094411639593,0.416036704628527,-0.568019246592866,0.00173524732499987,0.00587359956895467,0.00317840138409173,-0.157803670861451,0.0210089863476893,-3.04679340945163,0.911586118046476,0.9547701912222,683661.984877998
"146",-0.0531570766050407,0.183709373503169,1.41462324931778,1.15950512354102,-0.0376424806288241,0.0471819133803898,0.178360547626241,2.20726007629035,-0.0105703878190031,0.798026223521126,-0.00494598168819613,0.0220523881789113,0.0064667154596754,-0.00582691198431612,0.0419691705892804,0.0101274119642743,-0.0170412716391952,-0.113074944266333,-0.00304360289374622,0.0456559123272822,-0.0160944946511029,-0.0988763084868489,-0.37169746852689,1.42615973948368,0.0166349828137145,0.0172797627236628,1.20108971415061,-0.115276074340935,0.0258371063037425,0.0470430742834029,-1.24391621618664,-0.00156658711589482,0.271889173634189,0.0687010906003058,0.437091431751004,0.0394626230666124,-0.0698387350555655,0.398416838304744,-0.575688900954722,0.00160860109935488,0.00485397341296267,0.00323001167257348,-0.152249647780047,0.0153819509816648,-3.1321113884791,0.904722093403304,0.951168803842569,683812.896968715
"147",-0.0582689113402206,0.158797869231215,1.40878119386348,1.1443211610332,-0.035756061252721,0.0445797377408783,0.187430802029461,2.20322403665834,-0.0104549578454626,0.815325138014106,-0.00428637696672455,0.0220368288744166,0.00679533014504124,-0.00727759879426223,0.0392525928722783,0.0112731378850329,-0.00889489006736687,-0.11438058632391,-0.00293082243584332,0.0387611008619333,-0.0149914279140713,-0.103630114971329,-0.378437659699159,1.41791236988135,0.01833999297989,0.0197037492429982,1.1922681869615,-0.113476728856634,0.0352123216621342,0.0279570527170565,-1.24083865836232,9.29841202861804e-05,0.277252010472833,0.0630797631884727,0.42775939435478,0.0354092402916676,-0.0750460474900176,0.393971706144566,-0.556192646228694,0.00168911605519366,0.00529469996643719,0.00324886661560807,-0.154114960369986,0.0252785587836112,-3.17559772468374,0.906017097701107,0.951849304092358,683859.047377101
"148",-0.0553869632431916,0.183806693720994,1.40778187006171,1.15979992949899,-0.0387842624212325,0.044052429180296,0.18407206016182,2.206919989642,-0.010847732246304,0.830334940872111,-0.00470306016266646,0.0221308797804007,0.00669333128046894,-0.00584392371503426,0.0406936306964498,0.0111584665009733,-0.00873016874267266,-0.113533289601332,-0.00569310709528828,0.043381094282497,-0.0164837978541667,-0.0979223818729559,-0.372736901835191,1.43798844417537,0.0172145565297577,0.0208465604447862,1.19530033386412,-0.112751277524946,0.0219637841311058,0.0287891113015059,-1.23799760387649,0.0107799236559465,0.269758731965874,0.0600614988291773,0.42871314784237,0.0371004620456069,-0.0689354075613174,0.38623278250654,-0.553775368306938,0.00159595238300685,0.00440413932553894,0.00329252423497157,-0.1523795286644,0.00867915649708757,-3.20320319989509,0.913706718645878,0.955880075451873,683891.943231707
"149",-0.0559684675429818,0.165833677635614,1.40059805559993,1.17305249341549,-0.0396154266535121,0.0460806819018304,0.189470179849445,2.21126796375888,-0.00915460871760022,0.853741588101428,-0.0039624127925471,0.0220790890203548,0.00671803664660881,-0.00447044664321509,0.0430654533698857,0.010746379625371,-0.0121655522633425,-0.111997526685046,-0.00342017742437719,0.0439335980321967,-0.0142742274373637,-0.110759668071188,-0.348024993073287,1.43837025448687,0.0111003441552878,0.0172596344746359,1.19606959856828,-0.111209433825342,0.0253042010776918,0.0297427856991449,-1.24147451738735,0.00516136172368055,0.250776374094191,0.055405762910195,0.418856294214151,0.0376000285632712,-0.070904749001761,0.394462555981612,-0.541177088119188,0.00148860659829792,0.00414138992189959,0.0031167337313351,-0.156789302342973,0.0248927161708765,-3.26063604199653,0.915895288653106,0.957024183943701,683947.527586902
"150",-0.0551761519378552,0.18548761950238,1.41356016599465,1.13348228181772,-0.0396688844197275,0.0451865743396029,0.191455667427892,2.1934353822655,-0.00653051874298334,0.878813768093163,-0.00444730116408369,0.0217381524939808,0.00688604090422075,-0.00524979671128138,0.0371566520619011,0.0109021920746525,-0.0159004435748979,-0.114661309222839,-0.00468513057900933,0.0439933551320362,-0.0157824751216099,-0.10639406633878,-0.34231452016639,1.43536291638053,0.0204093446114171,0.0120682013979701,1.19377232543446,-0.122364980945899,0.02605291329423,0.0335983551455725,-1.24821024314357,0.0058733996960773,0.263798944340734,0.0606657951462769,0.441667858238942,0.0368621925555338,-0.073369070821293,0.387829829617757,-0.545844403003641,0.00192370364949215,0.00387141581581932,0.00333467718501297,-0.152490814250699,0.0144140996989415,-3.27129400603121,0.911915319753922,0.954942574060829,683987.082153364
"151",-0.0576626346836473,0.185563077155913,1.39054926854958,1.16432749988915,-0.0382461856942638,0.0459904204024505,0.190942283890517,2.21213601024052,-0.00950993651769954,0.925160306656222,-0.00390372843934143,0.0217732237782126,0.00665402661042762,-0.00460886425093091,0.0386072283363683,0.0105513367074545,-0.00495601868238368,-0.110183275980927,-0.003800840624558,0.040147483200817,-0.0150809500112261,-0.0962747528820347,-0.345894964657264,1.42830540715629,0.0147977810166555,0.00339522577168297,1.17336875205264,-0.101073850634006,0.0257087793260027,0.0367539242096752,-1.25164584558175,0.00269899305991055,0.274616073528632,0.0695029770560654,0.438509378745575,0.0390366424047113,-0.0758302966431444,0.370607279601946,-0.584543916816402,0.00148376512493462,0.00383680014316181,0.00377751561192439,-0.159213295690703,0.0285472346467271,-3.39216345136123,0.903513109087924,0.950533065752015,684109.716706597
"152",-0.0587274590004943,0.181652221264567,1.40716477351639,1.15934490538543,-0.0365045701941934,0.0473400569570687,0.199439151226399,2.20055559774525,-0.00911877715233293,0.940180022510991,-0.00490951382330298,0.0221580597177639,0.00658351619186915,-0.00586737318377879,0.0387221207748043,0.0106212479969113,-0.0108908941519036,-0.112167216313074,-0.00578803463512065,0.0403420456130025,-0.0159699959216723,-0.0982439938076116,-0.343243694906889,1.41046084922542,0.0165890896175075,0.00748126620421044,1.17414711612998,-0.110307855609536,0.0232091414454492,0.0318356500040189,-1.25433961214283,0.00576565675603989,0.286104806585122,0.0753293546179954,0.444125730578659,0.0353445978071185,-0.0744674630127855,0.383705739355426,-0.602531931258076,0.00178971751114119,0.00319451063204794,0.00380585861612744,-0.153856439591008,0.0169642463830386,-3.4162494221682,0.904753121960516,0.951185114454866,684149.498795617
"153",-0.0592028072545817,0.189071317046806,1.40557156469352,1.13918928892028,-0.0368227278360666,0.0486701541159313,0.207438048455688,2.20582128647547,-0.00934303623486028,0.962862576932724,-0.00359985900249415,0.0225432165816636,0.00701309191025164,-0.00519981588643767,0.0379818066643369,0.0102721897934372,-0.0110288170742486,-0.113047129965321,-0.00426935761810687,0.0378210511359439,-0.0136902875272494,-0.099875029094312,-0.35463060034444,1.4185643654436,0.0210168323115352,-0.00402696779773312,1.1733064660099,-0.119744925182306,0.0206195083863297,0.0268321308672448,-1.25765330790683,0.0094652395119727,0.2825967306156,0.0889585165479114,0.447169796715116,0.0330590670414365,-0.0717808009052313,0.401060084559095,-0.602191067113842,0.00154193289589582,0.00399561739908817,0.00374289820472109,-0.155329898973275,0.0219372536857625,-3.55081176412278,0.914205639325424,0.956141014351662,684235.271184373
"154",-0.0585618590815134,0.197292276525235,1.40788340367642,1.15343457319522,-0.0381797157293113,0.04648134305848,0.20436839882302,2.2080861149985,-0.00351677982971409,0.983653900187146,-0.00398777735537641,0.0218959553380425,0.00708060278839677,-0.00660995738286504,0.0352341990779686,0.0102971927778084,-0.00759471001834505,-0.116288935559492,-0.00619957343837891,0.0361132312617306,-0.0155118270900065,-0.0934852652027049,-0.348831036608023,1.4301176317952,0.0145851331923346,0.0123771565758537,1.17157554953039,-0.11593850609358,0.0237777469161923,0.012311552366944,-1.25042274024141,0.00672179859695509,0.280840825829814,0.0888861713821182,0.469850657492323,0.035270174067658,-0.0717945463378995,0.407600349489663,-0.59386695527023,0.0014718222792354,0.00203995611766249,0.00376784475780025,-0.158112363464989,0.0195985674858573,-3.57438077663174,0.91297632672747,0.955497947003273,684257.716838538
"155",-0.0621304647071761,0.189272234458311,1.3901981094797,1.14554083506177,-0.0380073179134374,0.046769690543389,0.20946596178613,2.20561224734485,-0.00297756782444617,0.99105306514233,-0.0022059691151195,0.0220340749066261,0.00713785743491791,-0.00726353919796778,0.0364226067594994,0.0105565279878226,-0.00898985247737329,-0.111038636676152,-0.00566637180005323,0.0377906040392541,-0.0169777789904578,-0.0955586523501099,-0.333731185300877,1.43911473707533,0.015231336148028,-0.00541501821361678,1.17179051050602,-0.110967088952403,0.0249253499840035,0.0217072569106721,-1.25118005532838,0.00934064978955778,0.292115059973547,0.0879711155282934,0.461846636685772,0.0383888007272112,-0.076971704044624,0.409312535626665,-0.593438005481097,0.00157354548058267,0.0036391724029892,0.00380979611754119,-0.160874480606247,0.0194541636639608,-3.59109804889371,0.905829399521153,0.951750702401187,684269.927576235
"156",-0.0592733053711325,0.206009798942239,1.39763746465905,1.14603235382921,-0.0372937812223863,0.0466968226955385,0.204459113586367,2.19526543231848,-0.0122761153258096,0.997128123065739,-0.00426197786844874,0.0218769571307782,0.00730589439538348,-0.00701538404781375,0.0362737183093499,0.00974983696885451,-0.00897886815007379,-0.111323872341653,-0.00357686189873083,0.0323594303451114,-0.0135916395395985,-0.0942763048434421,-0.349224901373489,1.42955751069489,0.0225844048468149,0.00220665012146962,1.17140987199322,-0.104153645047074,0.0197162224656468,0.00757318564397883,-1.24986558607787,0.0095094086168195,0.282321266038089,0.0900442751678182,0.466390553220418,0.0358261077341428,-0.069539427432096,0.407035756591014,-0.586753664502017,0.00183002938405331,0.00289273720198018,0.00372824029524349,-0.155451372666047,0.0192686520625158,-3.59860350512316,0.912733747141687,0.955370999738681,684291.978237435
"157",-0.0614182353894637,0.192033892014882,1.41177242223385,1.15580415354962,-0.0374045737728171,0.0472424508857946,0.209672091667269,2.20042124943155,-0.00569103703227485,1.00286711741961,-0.00428215669461742,0.02246224335712,0.00681548878422494,-0.00612160576687017,0.0368637124035212,0.0103263188979876,-0.00853225928153509,-0.115265310627841,-0.00442049464112135,0.0333524525078243,-0.0169554833378319,-0.0972496546292791,-0.346494197490877,1.42712086607315,0.0135359427607918,0.00256506391969911,1.17150431065272,-0.119198085552909,0.0217961513109841,0.0146696916562117,-1.25124216030825,0.00697832581041807,0.284463453467721,0.0885827094357517,0.467763963865233,0.041007835687807,-0.0762471230283941,0.408533850163723,-0.592550762886314,0.0017693333466227,0.00264910997254617,0.00393376801902519,-0.152910684296407,0.0208154526998869,-3.60331993384289,0.904529177957687,0.95106738875733,684304.813687008
"158",-0.0646973719820171,0.202779954211851,1.39987911135047,1.15722339344066,-0.0380572191041127,0.0475086044885963,0.223909086787364,2.20329282248345,-0.0126975588671178,1.0796900903269,-0.00394087214678066,0.0219617066905908,0.00708039297845549,-0.00664321483982042,0.0407205165051171,0.0105087352444757,-0.00930046701068977,-0.110979009089984,-0.00340958836352945,0.0319857617776885,-0.0189648458030931,-0.103739069298566,-0.3234362440055,1.44004305264776,0.0183168408699361,-0.00205597063584089,1.15609705094057,-0.113175856167853,0.0203346531201716,0.000644107184428631,-1.25668212255558,0.00671269470283199,0.277007624564048,0.122749463339448,0.435908408150303,0.039036791220003,-0.0664195990983336,0.40540795398602,-0.583243555291959,0.00164827660063913,0.00183317378371805,0.00444725259259188,-0.160363672336755,0.0208347925148808,-3.82959184945239,0.906924342987542,0.952325754659372,684459.749959568
"159",-0.0604535334703444,0.208618708147866,1.40117979360218,1.14964042605433,-0.0377394380763217,0.0486519289443386,0.22264234198397,2.20371411705609,-0.00903339408006061,1.09178031201194,-0.003601224842768,0.0223501517122528,0.0068204900552645,-0.00597905502825423,0.0376871500178241,0.00933254294200889,-0.00610663328390738,-0.112341853336961,-0.00281651178227252,0.0339605097301774,-0.0179329564736939,-0.0973840540994506,-0.32101916961782,1.42763230271613,0.017819131514365,-0.00690834936984746,1.15555391397531,-0.111851653822232,0.0263197043385112,-0.00240224897343463,-1.25110302019991,0.00659274896883263,0.292278924565336,0.12491656120478,0.451339519184672,0.0406157788211481,-0.0722011369523977,0.408745112751868,-0.607320671732321,0.00166343904148267,0.00134346065195806,0.00438836133410424,-0.146543372682213,0.0197275954902842,-3.87075903491947,0.907375342042989,0.952562513456723,684492.342172378
"160",-0.0660141441684019,0.202738206304199,1.39193889738265,1.1498956371382,-0.0387230674009968,0.0484223288173958,0.229409124217225,2.21152708715154,-0.00909600584301297,1.11989923067102,-0.0029183934496135,0.0229389386721061,0.00656641857756437,-0.00742684159652408,0.0380446106839471,0.0104944328751178,-0.00528470432344681,-0.108327289618447,-0.00307086917034607,0.0316357886574959,-0.0166125688813454,-0.0999540931291223,-0.339566985200696,1.44607423995425,0.0163370647099875,-0.00438502609526924,1.16346115528703,-0.114352082982222,0.0288077001279943,0.00515454169164477,-1.2481106290448,0.00399224660884393,0.288403299796539,0.145480232453719,0.448084552734663,0.0389378530239835,-0.071057941133569,0.414474804662429,-0.610996314112474,0.00152970427731272,0.000914853590357828,0.00422433469281294,-0.1589825447033,0.0218071175228952,-3.94154368380718,0.915325829325268,0.956726622042717,684532.734314657
"161",-0.0648918702598854,0.209430549510857,1.38815829749191,1.14559771957372,-0.0390855144423085,0.0503113959785789,0.227698288771675,2.21925200613072,-0.00828486946246176,1.1210567103792,-0.00274336191501213,0.0227076721961826,0.00645503553680462,-0.00699306389687632,0.0380197169351964,0.0118756085412325,-0.00805930058684133,-0.107432019775836,-0.00545394772479581,0.0288935837655696,-0.0155050964376953,-0.100050398906319,-0.313521397723228,1.44958005257911,0.0184688273896964,-0.00597927871381075,1.16505449326715,-0.112344200896038,0.0242356767780711,-0.00295219574636105,-1.25277405292173,0.0153303213202865,0.278951885790372,0.146373230746484,0.444205977310942,0.0391239531396556,-0.0738266214724667,0.405552675260124,-0.616428828622953,0.00136148192807342,0.00118938328942147,0.0038824373788454,-0.148740905939126,0.0208998693155057,-3.94831452105262,0.901092186678638,0.949258756440328,684533.578116162
"162",-0.0650639054420592,0.206007395652212,1.39949784416553,1.14601809583233,-0.0372817713686582,0.0495192658287768,0.232746714610236,2.21363399113456,-0.00758677691139049,1.1233343022012,-0.003042135593128,0.0221363506266112,0.00657785119583867,-0.00685260525618809,0.0411704164912691,0.0101462001128588,-0.0104885304373927,-0.109144234695178,-0.00627937086415053,0.0311634069430131,-0.0157969200230223,-0.104325804259486,-0.327775213039867,1.43179773884923,0.0210800331760057,-0.00914466761887458,1.16634897928816,-0.117054841097161,0.0179863605495241,0.00437860676441834,-1.25096962779163,0.00609440963714984,0.272875451867597,0.147518216565423,0.443053215494907,0.0375186222276752,-0.0686942585658102,0.410677636998012,-0.599623003440054,0.00139070536034758,0.00115618893144685,0.00403486750144486,-0.151057772501665,0.0171457090145529,-3.9555370665015,0.919776804312289,0.959049948809909,684539.93788211
"163",-0.0673838444074937,0.230832750605672,1.39586962635547,1.14165545678554,-0.0391146899987079,0.0505063497140269,0.235427577729416,2.20771451453719,-0.00956665435310654,1.20156059327085,-0.00296544455188777,0.0218334253639011,0.00667482156859235,-0.00571668748640059,0.0338648092258498,0.0113770357907083,0.000814165445845053,-0.110102310109388,-0.000989134889006052,0.0273962135542837,-0.0125976753950249,-0.102210264256659,-0.308373728571193,1.44685777029816,0.0182277524318697,-0.0123258630847576,1.1545775001401,-0.120360745347649,0.0254400807186675,-0.0187113513677067,-1.26048834891653,0.0215398603188024,0.25856960720821,0.206344929114474,0.470035148852081,0.0442790540463503,-0.0745498238728319,0.389391689320128,-0.613563277876775,0.00163425403527767,0.000289815211576132,0.00397938645178282,-0.150616698780674,0.0182646771671297,-4.21858706594143,0.915404769159489,0.956767876320839,684671.755680355
"164",-0.0677684060425002,0.218811008577153,1.40338593194424,1.13460203015172,-0.0370664617484367,0.049210340407633,0.246434066686,2.19943696977477,-0.00782462731376727,1.20412549582553,-0.00537929712254273,0.0220854546155015,0.00747631429554435,-0.00654690628809435,0.0332953145713313,0.0111986345659229,-0.00959839861932349,-0.113364696105952,-0.00388707020950169,0.0261468501158763,-0.0127322073893998,-0.0945454317284934,-0.301885484480276,1.43160703485714,0.0205711503540512,-0.0169568077527603,1.15462312486726,-0.103414597584638,0.0318614508645399,-0.00234582998447574,-1.2598860018315,0.0103004690861226,0.271762489133676,0.210653529320682,0.486304957754987,0.0358797325911194,-0.0710185613360938,0.408684974966656,-0.617782142105205,0.0016335972221474,0.000516614359855049,0.00408267358872541,-0.160250860890252,0.0176642823078361,-4.24007623899655,0.915020356965553,0.95656696418262,684686.547955879
"165",-0.0650856373299439,0.23779740234209,1.40602654302827,1.13958060177784,-0.0399779913445357,0.0486493489983357,0.238267606873208,2.21557923276715,-0.00950219754230031,1.21083232819948,-0.00431347107227224,0.0228350342463431,0.00727458047038416,-0.00735338980587754,0.0354314564121216,0.0112909645705564,-0.00156979775832688,-0.111136142493372,-0.00233260779119509,0.0280481392311495,-0.0149335516725078,-0.097532342186252,-0.301154053743179,1.46722574686276,0.017228690049422,-0.017359059613388,1.15243672644325,-0.111497189752623,0.029942634583585,-0.00606164797062173,-1.25873678332808,0.0110556149445193,0.274972202619465,0.224832395920539,0.47348553636373,0.0406533568346708,-0.0754664175642018,0.416720291724537,-0.611490182622484,0.00124966920780795,-0.00010216469226898,0.00432497126520632,-0.149364422863447,0.0188075608926125,-4.27633145821449,0.911957314708585,0.954964562017139,684708.059284921
"166",-0.0647814701760905,0.233384987852227,1.40008753014726,1.12504813020474,-0.0366713663105258,0.0508386117477448,0.245497621676898,2.18837140502527,-0.00794835473979965,1.19966924948262,-0.0041801197957629,0.0232904195085237,0.00722179317973082,-0.00581935488517225,0.0388854969234449,0.00952675876714986,-0.00403065574874779,-0.11195066979802,-0.00200228820419473,0.02656948148008,-0.015225586161774,-0.0973003443824319,-0.300876296892818,1.41447329394969,0.0199857468904181,-0.014685292311702,1.14688046281605,-0.112725418204439,0.0296998188957166,-0.00498108744974015,-1.25241056855915,0.00888465689479969,0.286419336241796,0.219122901471123,0.453029318050061,0.0382267759879441,-0.0754732927043121,0.397281256477389,-0.621377870091612,0.00197945055668695,6.84251772494924e-05,0.00441979883089924,-0.15850210400465,0.0265929168069792,-4.32466286247821,0.906502066523634,0.952104020852572,684725.780741644
"167",-0.068426697152741,0.241554109977171,1.40465130111403,1.13550637922063,-0.0399339435214354,0.0478406737808034,0.258726463719205,2.19138726101497,-0.00879137792481864,1.23784984527647,-0.00345576011105177,0.0213703423823667,0.00716561435901856,-0.00529697489482346,0.0351921379696918,0.0110715520956019,-0.00338337758835993,-0.112978576353069,-0.00248321932718984,0.0269890518071698,-0.0125222858874981,-0.0998832753473473,-0.294184864176428,1.44324084035375,0.0211044095020313,-0.0167483641270171,1.14428467607778,-0.120231234856594,0.0281200453131348,-0.0151864019337071,-1.24684584802725,0.00746403364513925,0.280287596498924,0.247563231280829,0.468578489834964,0.0408956013022675,-0.0722542093403359,0.393359721886489,-0.593976817431359,0.00190193579759973,-0.000177887048021803,0.004336357472267,-0.159118062189312,0.0266169083439303,-4.52242249331934,0.917306246280448,0.957761059074991,684801.910961054
"168",-0.0671503910853192,0.246138799936107,1.40071000362701,1.15968477555981,-0.0364440811044519,0.0479595241804861,0.270337113788351,2.18937150425582,-0.00865499452532128,1.25609097366619,-0.00427452021540194,0.0221107028625225,0.00646277004839971,-0.00771699528201683,0.0377888729244445,0.010911226985607,-9.99704563810834e-06,-0.111503877789644,-0.00637246609571064,0.0249679694338559,-0.00898579507939263,-0.099032626683873,-0.27830306638704,1.41903150711316,0.0175810795220268,-0.0252933418895253,1.13300455590482,-0.108124933898434,0.0154786416494471,-0.0177655351095437,-1.23365197251569,0.024924149274908,0.280008856206342,0.303507793882719,0.453175616731066,0.0376358199922462,-0.0744366542168301,0.422754361096341,-0.605311399565812,0.00211636892906835,0.00016849655350622,0.00422793173977544,-0.161417055144349,0.0253000228769382,-4.75391851321332,0.917884551758209,0.958062916388172,684871.950956854
"169",-0.0711408207899641,0.243137051477875,1.39896516279021,1.17235232683521,-0.0367770386712981,0.0476420707646878,0.273444019254764,2.21329189725522,-0.0102753645413757,1.29302683128968,-0.00374753628450044,0.0206997126398487,0.00629038667517231,-0.00822597327693307,0.0380407482182658,0.00896791305329101,0.000471294083297498,-0.112013790879152,-0.00357369902823755,0.023153063521155,-0.015741230547867,-0.101101661935747,-0.276529704034909,1.42625738187096,0.0142176577048721,-0.0256658951688719,1.13419661921043,-0.108500067779439,0.0302297912233564,-0.0192223851538188,-1.22634770450198,0.0092543926966116,0.26495591864606,0.349438247783988,0.446181568319205,0.0397813150744233,-0.0715520148052577,0.402911698422843,-0.573792355141429,0.00152120688226286,-0.000341694590864759,0.00477084909839165,-0.161545355365219,0.0216151708136849,-4.82871497329789,0.922706645141022,0.960576204754741,684895.536216648
"170",-0.0712353012683925,0.245347763658926,1.40801886993771,1.1551538805078,-0.0364910396150645,0.0468463170452505,0.276561777944482,2.19328266474885,-0.0101187911233802,1.29074879493636,-0.00425225438327135,0.0221948375834266,0.00659624973313708,-0.00488011154063205,0.0380673500029945,0.0112475474783106,-0.00245528301239828,-0.114588548002675,-0.00317189663421571,0.0226972165547424,-0.011220532403486,-0.0996446920971597,-0.255771589344223,1.4023377256687,0.0147789666093534,-0.0195671139714791,1.13083185431356,-0.110262289024223,0.027708494042893,-0.0224705037540528,-1.22685984478609,0.0103008723894682,0.285285305749569,0.340800131576573,0.454666024371341,0.0364593796395804,-0.0723715535566454,0.409106742420284,-0.597002258697294,0.00200856032258599,-0.000871313768605579,0.00470464506414485,-0.144807214501231,0.022198062658528,-4.86909836944073,0.895028746918797,0.94605958951791,684903.644160501
"171",-0.0688886195191914,0.246892483292849,1.40434787445746,1.15008859448907,-0.0383711747896327,0.0474632079616495,0.275308237993472,2.21228183141944,-0.00886373491188095,1.30323913595224,-0.00340271343577376,0.02166136510337,0.00659039638925172,-0.00661701782897602,0.0376997915794798,0.0101567933445339,0.00397998029809557,-0.112806493525717,-0.00270841181342723,0.0208107875533818,-0.0129262349164362,-0.0998163222299389,-0.250634809600319,1.42560191754242,0.0178238207506428,-0.0274566178890987,1.12553142436163,-0.12360574219703,0.0319697993863814,-0.0224497888599922,-1.2279047613862,0.0202828178837075,0.276118165830492,0.355325107855363,0.452071792843073,0.0373483609803979,-0.069088932928386,0.43516596703974,-0.582787617881528,0.00148000323032335,-0.000467883842638787,0.0046220175600614,-0.168237700525216,0.0218799145363934,-4.9145446470693,0.913849814668475,0.955954922927057,684918.068655453
"172",-0.0696768181318136,0.246919154420335,1.40581903110077,1.14478250074763,-0.0371055506367004,0.0473675346249613,0.2803009727038,2.19197904630129,-0.0088214614447225,1.32016865485647,-0.00345695139864226,0.0220942632520964,0.00662716877145348,-0.00661722792194384,0.0380551225322398,0.0106722185791353,-0.0043183664750278,-0.111433462132968,-0.00335328279120163,0.025517414193112,-0.0125898064154257,-0.10055736291151,-0.237057705083934,1.42819434777892,0.0173764083759457,-0.0243122768416834,1.13901423724015,-0.117306865505618,0.0288471110937118,-0.0228537477514366,-1.23694523963984,0.00606751403592343,0.276958156689708,0.385238111779784,0.449475349941259,0.0370438227593675,-0.0677084969997583,0.415640311638016,-0.590114146002445,0.00205507964907715,-0.0015377889195897,0.00462931295216135,-0.14218918369473,0.027397437820651,-4.96504020665582,0.913161597552288,0.955594891966406,684932.156102663
"173",-0.0682314321272807,0.269024393796333,1.40314513995435,1.13865946848655,-0.0395690717683535,0.0468427523628991,0.276016523073072,2.20857966617431,-0.00942383865728676,1.3315421561902,-0.00435667745964328,0.0219386328137051,0.00642499024928528,-0.0064124495464378,0.0432463724220545,0.00979977239829284,0.00362396717945473,-0.112893184026452,-0.00301579200861133,0.0195047696631169,-0.0122283491448432,-0.0972224390992893,-0.263885026351944,1.44605565814716,0.019920634905892,-0.0227047037758906,1.13531917901195,-0.102138608437086,0.0275421148247481,-0.0169766679153299,-1.23458328390571,0.0113354007723788,0.275731190591421,0.382337730705391,0.439595411222612,0.0378105467660437,-0.0760351035753378,0.391471438452548,-0.580039235440086,0.00163084399036988,-0.00192338839777423,0.00472474490811896,-0.166331481074043,0.0125934840198648,-5.01163894678429,0.916092340754718,0.957127128836456,684937.215873464
"174",-0.0713727934693574,0.267707176842292,1.40879551043434,1.13722050185608,-0.0352074481290757,0.0499073165553511,0.289228544560921,2.21926260537579,-0.0091911981514195,1.33250203848891,-0.0037437353376935,0.0220178548651527,0.00633076483452866,-0.00703346821077258,0.0387295609504908,0.00902138075957592,0.00012843032019523,-0.112313161546802,-0.0024946553272612,0.0194123038626624,-0.0155995145147429,-0.0996766466165603,-0.252838026915178,1.40570481836689,0.0196861965797703,-0.0304099768809528,1.15139136886129,-0.124416669488534,0.0313269090880953,-0.0179389574259838,-1.243076530381,0.00767996533432631,0.279579768137456,0.42093485867831,0.481643158341271,0.0384264608062804,-0.0740172070324272,0.409457273880412,-0.610134160772157,0.00134274676194665,-0.000665716917034516,0.00441317760012363,-0.160981859106741,0.0120853246356004,-5.1577211690094,0.90292278007615,0.950222489776026,684976.951896769
"175",-0.0700839331502423,0.270073355724936,1.40505287755066,1.16275051676755,-0.0386370507464095,0.0466318619430985,0.285642815578226,2.1909001588376,-0.00940377037159866,1.32547810839282,-0.00369569017308975,0.0211538894910319,0.00677442836495421,-0.00761573371586899,0.0436090528444023,0.0112618368789228,-0.000491665329153289,-0.110382266227212,-0.00702725016568535,0.0162004565442501,-0.0124869881894201,-0.101578007008415,-0.233390902021419,1.44802645401748,0.0191722143125172,-0.0304527559358631,1.14365210614732,-0.117688197342316,0.0167997940917692,-0.0341523538299327,-1.24374831487633,0.016878891485318,0.288391311149153,0.485025461374365,0.43769705381835,0.0371475345677504,-0.0732340401728839,0.412800782757754,-0.593948482769359,0.00200880434538867,-0.000465751866212807,0.00429261035636385,-0.151763116043435,0.0201273345792217,-5.18287255477162,0.903306738493908,0.950424504363134,684987.453830847
