"","agem","agerace","agen","age0","wm","wn","w0","eage","ew","em","eo","er","erace","egender","ehr","en","ey","mn","m0","oage","ow","om","or","orace","ogender","ohr","on","o0","rage","rw","rm","rrace","rgender","rhr","r0","racew","racem","racen","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","n0","yage","yw","ym","yo","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0715960652131317,-0.0006145748545012,-0.00110082825615472,1.49765835524776,-0.0128436067416204,-0.00226267439023381,1.09041476197417,-0.0135238276066054,0.00235102770560082,-0.000284760855715979,0.0251463002085761,-0.00146906117026647,0.000842585398702257,-0.108491869869986,0.0320599782301003,0.00422512324287459,0.358439561415492,-0.0024763847706476,1.32566667111332,-0.00483886687381274,0.0229511484959028,0.000673975491237274,-0.0153055742587156,-0.000610965535162697,0.0246219541962024,0.0100485869424944,-0.000773857223961506,1.61164037349421,-0.103400921101109,-0.00389453273880158,0.0202881794064979,-0.0123544227241248,-0.861072268386071,-0.0935287133072435,0.623453835477218,0.0179176939992611,-0.0226214957821037,0.035605665136127,1.29863333943153,-0.146731858480963,0.0312731716333782,-0.0305999731336669,0.0156005952619896,0.244023088614523,-0.00654307023296223,2.89193491550796,-0.0127909097025223,0.0424312361953995,-0.0694470040992025,-0.00250046258396005,-0.00110863910349047,-0.492558084903691,3.46077788368649,0.243791162992445,-0.00761892906961459,-0.147644583334231,0.060917324125587,-0.817618837198777,0.0130609926910273,1.06286933046198,0.30861528254532,-0.00801244332896037,-4.95384425675414,0.889836111517575,0.9433112484846,4996334.94588709
"12",-0.0701253035058345,-0.00171866581064048,-0.000908590656242556,1.48605726349359,-0.0160685595738749,-0.00169596141918757,1.07562328979977,-0.0132744736384841,0.00255523787394127,-0.00220142890849413,0.0251288959255323,-0.00226449199819883,0.000252187872963775,-0.11454656732758,0.030877779936668,0.00445293018824431,0.357911822659087,-0.00238914545625318,1.3629422322564,-0.0044232177627279,0.0221852222106948,0.00111754278015097,-0.0153817638671684,1.12752256195648e-05,0.0262138020901498,0.0102091236165705,-0.00107534111298654,1.61486561182469,-0.101189344304823,-0.00584144943237693,0.0201554115392062,-0.0128294963965285,-0.848111711333052,-0.0869318729313365,0.627520350336171,0.0246729052217844,-0.0277179929091761,0.0355941646448462,1.30358281430665,-0.144666717605189,0.0286140899653305,-0.0181971435975875,0.0119672692336483,0.251148116744473,-0.00765628789798319,2.92942851464965,-0.00955626612513539,0.0378307523588259,-0.0668099584062721,0.00111594527295108,-0.00225454836382915,-0.493827934825013,3.45705594185241,0.242101498263775,-0.0154369686478492,-0.152368494781294,0.0584785654815887,-0.81671833692125,0.0218196492875394,1.10221788639793,0.320598691525065,-0.00483529137478925,-4.95515699606319,0.897813993610332,0.947530471072214,4996340.68302953
"13",-0.0714051026756648,-0.00215634706572838,-0.000697431704984335,1.49768596685842,-0.0135225053073079,-0.00245774157706394,1.13273434738309,-0.0137160307432295,-0.000553465988441656,-0.001771181144601,0.024992691908312,-0.00122282740388448,0.00136462348254171,-0.112439529624929,0.0319127208742904,0.00438614431141012,0.36365692916856,-0.00182949904182341,1.35452170217788,-0.00444940366648683,0.0216506831887145,0.00222585802985798,-0.015641808548048,-0.000773313952962502,0.0267414604181245,0.0103717210776411,-0.00083279486972432,1.6157526375388,-0.105417236330312,-0.00867771466601792,0.0219980601725402,-0.013685148760456,-0.850324340753061,-0.0835948394439983,0.62793436626854,0.0199214637110452,-0.0303922226163886,0.0361229928392459,1.30768313111477,-0.154898324760046,0.0312965113933522,-0.0291713121602596,0.0107491831394992,0.244473709426944,-0.00767030356772893,2.91323219015886,-0.0106063661500959,0.0368321271284445,-0.0723479017705094,-0.00357941974480028,3.12373284395044e-05,-0.507602244444441,3.4550573275274,0.241068074821342,-0.00943086935631521,-0.13880115449097,0.0600631549721567,-0.842773534109606,0.0248826167170761,1.07824809673995,0.308147296000063,-0.00583297771803925,-5.02775388561382,0.889865268437124,0.943326702917459,4996334.28162905
"14",-0.0723951280004741,-0.00139587280313618,-0.000130404458150826,1.48331391525922,-0.0163015816979905,-0.00188263087824531,1.11759010955916,-0.0143790238483789,0.00136207733074112,-0.00169263734476669,0.0247072827363936,0.000711646786428588,-0.000683810277959383,-0.114496788917139,0.0310081519215942,0.00451685657476714,0.364899734852728,-0.00143436745160377,1.37525752945485,-0.00378121446581162,0.0230745704098365,0.00242820967228934,-0.0136278525853665,-0.000209616391589382,0.0271538908826798,0.0121539123977442,-0.000930540137622257,1.61642796730023,-0.0985149675546992,-0.00622588008769624,0.0168594337257663,-0.0141391822153106,-0.849130843964186,-0.0823476943482127,0.593713423905063,0.0176348044366582,-0.0273504778347761,0.0348644057156932,1.31977579513568,-0.136203533871659,0.0145695242365898,-0.031931391982786,0.00416255623988328,0.261686071098511,-0.00691411968622592,2.92580315311491,-0.0121553191390654,0.0357449747319452,-0.0703640708039887,-0.00236677673413496,-0.00130716081845261,-0.522610303639184,3.45396529886438,0.246899103780648,-0.00798443119385859,-0.148773633993015,0.0648110367156846,-0.835437121249386,0.0249379116265356,1.12081821082588,0.312516683705782,-0.00615321768671782,-5.03096044945173,0.895849661059958,0.946493349717766,4996325.46469063
"15",-0.070396782907377,-0.000405169622314751,-0.000685289186840526,1.47714528738732,-0.016978644358469,-0.00201060398952614,1.1191976459352,-0.0140345105267832,0.00107305268639092,-0.00140518185009957,0.0243890387450751,-0.0019431359535019,0.00200722509551757,-0.113553689219174,0.032675180524496,0.0042610955522607,0.364702342963937,-0.00210937803048058,1.36192860457678,-0.00456828571202764,0.022318072232616,0.002497822049477,-0.0159812653296002,1.4424930714757e-05,0.0275235855615942,0.0108932546226023,-0.00048536582724794,1.61694078466016,-0.0995408776006277,-0.00700974664792059,0.0191506861989558,-0.0133027614563724,-0.849483905894007,-0.0820964675288485,0.626309893126716,0.0155832451198156,-0.0284243215292275,0.0356066635599508,1.28085225034224,-0.132828597208757,0.0309799078536915,-0.0287130913414928,0.0236441535348709,0.251712286048611,-0.006118275775359,2.90206809210103,-0.0122688411493193,0.0349792238105049,-0.071034371538135,-0.00237094412407045,-0.00127790916962861,-0.524736920363954,3.4531640277194,0.247907446687089,-0.00418534068288031,-0.158113912841938,0.0691589413241607,-0.7980771720486,0.0213312913997752,1.13562724363357,0.308297010580555,-0.00595745789071741,-5.02919534777603,0.883136738589092,0.939753552049202,4996328.78238965
"16",-0.0697770062938004,-0.00359035795101156,-0.000332192456829693,1.48415864341002,-0.0131100421011877,-0.00180091120445709,1.10039719369944,-0.0130147640242217,0.00256649870891474,-0.00255367339642504,0.0244863720419576,-0.00260037149752006,-7.60569485867999e-05,-0.114628043122252,0.0303548572464272,0.00408287133221687,0.365846640700814,-0.00208350320972972,1.36704401946709,-0.00400437865408226,0.0217483639532159,0.00161268025950128,-0.0151552334477385,-0.000886810319374905,0.025328007161782,0.00983914217376107,-0.000919048985012316,1.61846504693937,-0.104131332752218,-0.00719794404903138,0.0207349424089425,-0.0128477771350312,-0.852218403512089,-0.0865240188316584,0.638250017274964,0.0202465802926805,-0.0303645510457809,0.0368677077736397,1.32180327719132,-0.147367345257927,0.0295165446634888,-0.0278009492783774,0.00809847201376301,0.240188306384736,-0.00939305447350094,2.93955799484323,-0.00956079930379654,0.0377148345613227,-0.0667143993338229,-0.0016806994190849,-7.77702690761079e-05,-0.475291673140148,3.45423631522472,0.239191768454543,-0.0192029393216006,-0.142186843621292,0.0572157861332846,-0.814007106844153,0.0259081164928426,1.12046255189553,0.313437622329204,-0.00607639528715323,-5.03087525683847,0.885599431249422,0.941062926296335,4996335.6567721
"17",-0.0702784147663863,-0.002767885139859,-0.000572760960912921,1.47328859580919,-0.0157385749100381,-0.0017134894688445,1.11189329757492,-0.0130716042797497,0.0019161776367525,0.0012395582201087,0.0246053610810316,-0.00232712599728466,0.00133214396842128,-0.108180640962254,0.0319038253393572,0.00409265197733866,0.356609840283086,-0.0022580457437123,1.30720467228562,-0.00424479630900017,0.0215502443077648,0.00156278192522376,-0.0149446501985486,-0.000430741298440172,0.0259387667062857,0.010171412405436,-0.000555226693179361,1.61692499341637,-0.0996752197056471,-0.00729834762770927,0.0221446429963411,-0.0119305593419788,-0.855331839163937,-0.0823416540263325,0.629721711708176,0.019601316587557,-0.0222451978687342,0.0355322687119714,1.30240363028501,-0.137205460203325,0.0197885181791044,-0.0190426069996584,0.0108227527470491,0.248301203294666,-0.00600693431408416,2.8868260946349,-0.0148842840326237,0.0404809919786107,-0.0657652881892747,-0.00399840389321599,-0.00135198511920506,-0.517597231403131,3.45538478265704,0.244626458235771,-0.00675705735295927,-0.155599239675635,0.0629872283536398,-0.853645803072584,0.0252906214836323,1.03716662073933,0.341460176535218,-0.0067378495022558,-4.94126091296002,0.900821341993508,0.949116084572118,4996334.61216983
"18",-0.0680431195954618,-0.00150530422419626,-0.000677387710060658,1.50239477420788,-0.0127888271408647,-0.00220837861707615,1.09566514702378,-0.0138663584225452,0.000805156933586065,-0.00203012601271792,0.0250979905682557,-0.00327375765992622,0.00205110901274136,-0.113129603684296,0.0285083997678374,0.00431148754338882,0.367813178626159,-0.00249017485528775,1.34313996151561,-0.00442544992768252,0.0224799109497806,0.00265953868843866,-0.0139817123671065,-0.000730384720564785,0.0245462485728855,0.0112779848564874,-0.000525230004630715,1.61146500405183,-0.105723043512352,-0.00478053459067294,0.021096562767645,-0.0118279610695811,-0.842993498606401,-0.0857698194931987,0.632045687830361,0.0246824550026135,-0.0307820652629205,0.0365063090994709,1.28809463962013,-0.15769292404118,0.0201435545731403,-0.0218998796544125,0.0125855402219088,0.261908458150808,-0.00606608948344208,2.9162773590967,-0.0070889375683675,0.0414818783194562,-0.0732251615331679,-0.00175611199459646,-0.00159856277613295,-0.492776208542928,3.45146815335015,0.241615317746283,-0.00149045290434159,-0.137626337256063,0.0646855800430697,-0.806663932722656,0.0137809852889061,1.09378529901483,0.314339684466412,-0.00406615623445301,-5.06675272364281,0.890802848396614,0.943823526087697,4996325.10058367
"19",-0.0732997300173911,-0.001633191954738,-0.000908584196831335,1.47936622410167,-0.0157741619824958,-0.0017769909491101,1.11354813130772,-0.0128783065507584,0.000748625489036785,-0.00127544543637072,0.0237310246638665,0.00103283422978841,0.00119206694940529,-0.106048198577145,0.0293305823120108,0.00421810133467461,0.353049546835737,-0.00210337580052752,1.38077770628941,-0.00525468722233061,0.0222408004192935,0.0010172993618646,-0.0164870117649582,-0.000709814592992573,0.0261933550464755,0.00799613626946653,-0.000605117422562937,1.62664480926717,-0.0997810723688391,-0.00669169752077613,0.0152833844448854,-0.0136779361052696,-0.840691915487633,-0.0828678116008585,0.610490159658495,0.0210104696374296,-0.0272335886294987,0.0354086398223899,1.30884980892837,-0.142973434227069,0.0218472315929581,-0.0401308593110212,0.00648775741549395,0.247475070752878,-0.00507270009310542,2.8363607321533,-0.0158818816927099,0.0402856529270314,-0.0648173639417841,-0.000545380754743191,-0.00159233763472146,-0.472155872850683,3.45458133897658,0.254564769068432,-0.0036757658470348,-0.15042669612818,0.0653006411084236,-0.84894120726311,0.032858934153467,1.10390006151605,0.327625966955398,-0.00276963798720393,-4.91866384903224,0.889709283241778,0.943244021047459,4996324.84662334
"20",-0.0692942411119965,-0.00165325884123256,-0.000446367277212283,1.48971308149081,-0.0152559923687908,-0.00203949326632197,1.09801513197372,-0.0142664127102532,0.00327757326095445,-0.00308995234693982,0.0258705796092167,-0.0010769764557986,0.00330142222778015,-0.108819732541719,0.0310945672179652,0.0039689722142024,0.359149801730496,-0.0018110852404243,1.34410223654167,-0.00469196369618489,0.021560634024253,0.00249106168739519,-0.0137125607859118,-0.000825678294505371,0.0285067993054631,0.00917465465805816,-0.000616228381120209,1.60851709323946,-0.102529030683324,-0.0064695791740799,0.0208828640105759,-0.0134741131296375,-0.842739500863042,-0.0892733974989122,0.609044702346731,0.0176691118743652,-0.024922914496801,0.0360184301238319,1.28835324206253,-0.138194781715257,0.0315774702565259,-0.0239479782992346,0.0123968936402761,0.235562225024105,-0.00599850925052841,2.85532501063031,-0.0107279222134729,0.0395273931440488,-0.0760311923330199,-0.000438862778403885,-0.00242301126479592,-0.475160678524882,3.45380722452107,0.249058495881421,-0.0129795906777228,-0.135917949493542,0.0600102288767096,-0.817834436106237,0.0146147283050607,1.09199190097258,0.313574125962859,-0.00212391252572438,-4.9624890591245,0.895593830037969,0.946358193306303,4996331.82486468
"21",-0.0686807179846057,-0.000285703559717459,-0.00135154132312721,1.48800156060416,-0.0117978095646004,-0.00307128570828027,1.09759146538351,-0.0144571252313864,0.00207098314312368,-0.00149079606235484,0.0237488017130421,-0.0015598250470769,-0.000123174969542514,-0.108224952271625,0.030496586687554,0.00405581654912925,0.361868955040578,-0.00197397342415467,1.3637946794442,-0.00299981662487043,0.0215421494408753,0.000865468752971809,-0.0155506470684173,-0.000702316815274723,0.0297679478569848,0.0103927093333534,-0.000704296031792288,1.62738387919416,-0.100227325433314,-0.00341464885044347,0.0174348840143921,-0.0137678170519863,-0.845439285932381,-0.0855770623270116,0.628803734622437,0.0195506531365018,-0.0307138003214595,0.0375213660014556,1.31079149284484,-0.151995892986488,0.0325100502466527,-0.0286609365081786,0.00882421257431908,0.239606238886978,-0.00609138755128496,2.84874832559844,-0.00825173844754672,0.0415141911980357,-0.0695792937328609,-0.00164973334031883,-0.00180540767310197,-0.485334177564118,3.4558153982995,0.252110819640748,-0.00468176204630623,-0.152019384207718,0.0691447116973152,-0.826377394059324,0.0193925971544982,1.08824298413529,0.312324828083149,-0.00399077811321125,-5.00375489285066,0.890278252596187,0.943545575261835,4996328.57179856
"22",-0.0706037014309351,-0.00096177627437743,-0.00054008256030186,1.47489400939446,-0.0177713606314068,-0.00191058868301034,1.11816012336687,-0.0128858645259327,0.00157995100709656,-0.00181185294811683,0.0252303711576939,-0.000962092122729521,0.00125531472545713,-0.10634886234292,0.0313426257786932,0.0046322956597401,0.360772234798423,-0.0011510440275037,1.36082790340762,-0.00275976848636797,0.0211296058840036,0.00251527192553538,-0.0142104640550877,-0.000564821921193008,0.0229807318546389,0.00892884275251199,-0.000747587369869798,1.6123023022985,-0.105583906105734,-0.00678635100733347,0.0170775506735301,-0.0136260121732374,-0.842933999510583,-0.0899719636750529,0.611305162214969,0.0186300919308143,-0.0236688720026939,0.0347527354702728,1.29949187642334,-0.146493050801687,0.0277580456972577,-0.0363047027913548,0.0200055399738204,0.240519862207472,-0.00618928405755358,2.85429022887383,-0.0164477574966592,0.0415927308772849,-0.0699070144028252,-0.00443318579449734,-0.00114733241817344,-0.485879027105475,3.45193821057429,0.242712189169003,-0.00791020497674312,-0.140230533492421,0.0720285829624578,-0.820168668726488,0.0178749552433509,1.02005078873298,0.334551408145377,-0.00738609313463787,-5.0107736651971,0.895187530778747,0.946143504326245,4996322.10217148
