"","racesex","raceLSAT","raceUGPA","racefirst_pf","sexLSAT","sexUGPA","sex0","LSATUGPA","LSAT0","UGPA0","first_pfLSAT","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"142",0.0833457519999139,0.747214470510801,0.0113441434514066,0.27174161808084,0.581044420149903,-0.129391321003307,-0.262837014875899,0.0112674685911185,27.9802237064584,2.63827206177831,4.28360528256595,0.171909752028324,0.469522338152423,12.7015411663518,3.56392216053491,-99660.1024864398
"143",0.0997776240370793,0.793416470690778,0.0330536658092487,0.293259594579699,0.576160066513679,-0.0984972762778017,-0.397553038811853,0.020743633924874,27.7366932291349,2.22648163185489,4.1876725080186,0.133534356318597,0.338939086485251,12.6639039365132,3.5586379327649,-99658.5934406832
"144",0.090745780349664,0.782643401876097,0.0428758597751808,0.291511985635335,0.591244073336967,-0.0482305873005565,-0.293305653017988,0.0191345017835838,27.7870881811438,2.29685742707341,4.21430064717905,-0.0323642559834088,0.370735267042006,12.7925028704279,3.57666085482366,-99659.4168033963
"145",0.0925603368800878,0.775502174010529,0.0123009848944925,0.282996172370692,0.595378360924458,-0.221380382071565,-0.298045054900716,0.0145150752856518,27.7652852851849,2.51900179978469,4.24512758784031,0.271009292377366,0.412266938996498,12.7330671022903,3.56834234656517,-99659.5949444763
"146",0.0855030056496216,0.786706121375314,0.0327511575801154,0.292520159838621,0.563944633599708,-0.175083887977037,-0.31126787137227,0.0161136363630702,27.6686596439987,2.49803420606065,4.32642244965034,0.0242514709463625,0.371664745313785,12.6840983780536,3.5614741860715,-99657.6374078561
"147",0.0878229045440409,0.783389398974157,0.0191186826359029,0.271955412582266,0.650758180831594,-0.125606583251989,-0.327925750467113,0.0111948223105162,27.7346498337404,2.58002399648793,4.24192175099644,0.2165920300178,0.523873293128538,12.7038954521287,3.56425243945048,-99661.59812803
"148",0.0970434621378408,0.777889045893969,0.0227491188464671,0.292852692343601,0.583683402200216,-0.116361968852787,-0.330149463187894,0.014513766489812,27.7091032299861,2.48150709537418,4.29866475082378,0.151185384474031,0.393565605304737,12.6364396764696,3.55477702204648,-99657.7636352155
"149",0.0893546696283922,0.772852810883965,0.0294890291750696,0.280952154361683,0.567076163796202,-0.0532573889532788,-0.320323552662153,0.0168942076005429,27.8054010114146,2.26843770590112,4.28929650111667,0.262456752339691,0.461691077277548,12.742943367797,3.56972595135775,-99660.9593870269
"150",0.0944631430116684,0.771187314776162,0.0132214951100436,0.292258685750627,0.59851689048569,-0.162287240004421,-0.364671193142036,0.017284113331652,27.8269051034199,2.6035746527434,4.20928241005047,0.0612208861041818,0.393628134624239,12.6425885212261,3.55564178752952,-99660.9169032972
"151",0.101393493024958,0.770055721972926,0.0182380044701839,0.285814113685177,0.564168029969564,-0.161119057497564,-0.413130377368731,0.0187681709175461,27.7477486642162,2.42247231562124,4.33383296274006,0.125426845810868,0.370238409737427,12.6385137738399,3.55506874389792,-99658.9705002429
"152",0.106207527493252,0.771149563229861,0.0120952284208322,0.2922137871303,0.579916896262749,-0.15948247541542,-0.386937031785923,0.0184709927969896,27.7632367932346,2.4913608336057,4.30346509574304,0.104073793417908,0.374263470479809,12.7006391678139,3.56379561251959,-99658.8943568875
"153",0.0824335796714252,0.775132081968484,0.041311794263134,0.288994287231058,0.547999579677779,-0.0581308800244216,-0.292663923558342,0.00561591372791308,27.7935430233385,2.61340510424264,4.28559758397217,0.182670101526447,0.380476800985526,12.8739852822177,3.5880336233399,-99661.6316283146
"154",0.0828674655437487,0.771221156457459,0.03925988658532,0.287435615783482,0.573927183835638,-0.125826159579794,-0.289123143750205,0.00823612396556426,27.783891136552,2.58239005857468,4.27884945480764,0.180804021011303,0.380371870825267,12.7694586300245,3.5734379286654,-99656.6512248995
"155",0.0971711074304221,0.764031341115694,0.00798312619403539,0.280261505137278,0.626338388173402,-0.113374904663952,-0.338033529831014,0.0168830285970508,27.8583174100938,2.38774784995904,4.23646477131561,0.25584608010028,0.45047937009276,12.5240629741567,3.53893528821264,-99659.7052959066
