"","raceLSAT","raceUGPA","race0","sexrace","sexLSAT","sexUGPA","LSATUGPA","LSAT0","UGPA0","first_pfrace","first_pfLSAT","first_pfUGPA","sigma_h_Sq","sigma_h","lp__"
"1",0.77840139271208,0.0229542845673446,1.63068623835596,0.0419038706026525,0.588951493777587,-0.142025015757657,0.0178792760073694,27.8761505854966,2.31682184536698,0.199370716709893,4.18369033745692,0.17047187348712,12.6426241263719,3.55564679437819,36764.8787291401
"2",0.768433657576498,0.0256418381132671,1.62327180870453,0.0489433664110513,0.562571312000146,-0.101187739715192,0.0136609958069165,27.8913052182729,2.38927059486522,0.204819442894029,4.16309045101187,0.271336620096965,12.6500700507505,3.55669369650388,36764.4594503098
"3",0.77704508084427,0.0261620844993884,1.6112239762768,0.0386899715213965,0.636691983902083,-0.168321633398897,0.0203449927743146,27.6595680907839,2.33062628982406,0.224012191553145,4.34228391863251,0.101146297765525,12.7454376251969,3.57007529685256,36767.6857647113
"4",0.767800730795846,0.0187541281575564,1.61056863015283,0.0461371184164014,0.540454599046075,-0.0996350021995175,0.0139840508174561,27.9630991301031,2.50892901741131,0.222399552113464,4.1585911692341,0.170086180001802,12.6388813070081,3.55512043495127,36766.6041586385
"5",0.777310034603716,0.0240851460719799,1.61756786887759,0.0437847897512368,0.559573833910712,-0.153267861175092,0.011242948898118,27.8368768074305,2.58880101080767,0.214986399811903,4.23552131861139,0.164915670033445,12.4135658024675,3.52328906030537,36762.3010423468
"6",0.787284733649856,0.0242462844574729,1.61543193342534,0.0486335833999951,0.584563934868676,-0.109374617352146,0.00914661331592432,27.7794109561011,2.67778128208189,0.214035846285124,4.18583899091439,0.152460669313523,12.6996250283057,3.5636533260554,36767.1429027947
"7",0.777220522176014,0.0318431806454892,1.61944952939176,0.0362708187091823,0.520701762574383,-0.0898259476259672,0.0230408003903531,27.7726085815611,2.1883315875997,0.220688446278682,4.30112277227661,0.0486083759809125,12.7191338804988,3.56638947403376,36765.9746331258
"8",0.755398043546063,0.0395918735713564,1.60696025551978,0.0478220422197357,0.624820030199469,-0.11696105153013,0.0174232292340031,27.7704340397272,2.25042456621618,0.220025756149591,4.38045551567946,0.153977314074934,12.758265013727,3.5718713601874,36765.173056101
"9",0.748671072984662,0.0246708136749755,1.61775880073077,0.0413779890247503,0.616498862261165,-0.163077017809539,0.021694929837106,27.935405443486,2.1781338847495,0.21901996381372,4.25510901717532,0.188231377673303,12.7225971840769,3.56687498856869,36766.018190505
"10",0.794023816710823,0.0218939872404125,1.61658209155825,0.0387318230046491,0.551485995568285,-0.095396550159293,0.0133891775715304,27.7296207298053,2.56277620566058,0.218025178814969,4.18430601218925,0.119292686171239,12.7419881462207,3.56959215404515,36767.4554118802
"11",0.782103565110683,0.0261344791561538,1.61393376303791,0.0435547621883322,0.680436412809863,-0.140964743369292,0.0244946218669931,27.6866809565933,2.17833800443551,0.217335987414992,4.25749961955794,0.0896102208158055,12.675007354436,3.56019765665279,36766.4005618996
"12",0.775380660820399,0.0362503051310734,1.62724474690954,0.038074927642332,0.501963925811954,-0.115941557619755,0.0163291805828066,27.8630435190071,2.36222782192495,0.209487009031507,4.23121707882844,0.136674369081932,12.7252902160838,3.56725247439592,36767.1819366538
"13",0.774335185345899,0.0390013381079355,1.62817359499878,0.0321521125169053,0.522290049055885,-0.0630315193353487,0.0139283709051298,27.82102439494,2.39884888905052,0.210183066712981,4.25483953532511,0.145477557946745,12.8477964686185,3.58438229945112,36764.3146161191
"14",0.769483922043781,0.0320442866747192,1.61361410104305,0.0472446554674863,0.602939251064676,-0.192702711479765,0.0143082984723231,27.9043186690243,2.45370098556613,0.216540017832488,4.1807787055597,0.119534562485,12.5416896201149,3.54142480085557,36763.8782512221
"15",0.78637778415677,0.0147993100079091,1.62154809785203,0.0467512970693383,0.615008274110874,-0.0622202974746508,0.0187665273910942,27.6381578834943,2.35131302297961,0.208145625107349,4.34359735627822,0.123285741353179,12.6061435091287,3.55051313321451,36765.443606485
"16",0.795539691254033,0.0370378749705163,1.60770447515589,0.0333025483155154,0.5650619099002,-0.259090566119747,0.0166064878594559,27.602315973192,2.39236398212432,0.231001939259846,4.35404669227459,0.162448273519663,12.8855821070616,3.58964930140279,36759.8489265631
"17",0.76604485349505,0.0181287168968288,1.62211393568443,0.0420693114008361,0.631882897516178,-0.0186180072862158,0.013845204626454,27.9901825022544,2.50824680498111,0.214851635388494,4.09700925020906,0.10979067489902,12.5502856464765,3.54263823251493,36760.7165200504
"18",0.775271922071844,0.0317777810645698,1.61334416938991,0.0386075590287146,0.522677577040333,-0.241631863768121,0.0187358083680962,27.7579230909518,2.28991274090333,0.224018061730114,4.30677663080971,0.184069765877731,12.7754364202926,3.57427425085046,36764.7281093462
