solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
sag,l2,False,0.0707296533690186,73.028,False,7.123,102,auto,0.09910073608721859,,2019,0,False,,-0.01
sag,none,False,0.0707296533690186,73.028,True,7.123,102,auto,0.5776314063380551,,2019,0,False,,-0.008
newton-cg,l2,False,0.7745634541349575,15.98110220346142,False,5.17,95,auto,,,2019,0,False,,0.014
sag,none,False,0.0707296533690186,73.028,True,7.123,100,auto,0.6033157098260319,,2019,0,False,,-0.008
sag,none,False,0.0707296533690186,73.028,True,7.123,100,auto,0.4320167713992341,,2019,0,True,,-0.008
sag,none,False,0.0707296533690186,73.028,True,7.123,100,multinomial,0.5667766924944219,,2019,0,True,,0.006
sag,none,False,0.0707296533690186,73.028,True,7.123,100,ovr,0.07641590011974764,,2019,0,True,,-0.008
sag,none,False,0.081,73.028,True,7.123,100,ovr,0.24472321208323644,,2019,0,True,,-0.014
sag,none,False,0.081,73.028,True,7.123,100,ovr,0.33813191489396144,,2019,0,False,,-0.014
sag,l2,False,0.081,73.028,True,7.123,100,ovr,0.36722065876390475,,2019,0,False,,-0.014
liblinear,l1,False,0.254,77.826,True,4.144,100,ovr,,,2019,0,True,,-0.032
liblinear,l1,False,0.081,73.028,True,7.123,100,ovr,0.026699881729656427,,2019,0,False,,0.008
liblinear,l1,False,0.09837766650255744,73.028,True,7.123,100,ovr,0.07428210204911823,,2019,0,False,,0.008
liblinear,l1,False,0.09837766650255744,73.028,True,7.123,100,ovr,0.5372919751263046,,2019,0,False,,0.008
liblinear,l1,False,0.09837766650255744,73.028,True,7.123,100,ovr,0.6307258328926141,,2019,0,False,,0.008
sag,none,False,0.09837766650255744,73.028,True,7.123,100,ovr,0.17779928589683036,,2019,0,False,,-0.022
sag,none,False,0.09837766650255744,73.028,True,7.123,100,ovr,0.08252582557514765,,2019,0,False,,-0.022
sag,l2,False,0.09837766650255744,73.028,True,7.123,100,ovr,0.2519187040030314,,2019,0,False,,-0.022
sag,l2,False,0.09837766650255744,99.91662955337253,True,7.123,100,ovr,0.7610971797094968,,2019,0,False,,-0.022
sag,none,False,0.09837766650255744,99.91662955337253,True,7.123,100,ovr,,,2019,0,False,,-0.022
newton-cg,none,False,0.7745634541349575,15.98110220346142,False,5.17,95,ovr,,,2019,0,False,,0.014
sag,l2,False,0.09837766650255744,99.91662955337253,True,7.123,100,ovr,,,2019,0,False,,-0.022
sag,l2,False,0.09837766650255744,99.91662955337253,True,7.123,100,ovr,,,2019,0,True,,-0.022
newton-cg,none,False,0.914,43.87,True,8.963,96,multinomial,,,2019,0,True,,0.019
sag,none,False,0.09837766650255744,99.91662955337253,True,7.123,100,ovr,0.9685342031605546,,2019,0,False,,-0.022
sag,l2,False,0.09837766650255744,99.91662955337253,False,7.123,100,ovr,0.7308547716820218,,2019,0,False,,-0.015
sag,l2,False,0.09837766650255744,99.91662955337253,True,7.123,100,ovr,0.9069277797970026,,2019,0,False,,-0.022
sag,none,False,0.09837766650255744,99.91662955337253,True,7.123,100,ovr,0.15411571376015476,,2019,0,False,,-0.022
sag,l2,False,0.09837766650255744,99.91662955337253,True,7.123,100,ovr,0.9607465598300896,,2019,0,False,,-0.022
newton-cg,l2,False,0.7745634541349575,15.98110220346142,True,5.17,95,ovr,,,2019,0,False,,0.018
newton-cg,l2,False,0.708,64.021,False,6.502,101,multinomial,0.832402248401593,,2019,0,True,,0.014
sag,none,False,0.108,99.91662955337253,True,7.123,100,ovr,0.5631562154881987,,2019,0,False,,-0.026
sag,none,False,0.108,99.91662955337253,True,8.105565489508793,100,ovr,0.6191194202855946,,2019,0,False,,-0.026
sag,none,False,0.108,99.91662955337253,True,8.105565489508793,101,ovr,0.1766762997837138,,2019,0,False,,-0.026
newton-cg,none,False,0.7745634541349575,15.98110220346142,True,5.17,95,ovr,,,2019,0,False,,0.019
sag,l2,False,0.108,99.91662955337253,True,8.105565489508793,101,ovr,0.013658523633214958,,2019,0,False,,-0.026
sag,none,False,0.108,99.91662955337253,False,8.105565489508793,101,ovr,0.18371156898974939,,2019,0,False,,-0.027
sag,none,False,0.108,99.91662955337253,False,8.105565489508793,101,ovr,,,2019,0,False,,-0.027
sag,none,False,0.118,99.91662955337253,False,8.105565489508793,101,ovr,,,2019,0,False,,-0.029
sag,l2,False,0.118,99.91662955337253,False,8.206,101,ovr,,,2019,0,False,,-0.029
sag,none,False,0.67,97.226,False,2.674,104,multinomial,,,2019,0,False,,-0.031
newton-cg,none,False,0.7745634541349575,15.98110220346142,True,5.17,95,ovr,,,2019,0,True,,0.019
sag,l2,False,0.118,99.91662955337253,True,8.206,101,ovr,,,2019,0,False,,-0.026
sag,none,False,0.118,99.91662955337253,True,8.206,101,ovr,,,2019,0,False,,-0.026
sag,l2,False,0.118,99.91662955337253,True,8.206,101,ovr,,,2019,0,True,,-0.026
sag,l2,False,0.1549099798680764,99.91662955337253,True,8.206,101,ovr,,,2019,0,True,,-0.026
sag,none,False,0.5075895068625623,99.91662955337253,True,8.206,101,ovr,,,2019,0,True,,-0.041
newton-cg,none,False,0.228,61.645,True,8.701,100,auto,,,2019,0,False,,0.019
sag,l2,False,0.508,84.60425136557068,False,8.206,101,multinomial,0.3709792657814551,,2019,0,False,,-0.031
sag,l2,False,0.508,84.60425136557068,False,8.106,101,multinomial,0.6970565729695236,,2019,0,False,,-0.031
sag,none,False,0.508,84.60425136557068,False,8.106,101,multinomial,0.251307175107801,,2019,0,False,,-0.031
saga,elasticnet,False,0.473,22.789,False,5.645,105,multinomial,0.6933397241423396,,2019,0,True,,-0.038
sag,l2,False,0.508,84.60425136557068,False,8.106,101,multinomial,0.3290395749350099,,2019,0,False,,-0.031
newton-cg,none,False,0.7745634541349575,15.98110220346142,True,5.27,95,ovr,,,2019,0,True,,0.019
sag,l2,False,0.508,85.604,False,8.106,101,multinomial,0.7424857701290802,,2019,0,False,,-0.031
liblinear,l1,False,0.165,56.577,False,5.43,100,auto,,,2019,0,False,,-0.007
sag,l2,False,0.508,85.604,False,8.106,101,multinomial,0.2088032655998857,,2019,0,False,,-0.031
sag,l2,False,0.498,85.604,False,8.106,101,multinomial,0.563802083039313,,2019,0,False,,-0.031
sag,l2,False,0.498,84.604,False,8.106,101,multinomial,0.6462025109105486,,2019,0,False,,-0.031
newton-cg,none,False,0.7745634541349575,15.98110220346142,False,5.27,95,ovr,,,2019,0,True,,0.014
sag,l2,False,0.498,84.604,False,8.106,101,multinomial,0.11191527958068892,,2019,0,False,,-0.031
sag,none,False,0.498,84.604,False,8.106,101,multinomial,0.092921355606985,,2019,0,False,,-0.031
sag,none,False,0.498,84.604,False,1.9548747108516022,101,multinomial,0.36749878753421483,,2019,0,False,,-0.031
sag,none,False,0.498,84.604,False,1.9548747108516022,101,multinomial,0.827950415395797,,2019,0,True,,-0.031
sag,l2,False,0.498,84.604,False,1.9548747108516022,101,multinomial,0.7141375141704333,,2019,0,True,,-0.031
sag,none,False,0.498,84.604,False,1.9548747108516022,96,multinomial,0.5969661750904407,,2019,0,True,,-0.031
sag,l2,False,0.498,84.604,False,1.9548747108516022,96,multinomial,0.8579646261290655,,2019,0,True,,-0.031
sag,none,False,0.498,84.604,False,1.9548747108516022,96,multinomial,0.6698551105478784,,2019,0,True,,-0.031
saga,none,False,0.498,84.604,False,1.9548747108516022,96,multinomial,0.5343205153981971,,2019,0,True,,-0.038
saga,l1,False,0.498,84.604,False,1.9548747108516022,96,multinomial,0.959731123803683,,2019,0,True,,-0.038
sag,l2,False,0.9349140805162792,84.604,False,1.9548747108516022,96,multinomial,0.36649379065489796,,2019,0,True,,-0.031
sag,none,False,0.9349140805162792,84.604,False,1.9548747108516022,96,multinomial,0.8171436388609623,,2019,0,True,,-0.031
sag,l2,False,0.9349140805162792,84.604,False,1.9548747108516022,96,multinomial,0.13049261386697664,,2019,0,True,,-0.031
sag,none,False,0.9349140805162792,84.604,False,2.055,96,multinomial,0.1619806295229531,,2019,0,True,,-0.031
sag,none,False,0.925,84.604,False,2.055,96,multinomial,0.23495504702211867,,2019,0,True,,-0.031
sag,l2,False,0.925,84.604,False,2.055,96,multinomial,0.030142493837457818,,2019,0,True,,-0.031
sag,l2,False,0.925,84.604,False,2.055,102,multinomial,0.5791905607522738,,2019,0,True,,-0.031
sag,l2,False,0.925,84.604,False,2.055,102,multinomial,0.42334493813295226,,2019,0,True,,-0.031
sag,l2,False,0.925,84.604,False,2.055,102,multinomial,0.5122304960541123,,2019,0,True,,-0.031
sag,none,False,0.925,84.604,False,2.055,102,multinomial,,,2019,0,True,,-0.031
sag,l2,False,0.925,84.604,False,2.055,102,multinomial,,,2019,0,True,,-0.031
sag,none,False,0.8035601924974598,84.604,False,2.055,102,multinomial,,,2019,0,True,,-0.031
sag,l2,False,0.8035601924974598,84.604,False,2.155,102,multinomial,,,2019,0,True,,-0.031
sag,l2,False,0.814,84.604,False,2.155,102,multinomial,,,2019,0,True,,-0.031
sag,none,False,0.814,84.604,True,2.155,102,multinomial,,,2019,0,True,,-0.02
sag,l2,False,0.814,84.604,True,2.155,102,multinomial,0.8166907500233486,,2019,0,True,,-0.02
sag,none,False,0.814,84.604,True,2.155,102,multinomial,0.7091098026666771,,2019,0,True,,-0.02
sag,none,False,0.814,84.604,True,2.155,101,multinomial,0.939869998778019,,2019,0,True,,-0.02
sag,l2,False,0.814,84.604,False,2.155,101,multinomial,0.8938809470439307,,2019,0,True,,-0.031
sag,none,False,0.814,84.604,False,9.093045803045174,101,multinomial,0.694543960634887,,2019,0,True,,-0.031
sag,none,False,0.814,84.604,False,9.093045803045174,101,multinomial,0.3632292088253034,,2019,0,True,,-0.031
newton-cg,none,False,0.7745634541349575,15.98110220346142,True,5.27,100,ovr,,,2019,0,True,,0.019
liblinear,l1,False,0.814,11.079084566377253,False,9.193,97,auto,0.056107678968906116,,2019,0,False,,-0.044
liblinear,l1,False,0.814,11.079084566377253,False,9.193,97,auto,0.7398508685325568,,2019,0,False,,-0.044
lbfgs,l2,False,0.69,65.655,True,9.922,102,auto,0.8004885486030691,,2019,0,True,,0.018
liblinear,l1,False,0.814,11.079084566377253,False,9.193,97,auto,0.8973710619870486,,2019,0,False,,-0.044
newton-cg,none,False,0.047,68.306,False,9.9,99,ovr,0.5131271115855514,,2019,0,True,,0.014
newton-cg,none,False,0.7745634541349575,7.575603032082548,True,5.27,100,ovr,,,2019,0,True,,0.019
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,auto,0.9016075522303472,,2019,0,False,,-0.044
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,auto,0.9752680386126824,,2019,0,True,,-0.044
newton-cg,none,False,0.648,66.955,True,7.16,96,auto,0.33137551223396533,,2019,0,False,,0.019
liblinear,l1,False,0.613,21.949,True,1.77,96,ovr,,,2019,0,False,,-0.038
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,auto,0.05735350251668425,,2019,0,True,,-0.044
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,auto,0.9639418955949405,,2019,0,True,,-0.044
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,auto,0.33554874611098506,,2019,0,True,,-0.044
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,auto,0.28808200765948677,,2019,0,True,,-0.044
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,auto,0.197126340042732,,2019,0,True,,-0.044
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,auto,,,2019,0,True,,-0.044
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,ovr,,,2019,0,True,,-0.044
liblinear,l1,False,0.8261840229236115,11.079084566377253,False,9.193,97,ovr,,,2019,0,False,,-0.044
liblinear,l1,False,0.4740620850179446,11.079084566377253,False,9.193,97,ovr,,,2019,0,True,,-0.044
liblinear,l1,False,0.484,11.079084566377253,False,9.193,97,ovr,,,2019,0,True,,-0.044
newton-cg,none,False,0.7745634541349575,8.576,True,5.27,100,ovr,,,2019,0,True,,0.019
newton-cg,none,False,0.7118905712177158,8.576,True,5.27,100,ovr,,,2019,0,True,,0.019
liblinear,l1,False,0.484,12.079,False,9.193,97,ovr,,,2019,0,True,,-0.044
liblinear,l1,False,0.484,11.079,False,9.193,97,ovr,,,2019,0,True,,-0.044
newton-cg,none,False,0.7118905712177158,8.576,True,5.17,100,ovr,,,2019,0,True,,0.019
liblinear,l1,False,0.474,11.079,False,9.193,97,ovr,,,2019,0,True,,-0.044
newton-cg,l2,False,0.474,11.079,False,9.193,97,multinomial,,,2019,0,True,,0.014
newton-cg,none,False,0.18760975110907147,11.079,False,9.193,97,multinomial,,,2019,0,True,,0.014
newton-cg,none,False,0.18760975110907147,11.079,False,9.193,97,multinomial,,,2019,0,False,,0.014
newton-cg,none,False,0.18760975110907147,89.39750026385087,False,9.193,97,multinomial,,,2019,0,False,,0.014
newton-cg,l2,False,0.18760975110907147,89.39750026385087,False,9.193,97,multinomial,,,2019,0,False,,0.014
liblinear,l1,False,0.464,21.545,False,9.609,97,ovr,0.6199062985484605,,2019,0,True,,-0.044
newton-cg,none,False,0.7118905712177158,8.576,True,5.07,100,ovr,,,2019,0,True,,0.019
lbfgs,none,False,0.826,20.851,False,5.41,97,auto,0.9260882505165763,,2019,0,False,,0.013
newton-cg,l2,False,0.18760975110907147,89.39750026385087,False,9.193,97,multinomial,0.7282566060391525,,2019,0,False,,0.014
newton-cg,l2,False,0.18760975110907147,89.39750026385087,False,9.193,97,ovr,0.7748169048490636,,2019,0,False,,0.014
newton-cg,none,False,0.18760975110907147,89.39750026385087,False,9.193,97,ovr,0.22732385407799016,,2019,0,False,,0.014
newton-cg,none,False,0.18760975110907147,89.39750026385087,False,9.193,97,ovr,0.6527190107287097,,2019,0,False,,0.014
newton-cg,none,False,0.702,8.576,True,5.07,100,ovr,,,2019,0,True,,0.019
newton-cg,none,False,0.18760975110907147,89.39750026385087,False,9.293,97,ovr,0.12627680129724583,,2019,0,False,,0.014
newton-cg,l2,False,0.178,89.39750026385087,False,9.293,97,ovr,0.5687536016332807,,2019,0,False,,0.014
newton-cg,none,False,0.178,89.39750026385087,False,9.293,97,multinomial,0.8536088382877605,,2019,0,False,,0.014
newton-cg,l2,False,0.702,7.576,True,5.07,100,ovr,,,2019,0,True,,0.018
newton-cg,none,False,0.178,89.39750026385087,False,9.293,97,multinomial,0.14088890737430138,,2019,0,False,,0.014
newton-cg,l2,False,0.178,89.39750026385087,False,6.73192173579567,97,multinomial,0.9823474099960051,,2019,0,False,,0.014
newton-cg,none,False,0.178,89.39750026385087,False,6.73192173579567,97,multinomial,0.7507546951596324,,2019,0,False,,0.014
newton-cg,none,False,0.178,89.39750026385087,False,6.73192173579567,100,multinomial,0.5684880288637181,,2019,0,False,,0.014
newton-cg,l2,False,0.178,89.39750026385087,True,6.73192173579567,100,multinomial,0.2975319799361126,,2019,0,False,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,6.73192173579567,100,multinomial,0.7232230370346965,,2019,0,False,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,6.73192173579567,100,multinomial,0.4570232914571526,,2019,0,False,,0.019
newton-cg,l2,False,0.178,89.39750026385087,True,6.73192173579567,100,multinomial,0.9503380600928433,,2019,0,False,,0.019
newton-cg,l2,False,0.178,89.39750026385087,True,6.73192173579567,100,multinomial,0.3683096543753579,,2019,0,False,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,6.73192173579567,100,multinomial,0.5524257066518458,,2019,0,False,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,6.73192173579567,100,auto,0.8697329623864708,,2019,0,False,,0.019
newton-cg,l2,False,0.178,89.39750026385087,True,6.73192173579567,100,auto,0.007975061891780655,,2019,0,False,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,6.73192173579567,100,auto,0.6208326918334509,,2019,0,False,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,6.73192173579567,100,auto,0.37019521276875755,,2019,0,False,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,6.73192173579567,100,auto,0.924185856763848,,2019,0,False,,0.019
newton-cg,none,False,0.702,7.576,True,5.07,100,ovr,0.05747811200203412,,2019,0,True,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,6.73192173579567,100,auto,0.8647908534336709,,2019,0,False,,0.019
newton-cg,l2,False,0.178,89.39750026385087,True,6.73192173579567,100,auto,0.672270194951541,,2019,0,False,,0.019
newton-cg,l2,False,0.178,89.39750026385087,False,6.73192173579567,100,auto,0.8543949206029547,,2019,0,False,,0.014
newton-cg,l2,False,0.178,89.39750026385087,False,6.73192173579567,100,auto,0.9617135238078949,,2019,0,False,,0.014
newton-cg,none,False,0.178,89.39750026385087,False,6.632,100,auto,0.571696530045361,,2019,0,False,,0.014
newton-cg,none,False,0.178,89.39750026385087,False,6.632,100,auto,0.7905098896546033,,2019,0,True,,0.014
newton-cg,none,False,0.178,89.39750026385087,False,6.632,100,ovr,0.17194028187501065,,2019,0,True,,0.014
newton-cg,none,False,0.178,89.39750026385087,False,6.632,100,ovr,0.08671913207544535,,2019,0,False,,0.014
newton-cg,l2,False,0.178,89.39750026385087,True,6.632,100,ovr,0.40017432216056315,,2019,0,False,,0.019
newton-cg,none,False,0.702,7.576,True,5.07,100,ovr,,,2019,0,True,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,1.8647137924778383,100,ovr,0.88732950485822,,2019,0,False,,0.019
newton-cg,none,False,0.178,89.39750026385087,True,1.8647137924778383,100,ovr,0.4801629587057832,,2019,0,False,,0.019
lbfgs,none,False,0.178,89.39750026385087,True,1.8647137924778383,100,ovr,0.8554822467779174,,2019,0,False,,0.018
lbfgs,none,False,0.178,89.39750026385087,True,1.8647137924778383,100,ovr,0.42678214961229155,,2019,0,True,,0.018
lbfgs,none,False,0.178,71.3327455856108,True,1.8647137924778383,100,ovr,0.31992279650570277,,2019,0,True,,0.018
lbfgs,l2,False,0.178,71.3327455856108,True,1.8647137924778383,100,ovr,0.12529448275506516,,2019,0,True,,0.019
sag,none,False,0.178,71.3327455856108,True,1.8647137924778383,100,ovr,0.7328564570811011,,2019,0,True,,-0.026
sag,none,False,0.178,71.3327455856108,True,1.8647137924778383,100,ovr,0.2291826800298261,,2019,0,True,,-0.026
sag,none,False,0.178,71.3327455856108,True,1.8647137924778383,100,ovr,0.2244908932366534,,2019,0,False,,-0.026
sag,l2,False,0.178,71.3327455856108,True,1.765,100,ovr,0.5633215929938256,,2019,0,False,,-0.026
newton-cg,l2,False,0.702,7.576,True,5.07,100,ovr,,,2019,0,False,,0.018
sag,none,False,0.178,71.3327455856108,True,1.765,100,multinomial,0.7069333480790888,,2019,0,False,,-0.018
liblinear,l2,False,0.065,34.192,True,7.402,98,auto,0.26666012072315315,,2019,0,False,,0.017
sag,l2,False,0.178,71.3327455856108,True,1.765,100,multinomial,0.9518301880467517,,2019,0,False,,-0.018
sag,l2,False,0.178,71.3327455856108,True,1.765,100,multinomial,0.32041256056975276,,2019,0,False,,-0.018
lbfgs,none,False,0.744,44.648,True,4.47,100,ovr,,,2019,0,True,,0.018
sag,none,False,0.178,71.3327455856108,True,1.765,100,multinomial,0.9790101604798894,,2019,0,False,,-0.018
sag,none,False,0.178,71.3327455856108,True,1.765,100,multinomial,0.6286299100197505,,2019,0,False,,-0.018
sag,none,False,0.178,71.3327455856108,True,1.765,100,multinomial,0.5741451774869316,,2019,0,False,,-0.018
sag,l2,False,0.178,98.15118048308102,True,1.765,100,multinomial,0.5163675178121698,,2019,0,False,,-0.018
sag,none,False,0.188,98.15118048308102,True,1.765,100,multinomial,0.12967829586770652,,2019,0,False,,-0.018
sag,none,False,0.188,98.15118048308102,True,1.765,100,multinomial,0.6655954448571464,,2019,0,False,,-0.018
sag,none,False,0.188,98.15118048308102,True,1.765,100,multinomial,0.8210071928699291,,2019,0,True,,-0.018
sag,l2,False,0.188,98.15118048308102,True,1.765,100,multinomial,0.25955704981167593,,2019,0,True,,-0.018
sag,l2,False,0.188,98.15118048308102,False,1.765,100,multinomial,0.9199397195348519,,2019,0,True,,-0.024
liblinear,l2,True,0.188,98.15118048308102,False,1.765,100,ovr,0.7311478024884271,,2019,0,True,,-0.044
liblinear,l2,False,0.188,98.15118048308102,False,1.765,100,ovr,0.8561557853420939,,2019,0,True,,-0.002
liblinear,l2,False,0.188,98.15118048308102,False,1.765,100,ovr,0.47228335523625864,,2019,0,True,,-0.002
newton-cg,none,False,0.702,7.576,True,5.07,100,ovr,,,2019,0,False,,0.019
liblinear,l2,False,0.188,98.15118048308102,False,1.765,100,ovr,0.45905594286376383,,2019,0,False,,-0.002
liblinear,l2,False,0.188,98.15118048308102,False,1.765,100,ovr,0.6296296092153253,,2019,0,False,,-0.002
liblinear,l2,False,0.188,98.15118048308102,False,1.765,100,ovr,0.5455249064532409,,2019,0,False,,-0.002
liblinear,l1,False,0.188,98.15118048308102,False,1.765,100,ovr,0.42856365129850504,,2019,0,False,,-0.007
liblinear,l1,False,0.188,98.15118048308102,False,1.765,100,ovr,0.7686915348530512,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,1.765,100,ovr,0.8348857543672955,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,1.765,100,ovr,0.8303440894185735,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,2.9343719873747727,100,ovr,0.8094761807064106,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,2.9343719873747727,100,ovr,0.5790777086729533,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,2.9343719873747727,100,ovr,0.5797608354113226,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,2.9343719873747727,100,ovr,0.27759822907308584,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,6.829930437311856,100,ovr,0.9420218158885091,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,6.829930437311856,100,ovr,0.9957178056898908,,2019,0,False,,-0.007
liblinear,l1,False,0.188,93.84507942479368,False,6.829930437311856,100,auto,0.5396044679465221,,2019,0,False,,-0.007
liblinear,l1,False,0.188,94.845,False,6.829930437311856,100,auto,0.5837295299076194,,2019,0,False,,-0.007
liblinear,l1,False,0.188,94.845,False,6.829930437311856,100,auto,0.11407575556915373,,2019,0,False,,-0.007
newton-cg,l2,False,0.702,7.576,True,5.17,100,ovr,,,2019,0,False,,0.018
lbfgs,none,False,0.141,90.694,True,5.469,102,auto,0.2396419402742429,,2019,0,True,,0.019
liblinear,l1,False,0.188,94.845,True,6.829930437311856,100,auto,0.010887056015646657,,2019,0,False,,-0.03
liblinear,l1,False,0.188,94.845,False,6.829930437311856,100,auto,0.815625699512259,,2019,0,False,,-0.007
liblinear,l1,False,0.188,94.845,False,6.829930437311856,100,auto,0.42708950172420557,,2019,0,True,,-0.007
liblinear,l1,False,0.188,94.845,False,6.829930437311856,101,auto,0.5751584522045406,,2019,0,True,,-0.007
liblinear,l1,False,0.188,94.845,False,6.829930437311856,101,auto,0.26040502765168205,,2019,0,True,,-0.007
liblinear,l1,False,0.188,94.845,True,6.829930437311856,101,auto,0.22219198321782607,,2019,0,True,,-0.03
newton-cg,none,False,0.702,7.576,True,5.17,100,ovr,,,2019,0,False,,0.019
lbfgs,none,False,0.188,94.845,True,6.829930437311856,101,auto,0.4347707670826325,,2019,0,True,,0.018
lbfgs,none,False,0.188,94.845,True,6.829930437311856,101,multinomial,0.6228481224311792,,2019,0,True,,0.018
lbfgs,none,False,0.188,94.845,True,6.829930437311856,101,multinomial,0.9446022798183311,,2019,0,False,,0.018
lbfgs,l2,False,0.188,94.845,True,6.829930437311856,101,auto,0.8954218607807748,,2019,0,False,,0.018
lbfgs,l2,False,0.188,94.845,True,6.829930437311856,97,auto,0.06525978582231795,,2019,0,False,,0.018
lbfgs,none,False,0.188,94.845,True,6.829930437311856,97,auto,0.5854454196323136,,2019,0,False,,0.018
lbfgs,none,False,0.188,94.845,True,6.829930437311856,97,auto,0.9560097913870176,,2019,0,False,,0.018
lbfgs,none,False,0.178,94.845,True,6.829930437311856,97,auto,0.02643515912098926,,2019,0,False,,0.018
newton-cg,none,False,0.702,7.576,True,5.17,105,ovr,,,2019,0,False,,0.019
lbfgs,none,False,0.178,94.845,True,6.829930437311856,97,auto,0.5247299888117098,,2019,0,False,,0.018
lbfgs,none,False,0.7878897886408018,94.845,True,6.829930437311856,97,auto,0.14501802057652413,,2019,0,False,,0.018
lbfgs,l2,False,0.7878897886408018,94.845,True,6.829930437311856,97,multinomial,0.1626808021510514,,2019,0,False,,0.018
newton-cg,none,False,0.702,7.576,True,5.27,105,ovr,,,2019,0,False,,0.019
lbfgs,none,False,0.7878897886408018,94.845,True,6.829930437311856,97,multinomial,0.5290795275066515,,2019,0,False,,0.018
lbfgs,none,False,0.7878897886408018,94.845,True,6.829930437311856,97,multinomial,0.6161359841907866,,2019,0,False,,0.018
lbfgs,none,False,0.7878897886408018,94.845,True,6.829930437311856,97,multinomial,0.9929483505978374,,2019,0,False,,0.018
liblinear,l1,False,0.702,7.576,True,5.27,105,ovr,,,2019,0,False,,-0.031
lbfgs,none,False,0.7878897886408018,95.845,True,6.829930437311856,97,multinomial,0.05071979519878478,,2019,0,False,,0.018
lbfgs,none,False,0.7878897886408018,95.845,True,6.829930437311856,97,multinomial,0.5737136036746384,,2019,0,False,,0.018
newton-cg,none,False,0.7878897886408018,95.845,True,6.829930437311856,97,multinomial,0.03369037174931,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,95.845,True,6.829930437311856,97,multinomial,0.6665104863226822,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,95.845,True,6.829930437311856,97,auto,0.5346927040677989,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,95.845,True,6.93,97,auto,0.10496208178747668,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,88.6189114281353,True,6.93,97,auto,0.0623043290921389,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,88.6189114281353,True,6.93,97,auto,0.3539016479653013,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,89.619,True,6.93,97,auto,0.3829036302242984,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,67.32544847767412,True,6.93,97,auto,0.44912777630713785,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,39.369254397828115,True,6.93,97,auto,0.9824792534464156,,2019,0,False,,0.019
newton-cg,none,False,0.7878897886408018,39.369254397828115,True,6.93,97,auto,0.4169184463416099,,2019,0,True,,0.019
newton-cg,none,False,0.7878897886408018,39.369254397828115,True,6.93,97,auto,0.4165415064976835,,2019,0,True,,0.019
newton-cg,none,False,0.7878897886408018,39.369254397828115,True,6.93,97,auto,0.7345032898413848,,2019,0,True,,0.019
newton-cg,none,False,0.7878897886408018,39.369254397828115,True,6.93,97,auto,0.026917038118278835,,2019,0,True,,0.019
newton-cg,none,False,0.7878897886408018,39.369254397828115,True,6.93,97,auto,0.07961114661346813,,2019,0,True,,0.019
saga,none,False,0.22,8.966,True,7.425,105,multinomial,0.587406530826786,,2019,0,True,,-0.034
newton-cg,none,False,0.7878897886408018,39.369254397828115,False,6.93,97,auto,0.44657370056749746,,2019,0,True,,0.014
newton-cg,none,False,0.7878897886408018,39.369254397828115,False,6.93,97,auto,0.7719443243496853,,2019,0,True,,0.014
liblinear,l1,False,0.5105746046743891,7.576,True,5.27,105,ovr,,,2019,0,False,,-0.031
liblinear,l1,False,0.5105746046743891,7.576,True,5.27,104,ovr,,,2019,0,False,,-0.031
