solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
liblinear,l2,True,0.979176730808568,6.657927492290558,False,9.354,105,ovr,0.41931765018580147,,2019,0,False,,0.042
saga,none,False,0.08729454233776916,60.373,True,3.654,105,auto,,,2019,0,False,,-0.036
saga,none,False,0.08729454233776916,60.373,True,7.547696638976533,105,auto,,,2019,0,False,,-0.036
newton-cg,none,False,0.679,9.490272212901221,True,1.2405671660485866,104,auto,0.11599452061093218,,2019,0,True,,0.022
saga,none,False,0.08729454233776916,60.022343429208,True,7.547696638976533,105,auto,,,2019,0,False,,-0.036
newton-cg,none,False,0.679,9.490272212901221,True,1.2405671660485866,105,auto,0.9317072636307087,,2019,0,True,,0.022
saga,none,False,0.08729454233776916,61.022,True,7.547696638976533,105,auto,,,2019,0,False,,-0.036
saga,none,False,0.08729454233776916,61.022,True,7.547696638976533,97,auto,,,2019,0,False,,-0.036
newton-cg,l2,False,0.679,9.490272212901221,True,1.2405671660485866,105,auto,0.23542241436290023,,2019,0,True,,0.022
liblinear,l2,True,0.979176730808568,6.657927492290558,False,9.354,105,ovr,0.970761592943406,,2019,0,False,,0.042
sag,l2,False,0.42119667854361775,62.022,True,7.547696638976533,97,auto,0.49411055450869856,,2019,0,False,,-0.064
saga,l1,False,0.189,19.3,False,9.134,104,multinomial,,,2019,0,False,,-0.026
liblinear,l2,True,0.979176730808568,6.657927492290558,False,9.354,105,ovr,0.9668617897347044,,2019,0,False,,0.042
newton-cg,none,False,0.679,9.490272212901221,True,1.2405671660485866,105,auto,0.2958470981575064,,2019,0,True,,0.022
newton-cg,none,False,0.679,9.490272212901221,True,2.758770159094313,105,auto,0.17747464474029395,,2019,0,True,,0.022
liblinear,l2,True,0.979176730808568,6.657927492290558,False,9.354,105,ovr,0.26406121078592837,,2019,0,False,,0.042
newton-cg,none,False,0.689,9.490272212901221,True,2.758770159094313,105,auto,0.4373186341711712,,2019,0,True,,0.022
newton-cg,l2,False,0.924,18.959,False,3.0744684471911192,101,auto,,,2019,0,True,,0.015
newton-cg,none,False,0.924,18.959,False,3.0744684471911192,101,auto,,,2019,0,True,,0.015
newton-cg,l2,False,0.009052111853613386,18.959,False,3.0744684471911192,101,auto,,,2019,0,True,,0.015
newton-cg,none,False,0.477,3.953,True,1.686,95,multinomial,,,2019,0,True,,0.022
lbfgs,none,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,103,auto,0.34132746521701585,,2019,0,False,,0.015
lbfgs,none,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,103,auto,0.6549583125615351,,2019,0,False,,0.015
lbfgs,l2,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,103,auto,0.45510005198692005,,2019,0,False,,0.015
lbfgs,l2,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,103,auto,0.11150456478113602,,2019,0,True,,0.015
lbfgs,l2,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,103,auto,0.9735391858677147,,2019,0,True,,0.015
newton-cg,none,False,0.009052111853613386,18.959,False,3.0744684471911192,101,auto,,,2019,0,True,,0.015
liblinear,l2,True,0.979176730808568,6.657927492290558,True,9.354,105,ovr,0.5416789528088337,,2019,0,False,,0.039
lbfgs,l2,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,103,auto,0.9506810128083664,,2019,0,True,,0.02
newton-cg,l2,False,0.689,9.490272212901221,True,2.758770159094313,105,auto,0.47034382779086326,,2019,0,True,,0.022
lbfgs,none,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,103,auto,0.6844939717481643,,2019,0,True,,0.021
lbfgs,none,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,103,auto,0.3051710390662127,,2019,0,True,,0.021
lbfgs,none,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,103,auto,0.5382805233859946,,2019,0,False,,0.021
lbfgs,none,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,103,auto,0.11477985609678965,,2019,0,False,,0.021
lbfgs,none,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,103,auto,0.5492394272513605,,2019,0,False,,0.021
newton-cg,none,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,103,auto,0.26235798238766694,,2019,0,False,,0.022
newton-cg,l2,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,103,auto,0.45152557406905347,,2019,0,False,,0.022
newton-cg,l2,False,0.8575548951305652,57.801037554641105,True,4.324972293742754,98,auto,0.14937501034431133,,2019,0,False,,0.022
newton-cg,l2,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,98,auto,0.5977961693069267,,2019,0,False,,0.015
newton-cg,none,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,98,auto,0.6054833502304662,,2019,0,False,,0.015
newton-cg,l2,False,0.009052111853613386,18.959,False,3.0744684471911192,101,auto,0.4821738173990191,,2019,0,True,,0.015
newton-cg,l2,False,0.009052111853613386,18.959,True,3.0744684471911192,101,auto,0.5323554122128287,,2019,0,True,,0.022
newton-cg,none,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,98,auto,0.2937283378999316,,2019,0,False,,0.015
newton-cg,l2,False,0.009052111853613386,18.959,True,3.0744684471911192,101,auto,0.9782120823943016,,2019,0,True,,0.022
newton-cg,l2,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,97,auto,0.7393905091489376,,2019,0,False,,0.015
newton-cg,none,False,0.009052111853613386,17.355852052655464,True,3.0744684471911192,101,auto,0.9933742192877177,,2019,0,True,,0.022
newton-cg,l2,False,0.8575548951305652,57.801037554641105,False,4.324972293742754,97,auto,0.3454910977811042,,2019,0,False,,0.015
newton-cg,none,False,0.009052111853613386,17.355852052655464,True,2.974,101,auto,0.7167940238561018,,2019,0,True,,0.022
newton-cg,none,False,0.8575548951305652,57.801037554641105,False,5.939392466169126,97,auto,0.7883066861662082,,2019,0,False,,0.015
newton-cg,l2,False,0.8575548951305652,57.801037554641105,False,5.697336344281319,97,auto,0.20554645977066255,,2019,0,False,,0.015
newton-cg,none,False,0.8575548951305652,57.801037554641105,False,5.697336344281319,97,auto,0.20860117550801638,,2019,0,False,,0.015
newton-cg,l2,False,0.8575548951305652,57.801037554641105,False,5.697336344281319,97,multinomial,0.16323441629202262,,2019,0,False,,0.015
newton-cg,none,False,0.689,9.490272212901221,True,2.758770159094313,105,auto,0.9071648623335342,,2019,0,True,,0.022
saga,l1,False,0.878,49.955,True,4.051,97,multinomial,0.3077265636506591,,2019,0,True,,-0.025
newton-cg,none,False,0.8575548951305652,57.801037554641105,False,5.697336344281319,97,multinomial,0.029036619175468403,,2019,0,False,,0.015
saga,elasticnet,False,0.8575548951305652,57.801037554641105,False,5.697336344281319,97,multinomial,0.9475049186510645,,2019,0,False,,-0.03
saga,elasticnet,False,0.8575548951305652,57.801037554641105,False,5.697336344281319,103,multinomial,0.2902393662319004,,2019,0,False,,-0.03
newton-cg,l2,False,0.689,9.490272212901221,True,2.758770159094313,105,auto,0.2753919007071891,,2019,0,True,,0.022
saga,elasticnet,False,0.848,57.801037554641105,False,5.697336344281319,103,multinomial,0.10919494111911321,,2019,0,False,,-0.03
saga,elasticnet,False,0.848,57.801037554641105,False,5.697336344281319,104,multinomial,0.9874735727364757,,2019,0,False,,-0.03
sag,none,False,0.009052111853613386,17.355852052655464,True,2.974,101,auto,0.1456086160321749,,2019,0,True,,0.01
sag,l2,False,0.009052111853613386,17.355852052655464,True,2.974,101,ovr,0.880218858902549,,2019,0,True,,0.01
sag,l2,False,0.019,17.355852052655464,True,2.974,101,ovr,0.798036040862641,,2019,0,True,,0.008
saga,elasticnet,False,0.848,57.801037554641105,False,5.597,95,multinomial,0.6816250692061853,,2019,0,True,,-0.03
sag,none,False,0.019,17.355852052655464,True,2.974,101,ovr,0.8102893304712614,,2019,0,True,,0.008
saga,none,False,0.848,57.801037554641105,False,5.597,95,multinomial,,,2019,0,True,,-0.03
liblinear,l2,True,0.979176730808568,80.56263280564154,True,9.354,105,ovr,0.09348089439774021,,2019,0,True,,0.077
newton-cg,l2,False,0.689,9.490272212901221,True,2.758770159094313,98,auto,0.04472790428754603,,2019,0,True,,0.022
saga,none,False,0.848,57.801037554641105,False,5.597,99,multinomial,,,2019,0,True,,-0.03
saga,none,False,0.848,57.801037554641105,False,5.597,99,multinomial,,,2019,0,False,,-0.03
sag,l2,False,0.019,17.355852052655464,True,2.974,101,ovr,0.21974372606577242,,2019,0,True,,0.008
liblinear,l2,True,0.979176730808568,79.563,True,9.354,105,ovr,0.3559303785000004,,2019,0,True,,0.076
saga,none,False,0.960866871464902,57.801037554641105,False,5.597,99,multinomial,,,2019,0,False,,-0.03
sag,none,False,0.019,17.355852052655464,True,2.974,101,ovr,0.3896413636142336,,2019,0,True,,0.008
sag,none,False,0.019,17.355852052655464,True,2.974,101,ovr,0.8672552760010094,,2019,0,True,,0.008
sag,l2,False,0.019,17.355852052655464,True,2.974,101,multinomial,0.7412517502218368,,2019,0,True,,0.01
saga,none,False,0.960866871464902,57.801037554641105,True,5.597,99,multinomial,,,2019,0,False,,-0.025
saga,none,False,0.960866871464902,57.801037554641105,True,5.597,99,multinomial,,,2019,0,True,,-0.025
saga,none,False,0.960866871464902,57.801037554641105,True,5.597,102,multinomial,,,2019,0,True,,-0.025
sag,none,False,0.523,86.371,False,8.874,102,multinomial,,,2019,0,True,,-0.014
newton-cg,none,False,0.689,9.490272212901221,True,2.758770159094313,98,auto,0.5857054868829916,,2019,0,True,,0.022
sag,l2,False,0.019,17.355852052655464,True,2.974,101,multinomial,0.7742378726794191,,2019,0,True,,0.01
saga,elasticnet,False,0.960866871464902,57.801037554641105,True,5.597,102,multinomial,0.5430449232758929,,2019,0,True,,-0.025
saga,elasticnet,False,0.960866871464902,57.801037554641105,True,5.597,102,multinomial,0.41067852095275226,,2019,0,False,,-0.025
liblinear,l2,True,0.979176730808568,80.563,True,9.354,105,ovr,0.41219363112096186,,2019,0,True,,0.077
lbfgs,l2,False,0.977,40.055,False,8.836,105,auto,,,2019,0,False,,0.015
saga,elasticnet,False,0.960866871464902,57.801037554641105,True,5.597,103,multinomial,0.425217491307585,,2019,0,False,,-0.025
saga,elasticnet,False,0.960866871464902,57.801037554641105,True,5.597,103,multinomial,0.5524577018536294,,2019,0,False,,-0.025
newton-cg,l2,False,0.689,9.490272212901221,True,2.758770159094313,98,auto,0.2440749116640204,,2019,0,False,,0.022
newton-cg,none,False,0.689,9.490272212901221,True,2.758770159094313,98,auto,,,2019,0,False,,0.022
sag,l2,False,0.019,17.355852052655464,True,2.974,101,auto,0.17259511076606893,,2019,0,True,,0.008
liblinear,l2,True,0.969,80.563,True,9.354,105,ovr,0.6437842763629403,,2019,0,True,,0.077
liblinear,l2,True,0.969,80.563,True,9.354,105,ovr,0.5869656897102055,,2019,0,True,,0.077
liblinear,l2,True,0.969,80.563,False,9.354,105,ovr,0.46894743881081735,,2019,0,True,,0.093
newton-cg,l2,False,0.960866871464902,81.01169691860656,False,5.597,103,auto,0.09794541325394912,,2019,0,True,,0.015
newton-cg,l2,False,0.6846870585284339,81.01169691860656,False,5.597,103,auto,0.0018561805824894861,,2019,0,True,,0.015
lbfgs,none,False,0.6846870585284339,81.01169691860656,False,5.597,103,auto,,,2019,0,True,,0.015
sag,l2,False,0.019,17.355852052655464,True,2.974,101,auto,0.18090983328391963,,2019,0,True,,0.008
liblinear,l2,True,0.969,80.563,False,9.354,105,ovr,0.8869914583969123,,2019,0,True,,0.093
liblinear,l2,True,0.969,46.76845273548901,False,9.354,105,ovr,0.6367051192384325,,2019,0,True,,0.091
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,ovr,0.15224395811609426,,2019,0,True,,0.015
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,ovr,0.592482932436409,,2019,0,True,,0.015
newton-cg,l2,False,0.489,32.25,True,7.258,95,ovr,,,2019,0,False,,0.022
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,ovr,0.16168819710768978,,2019,0,True,,0.015
sag,l2,False,0.019,17.355852052655464,False,2.974,101,auto,0.8075537571089662,,2019,0,True,,0.003
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,ovr,0.3523478340477765,,2019,0,True,,0.015
lbfgs,none,False,0.294,89.474,False,2.445,104,multinomial,,,2019,0,False,,0.015
sag,l2,False,0.019,17.355852052655464,False,2.974,101,auto,0.349689269263867,,2019,0,True,,0.003
sag,l2,False,0.019,17.355852052655464,False,2.974,101,auto,0.9229570710104594,,2019,0,True,,0.003
sag,l2,False,0.019,17.355852052655464,False,2.874,101,auto,0.8362427533493035,,2019,0,True,,0.003
sag,l2,False,0.019,17.355852052655464,False,4.874753635697936,101,auto,0.7908651660574734,,2019,0,True,,0.003
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,ovr,0.4855267235552715,,2019,0,True,,0.015
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,ovr,0.9843427136823611,,2019,0,True,,0.015
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,multinomial,0.8883830986105636,,2019,0,True,,0.015
lbfgs,none,False,0.554,59.135,True,9.227,104,auto,0.9675430474657919,,2019,0,False,,0.021
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,multinomial,0.5930709650195192,,2019,0,True,,0.015
sag,none,False,0.019,17.355852052655464,False,4.874753635697936,101,auto,0.9631376438116565,,2019,0,True,,0.003
newton-cg,l2,False,0.689,9.490272212901221,False,2.758770159094313,98,auto,,,2019,0,False,,0.015
sag,l2,False,0.019,17.355852052655464,True,4.874753635697936,101,auto,0.9356334641674118,,2019,0,True,,0.008
newton-cg,l2,False,0.969,46.76845273548901,False,9.354,105,multinomial,0.29898919066005614,,2019,0,True,,0.015
newton-cg,l2,False,0.969,46.76845273548901,False,9.254,105,multinomial,0.9011690684624003,,2019,0,True,,0.015
newton-cg,none,False,0.699,9.490272212901221,False,2.758770159094313,98,auto,,,2019,0,False,,0.015
newton-cg,l2,False,0.969,46.76845273548901,False,9.254,105,multinomial,0.789016912665102,,2019,0,True,,0.015
newton-cg,l2,False,0.969,46.76845273548901,False,9.254,105,multinomial,0.7763686074754166,,2019,0,True,,0.015
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,101,auto,0.7910367720620756,,2019,0,True,,0.008
lbfgs,l2,False,0.969,46.76845273548901,False,9.254,105,multinomial,0.22404203101202402,,2019,0,True,,0.017
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,101,auto,0.8288206185231721,,2019,0,True,,0.008
sag,none,False,0.019,17.355852052655464,True,9.276821556466318,101,multinomial,0.5380678312480984,,2019,0,True,,0.01
lbfgs,l2,False,0.969,47.768,False,9.254,105,multinomial,0.9230847011411347,,2019,0,True,,0.017
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,101,multinomial,0.5660361032238013,,2019,0,False,,0.01
liblinear,l1,False,0.538,91.405,False,4.808,104,auto,,,2019,0,False,,-0.053
newton-cg,none,False,0.699,9.490272212901221,False,2.758770159094313,98,auto,,,2019,0,True,,0.015
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,101,multinomial,0.48021903671980903,,2019,0,False,,0.01
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,101,multinomial,0.042647119577637116,,2019,0,False,,0.01
lbfgs,l2,False,0.969,47.768,False,9.254,105,multinomial,0.16340691238156058,,2019,0,True,,0.017
newton-cg,l2,False,0.3070041397974818,81.01169691860656,True,4.581493309233687,97,auto,0.7407192000158367,,2019,0,True,,0.022
lbfgs,l2,False,0.969,47.768,False,9.254,105,multinomial,,,2019,0,True,,0.017
newton-cg,none,False,0.699,8.49,False,2.758770159094313,98,auto,,,2019,0,True,,0.015
newton-cg,none,False,0.699,8.49,False,2.758770159094313,98,auto,0.6755779643139167,,2019,0,True,,0.015
newton-cg,none,False,0.699,8.49,False,2.758770159094313,98,auto,0.5251373954509105,,2019,0,True,,0.015
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,101,ovr,0.7187288037340362,,2019,0,False,,0.008
sag,none,False,0.019,17.355852052655464,True,9.276821556466318,101,ovr,0.9360206140573488,,2019,0,True,,0.008
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,101,ovr,0.45784536436656076,,2019,0,True,,0.008
lbfgs,l2,False,0.969,75.41785252972407,False,9.254,105,multinomial,,,2019,0,True,,0.015
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,101,ovr,0.8384209615768251,,2019,0,True,,0.008
sag,none,False,0.019,17.355852052655464,True,9.276821556466318,101,ovr,0.22285446019543886,,2019,0,True,,0.008
sag,l2,False,0.019,17.355852052655464,True,9.276821556466318,100,ovr,0.329334258505244,,2019,0,True,,0.008
sag,none,False,0.019,17.355852052655464,True,9.276821556466318,100,ovr,0.19972943692346734,,2019,0,True,,0.008
newton-cg,none,False,0.699,8.49,True,2.758770159094313,98,auto,0.6205589616115635,,2019,0,True,,0.022
lbfgs,none,False,0.969,75.41785252972407,False,9.254,105,multinomial,,,2019,0,True,,0.015
lbfgs,l2,False,0.969,75.41785252972407,False,9.254,105,multinomial,,,2019,0,False,,0.015
sag,none,False,0.019,17.355852052655464,True,9.276821556466318,100,ovr,0.07658978302545372,,2019,0,True,,0.008
lbfgs,none,False,0.786,80.512,False,5.185,103,auto,0.6657687162851195,,2019,0,True,,0.015
liblinear,l2,True,0.864,35.898,False,1.377,99,ovr,0.2070312594950312,,2019,0,True,,-0.052
sag,none,False,0.019,16.356,True,9.276821556466318,100,ovr,0.35342964896315165,,2019,0,True,,0.008
lbfgs,none,False,0.979,75.41785252972407,False,9.254,105,multinomial,,,2019,0,False,,0.015
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.7214935161651426,,2019,0,False,,-0.036
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.2765824105802276,,2019,0,False,,-0.036
lbfgs,l2,False,0.013,83.078,True,5.08,98,multinomial,0.03313136806353001,,2019,0,True,,0.021
sag,l2,False,0.019,16.356,True,9.276821556466318,100,ovr,0.3909826529530773,,2019,0,False,,0.008
lbfgs,none,False,0.979,75.41785252972407,False,9.254,105,multinomial,,,2019,0,True,,0.015
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.9883522107362903,,2019,0,True,,-0.036
sag,l2,False,0.019,16.356,True,9.276821556466318,100,ovr,0.3158773110630755,,2019,0,False,,0.008
newton-cg,none,False,0.699,8.49,True,2.758770159094313,98,auto,0.10529099441520773,,2019,0,True,,0.022
sag,l2,False,0.019,16.356,True,9.276821556466318,100,ovr,0.801113302664957,,2019,0,False,,0.008
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.10619879167698532,,2019,0,False,,-0.036
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.39155665988675037,,2019,0,False,,-0.036
sag,l2,False,0.019,16.356,False,9.276821556466318,100,ovr,0.628104367849112,,2019,0,False,,0.003
lbfgs,none,False,0.979,65.16627728559776,False,9.254,105,multinomial,,,2019,0,True,,0.015
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.45851437165522546,,2019,0,False,,-0.036
lbfgs,l2,False,0.979,66.166,False,9.254,105,multinomial,,,2019,0,True,,0.015
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.5879380113906629,,2019,0,False,,-0.036
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.5484821288412371,,2019,0,True,,-0.036
newton-cg,l2,False,0.699,8.49,True,2.758770159094313,98,auto,0.6922964388454715,,2019,0,True,,0.022
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.8337487249383947,,2019,0,True,,-0.036
lbfgs,none,False,0.979,66.166,False,9.254,105,multinomial,,,2019,0,True,,0.015
newton-cg,none,False,0.076,84.169,False,4.395,100,auto,0.7046691943666273,,2019,0,True,,0.015
lbfgs,l2,False,0.979,66.166,True,9.254,105,multinomial,,,2019,0,True,,0.02
saga,elasticnet,False,0.107,66.90551693122121,False,3.428021192413678,95,auto,0.43316420842175596,,2019,0,True,,-0.039
sag,none,False,0.107,66.90551693122121,False,3.428021192413678,95,auto,0.30366451270558825,,2019,0,True,,-0.017
sag,l2,False,0.107,66.90551693122121,False,3.428021192413678,95,auto,0.9412519418340737,,2019,0,True,,-0.017
newton-cg,l2,False,0.267,75.374,False,5.006,96,multinomial,0.9227639206437303,,2019,0,False,,0.015
sag,l2,False,0.019,16.356,False,9.276821556466318,100,ovr,0.7822456363460171,,2019,0,False,,0.003
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.5441204829584916,,2019,0,True,,-0.036
lbfgs,none,False,0.979,66.166,True,9.254,105,multinomial,,,2019,0,True,,0.021
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.8195120786362199,,2019,0,True,,-0.036
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.7065851921938082,,2019,0,True,,-0.036
lbfgs,none,False,0.497,46.77,True,8.9,104,auto,,,2019,0,False,,0.021
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.7591607287592254,,2019,0,True,,-0.036
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.8179410742128654,,2019,0,True,,-0.036
saga,elasticnet,False,0.107,66.90551693122121,True,3.428021192413678,95,auto,0.505074435833189,,2019,0,True,,-0.036
saga,elasticnet,False,0.107,70.0694847959004,True,3.428021192413678,95,auto,0.22212622412610816,,2019,0,True,,-0.036
saga,elasticnet,False,0.019,16.356,False,9.276821556466318,100,ovr,0.4526945739791668,,2019,0,False,,-0.005
saga,elasticnet,False,0.107,70.0694847959004,True,3.428021192413678,95,auto,0.49699844325371456,,2019,0,True,,-0.036
saga,elasticnet,False,0.032,19.922,False,6.4,95,auto,0.8254179628449207,,2019,0,True,,-0.011
newton-cg,l2,False,0.699,8.49,True,2.758770159094313,98,auto,0.4956350855734438,,2019,0,True,,0.022
saga,elasticnet,False,0.029,16.356,False,9.276821556466318,100,ovr,0.4242795075815643,,2019,0,False,,-0.011
saga,elasticnet,False,0.039,16.356,False,9.276821556466318,100,ovr,0.17760864646260333,,2019,0,False,,-0.014
lbfgs,none,False,0.6114096576246328,66.166,True,9.254,105,multinomial,,,2019,0,True,,0.021
newton-cg,l2,False,0.699,8.49,True,2.758770159094313,98,auto,0.799319241725253,,2019,0,True,,0.022
lbfgs,l2,False,0.6114096576246328,66.166,True,9.254,105,multinomial,,,2019,0,True,,0.02
lbfgs,l2,False,0.6114096576246328,66.166,True,9.254,105,auto,,,2019,0,True,,0.021
saga,elasticnet,False,0.039,16.356,False,9.276821556466318,100,ovr,0.8668576681367457,,2019,0,False,,-0.014
saga,elasticnet,False,0.039,16.356,False,9.276821556466318,98,ovr,0.22632746858889052,,2019,0,False,,-0.014
saga,elasticnet,False,0.039,16.356,False,9.276821556466318,98,ovr,0.6386329898848749,,2019,0,False,,-0.014
saga,none,False,0.039,16.356,False,9.276821556466318,98,ovr,0.413478180571225,,2019,0,False,,-0.014
saga,none,False,0.039,16.356,False,9.276821556466318,98,ovr,0.04202182993805026,,2019,0,False,,-0.014
lbfgs,none,False,0.6114096576246328,66.166,True,9.254,105,auto,,,2019,0,True,,0.021
sag,none,False,0.039,16.356,False,9.276821556466318,98,ovr,0.3153003665824865,,2019,0,False,,-0.003
newton-cg,none,False,0.699,90.78063373153697,True,2.758770159094313,98,auto,0.1631570237017249,,2019,0,True,,0.022
newton-cg,none,False,0.039,16.356,False,9.276821556466318,98,ovr,0.9215589903434307,,2019,0,False,,0.015
newton-cg,none,False,0.039,15.356,False,9.276821556466318,98,ovr,0.6100422350227948,,2019,0,False,,0.015
newton-cg,none,False,0.039,15.356,True,9.276821556466318,98,ovr,0.40244019735285674,,2019,0,False,,0.022
newton-cg,none,False,0.039,15.356,True,9.276821556466318,98,multinomial,0.8210589759598431,,2019,0,False,,0.022
newton-cg,none,False,0.699,82.31533826484305,True,2.758770159094313,98,auto,0.6643735320623186,,2019,0,True,,0.022
newton-cg,none,False,0.699,83.315,True,2.758770159094313,98,auto,0.6987586223513688,,2019,0,True,,0.022
lbfgs,none,False,0.6114096576246328,66.166,True,9.254,105,auto,0.7034728498233931,,2019,0,True,,0.021
lbfgs,none,False,0.6114096576246328,66.166,True,9.254,105,auto,0.6654389209395507,,2019,0,True,,0.021
newton-cg,none,False,0.039,15.356,True,9.276821556466318,98,multinomial,0.024996667361978808,,2019,0,False,,0.022
saga,none,False,0.508,70.0694847959004,False,1.207,95,multinomial,0.46827240946955373,,2019,0,False,,-0.03
saga,none,False,0.076,47.942,False,5.781,101,auto,,,2019,0,True,,-0.032
liblinear,l1,False,0.145,29.122,True,0.733,97,ovr,,,2019,0,False,,0.003
newton-cg,none,False,0.029,15.356,True,9.276821556466318,98,multinomial,0.04702168814358121,,2019,0,False,,0.022
saga,none,False,0.508,70.0694847959004,False,1.207,99,multinomial,0.9998313133178778,,2019,0,False,,-0.03
lbfgs,none,False,0.6114096576246328,66.166,True,9.254,105,auto,0.07394587936644514,,2019,0,False,,0.021
lbfgs,none,False,0.6114096576246328,66.166,True,9.254,105,auto,0.08010055110927872,,2019,0,False,,0.021
lbfgs,none,False,0.6114096576246328,66.166,True,9.254,105,auto,0.588060063196148,,2019,0,False,,0.021
newton-cg,none,False,0.029,15.356,True,9.276821556466318,101,multinomial,0.034526622197946444,,2019,0,False,,0.022
newton-cg,none,False,0.029,15.356,True,9.276821556466318,101,multinomial,0.8401418300627507,,2019,0,False,,0.022
lbfgs,l2,False,0.6114096576246328,66.166,True,9.254,105,auto,0.33365478816939687,,2019,0,False,,0.021
newton-cg,none,False,0.029,15.356,True,9.276821556466318,101,multinomial,0.8300156354110166,,2019,0,False,,0.022
newton-cg,none,False,0.029,15.356,True,9.276821556466318,101,multinomial,0.023866955428956782,,2019,0,False,,0.022
saga,none,False,0.508,70.0694847959004,False,1.207,99,multinomial,0.828613472534357,,2019,0,False,,-0.03
saga,none,False,0.508,71.069,False,1.207,99,multinomial,0.9751231194131464,,2019,0,False,,-0.03
saga,none,False,0.508,71.069,False,1.207,99,multinomial,0.7334640956480989,,2019,0,False,,-0.03
newton-cg,none,False,0.029,15.356,True,9.276821556466318,101,ovr,0.728297180215189,,2019,0,False,,0.022
saga,l1,False,0.508,71.069,False,1.207,99,multinomial,0.40415846772328623,,2019,0,False,,-0.03
saga,l1,False,0.508,71.069,False,1.207,99,multinomial,,,2019,0,False,,-0.03
newton-cg,none,False,0.029,15.356,True,9.276821556466318,101,ovr,0.8553356424853573,,2019,0,False,,0.022
saga,l1,False,0.508,38.32934166299922,False,1.207,99,multinomial,,,2019,0,False,,-0.03
lbfgs,none,False,0.6114096576246328,66.166,True,9.254,105,auto,0.8288173848489697,,2019,0,False,,0.021
liblinear,l1,False,0.6114096576246328,66.166,True,9.254,105,auto,0.17066765144198315,,2019,0,False,,-0.038
newton-cg,none,False,0.26847236622162335,15.356,True,9.276821556466318,101,ovr,0.19024550464019474,,2019,0,False,,0.022
newton-cg,none,False,0.699,83.315,True,2.758770159094313,98,auto,0.05271892105089426,,2019,0,False,,0.022
newton-cg,none,False,0.26847236622162335,15.356,True,9.276821556466318,101,ovr,0.8868750330925409,,2019,0,False,,0.022
liblinear,l1,False,0.6114096576246328,66.166,True,9.254,105,auto,0.7703462362673977,,2019,0,False,,-0.038
liblinear,l1,False,0.6114096576246328,66.166,True,9.254,105,auto,0.5439051778134463,,2019,0,True,,-0.038
