"","agem","ageo","agey","age0","we","wm","wo","wr","wrace","wgender","whr","eo","er","ehr","ey","e0","m0","o0","rage","rm","ro","rrace","rhr","ry","r0","racem","raceo","race0","genderage","genderm","gendero","genderr","genderrace","genderhr","gendery","gender0","hrm","hry","hr0","ne","nm","nrace","ym","yo","yrace","y0","sigma_h_Sq","sigma_h","lp__"
"78",-0.06323971561171,-0.0171066403260022,0.0668772499245068,1.37799389214783,0.0100132185256599,-0.00304826337136099,0.114296412261181,0.0154011400974701,0.0513701180673528,0.170297835227785,-0.0149286886114385,0.0210712169180502,0.00611764002383508,-0.0421143817121259,0.00925135395601022,2.21397998320117,1.07700094992725,1.29958885978056,-0.112850966333311,0.0280834481537336,-0.0114135825717077,0.0298592051805416,-0.216511832255455,-0.507475782477491,0.852996207875715,-0.00580440800787836,-0.0150721753325211,-0.0233292962575561,-0.117440104029298,0.00922220571845825,0.038590633516565,-1.21452708178927,0.150533403493364,-0.138142993579035,-0.387437101039272,0.0274920179477279,-0.075137868123024,1.38236952323716,0.944372830980269,0.00153015881337939,0.00232468137098785,0.025229163992816,-0.151698657154097,0.0402275019125051,0.0394196858768076,-0.79761738995827,1.00017924945535,1.00008962071174,895405.408879618
"79",-0.0620990126625594,-0.0156627912009157,0.0788716478611511,1.37891217527389,0.00987634520401208,-0.00530988966089768,0.117676493754713,0.0196089947854211,0.0478336787078071,0.170341027707112,-0.0206155188144637,0.0197608994753646,0.0022347702869439,-0.0380896228035587,0.00832460142094119,2.21332170116906,1.08220811240758,1.28561656973802,-0.113120030981629,0.0366576664190369,-0.0103702255708796,0.0278861704574407,-0.219252513951152,-0.487877959168222,0.882295137804716,-0.00545977910647617,-0.0129626746585901,-0.0111829186500997,-0.112350854216772,0.00986019564500552,0.0427863895760105,-1.22572433105395,0.155469838425335,-0.139346120526313,-0.388135497892561,0.0318548144934578,-0.0678589727440722,1.35317754022695,0.934598972241018,0.00166522310569054,0.00200790789866435,0.0253232871821685,-0.164303390028319,0.0477523947981723,0.0357331073745794,-0.812111095752169,0.998202615794871,0.999100903710366,895694.40153136
"80",-0.0590512559241494,-0.0170165644039955,0.0875705725569874,1.38714137986839,0.0104002092259618,-0.00591743224016134,0.115793675697458,0.0183754931687314,0.0473285735807031,0.167081964198394,-0.019143791720563,0.0218512258680327,0.00258403685404544,-0.0394687406147113,0.00237498219362115,2.21018781596909,1.08256058537555,1.28355999598735,-0.115459905432418,0.0352909344776384,-0.0108039787552817,0.0263575502783057,-0.220627381728901,-0.488211201842512,0.883458860008453,-0.000395360256142816,-0.0149003347110782,-0.0106793737439162,-0.127483712129069,0.000153401088916057,0.0419860765967486,-1.2258601205402,0.157536433271267,-0.140080169186595,-0.387122300518517,0.0317227350229816,-0.06591211119851,1.35248032274199,0.934389084581225,0.00165128082832804,0.0015035808928585,0.0253235755632179,-0.163026184619923,0.0490414477242371,0.0362947102953162,-0.812559246316004,0.995452802902496,0.997723810932914,895694.68368635
"81",-0.0649843937794368,-0.0168654220536771,0.0658153925454118,1.36917612634316,0.00999228034641404,-0.00203728703970835,0.116904582387004,0.0131785717042051,0.0458880270636526,0.167494531552886,-0.0165686209458747,0.0214577867185923,0.00427266362181943,-0.0407690096490432,0.0116331441869563,2.21137155460203,1.08299716382408,1.27156543749172,-0.111644621017564,0.0308041445624721,-0.0153599655444869,0.0280311748811175,-0.218415209294878,-0.486677127107681,0.886755095418386,0.00242299027940626,-0.00998618634287036,-0.00988906296513759,-0.100870042207118,0.0103824282144698,0.0427703882423802,-1.2237541922937,0.158687420286323,-0.145359202668295,-0.388140952640832,0.0322477255819395,-0.0667641277610533,1.34744089146491,0.934778798557782,0.00165815103915181,0.00131077671745092,0.0253722633101866,-0.154376953869057,0.0397475601921494,0.0386700758759202,-0.81121522341839,0.995435833562319,0.99771530686981,895728.334015462
"82",-0.0600730201998659,-0.0159486481723904,0.0774665109918701,1.37861817490707,0.00988681628509275,-0.00406603732867952,0.118231692460925,0.0156370482425581,0.05121598717542,0.171850686278459,-0.0154744132853729,0.0210748412056503,0.00215337314646393,-0.0411852384961813,0.0082983866463672,2.2136760445228,1.08220990963696,1.25546727646041,-0.109685797419781,0.0314503328551636,-0.00938528823886354,0.0264798050908184,-0.21615076995361,-0.486087320141451,0.895747428608364,-0.00208611677360806,-0.0099131340503211,-0.00652230526894803,-0.11648427314473,0.00313858252574615,0.044614510370415,-1.22060177815325,0.13995783701622,-0.136773627719446,-0.388395876336811,0.034127868556879,-0.0741077945450822,1.33643314033619,0.932413194748723,0.00157583333500698,0.00163644384164198,0.0251299029893973,-0.159990824499938,0.0430833786318315,0.0392798482301918,-0.819813064905108,1.00102952002839,1.00051462759342,895835.032473549
"83",-0.0622803110438982,-0.0170644814737754,0.0846066305854766,1.37606045538518,0.00934469080219191,-0.00587347861836092,0.116031198634799,0.000207948530609571,0.0439824702333045,0.165669573783531,-0.0158822433076318,0.0219418494176187,-0.00973132203424587,-0.0370549467297426,0.0240251637769102,2.2207165852155,1.12121105695723,1.28597905552002,-0.11391521009234,0.0317993774512635,-0.0176928709213841,0.0247594398509053,-0.212348620148398,-0.493841953541317,1.08533348764942,-0.00700398506864316,-0.0130850052396314,0.0738816189974384,-0.112256293762697,0.00292370453961018,0.039556312037607,-1.22342301563699,0.132103182353964,-0.100756904086633,-0.428703362781425,0.0355913009607897,-0.0711028517661397,1.13916381769887,0.863143397457164,0.00140543588774177,0.00130557112847715,0.0239687960664519,-0.156529322432853,0.0440760185799693,0.0455021749361258,-0.898131869421825,0.988193148849768,0.994079045574228,897585.169758778
"84",-0.0630134732988705,-0.0167075741722158,0.076177067489458,1.37842314350667,0.0102515124101076,-0.00217199997122318,0.117060794589443,0.00253012696629094,0.0463930351704424,0.166209775425146,-0.0133843069964901,0.020894121505223,-0.0110346091819679,-0.0381484874842876,0.0271873917202365,2.20613769575755,1.1222882271003,1.2856034034023,-0.115069523036594,0.0314121827469823,-0.0115905954727708,0.0243034724946088,-0.213435272030663,-0.492246725774992,1.08655524495903,-0.00784783292426565,-0.0140149024188246,0.0746563231466819,-0.113116041376973,0.00915510305840261,0.0415448868728464,-1.22140860902652,0.132878628893836,-0.0994372641202681,-0.429273147126487,0.0367525933068169,-0.0764939875384753,1.13478845940994,0.8611982672252,0.00180040887283926,0.00109757097398567,0.0236858146611199,-0.16059501448194,0.0387856705938096,0.0464552037548871,-0.898583986997356,0.993671846384587,0.996830901599959,897617.094825361
"85",-0.0642357349225483,-0.0162416355835923,0.0712406084113928,1.37334758833657,0.0118763487215947,-0.004237180271448,0.116465471830986,0.00073178385488876,0.0445259667386855,0.166324557441271,-0.0211102396334308,0.0203537755928823,-0.010442896388197,-0.034259413383696,0.0250843640339153,2.20685935557452,1.12594703772318,1.27117366602115,-0.107943175234445,0.0288816890712574,-0.0140998608180588,0.0260382239410496,-0.213247135490375,-0.489003990319538,1.08981599072548,-0.006802793302069,-0.0084846615924253,0.0773449087389153,-0.11378096804305,0.000407441070191274,0.045555640521953,-1.22206414581456,0.141401182174191,-0.0988423339352622,-0.432042867378943,0.0354822709210223,-0.0778890029710943,1.12907212943511,0.859927158522339,0.00161606206879657,0.00135898722402867,0.023577221635788,-0.148744535901981,0.0407262919032682,0.0450402244702396,-0.899481514592341,0.993882529154961,0.996936572282791,897655.876521805
"86",-0.0640169247365409,-0.0163768477399989,0.0739505685860284,1.38705447744874,0.0107358759375953,-0.00306615422972258,0.116415509174548,0.00256845115356934,0.0461380494430339,0.16496649063575,-0.00988595825500937,0.0214696515790585,-0.0112352222508974,-0.0406405092535522,0.0243995225811466,2.2099188502384,1.12625992635754,1.26203690272326,-0.111799641979326,0.0307010709362908,-0.0118433239020769,0.0306242653336061,-0.208223140946844,-0.492262224060322,1.08978024540474,-0.0098370465263221,-0.0100377843796461,0.0786076767916919,-0.122474304536106,0.00503671791976682,0.0437506150637089,-1.22024515314731,0.153005533415049,-0.0993280400311634,-0.43185554194048,0.035384693647723,-0.0742529416200378,1.12610052657969,0.860330316309647,0.00153837499820131,0.00136712928460581,0.0229811633397036,-0.155256894449051,0.0528649803972985,0.044299158662513,-0.902393833054974,0.985620577447257,0.992784255237389,897671.533272
"87",-0.0631639313720894,-0.0173045795413652,0.0825754452693338,1.37073777318893,0.0087646376190544,-0.00650033387934995,0.115836321603629,-0.00274864560880136,0.0458560691617087,0.168180696980542,-0.0115661912744262,0.0196683796343855,-0.0122810264439173,-0.0404804648845587,0.0235033164477719,2.21311640978381,1.13288232765449,1.28687882268562,-0.111968754217142,0.0340580607234212,-0.0110496014195902,0.0261705532854691,-0.207975450044538,-0.493193076926207,1.12050442676714,-0.00559840548308933,-0.0101619941923541,0.0949069656149056,-0.106645584504035,0.00962331954430112,0.0495982517621799,-1.21667083276772,0.144629118447817,-0.0788046382093586,-0.438052837572972,0.0421684617740352,-0.0721058646603562,1.09821541779635,0.850738061998691,0.00168948244612622,0.000957305474401616,0.022928510267824,-0.154441573075113,0.0377681422764553,0.0434650650208401,-0.91455369670752,0.988313500575216,0.994139578014685,897921.726746062
"88",-0.0670004743171849,-0.0164248929959599,0.0899148562585095,1.3762764080638,0.0110622153884265,-0.0046255479444569,0.115738895248453,-0.00085737938221755,0.047319079344333,0.171295467908978,-0.00992754295628973,0.0224792706069794,-0.0148072812319874,-0.0393584609365024,0.0270630427954765,2.20767737611086,1.14449870173528,1.26243616615833,-0.11471657995815,0.025359184673562,-0.0118419693553945,0.026106744368464,-0.206491649059419,-0.492883940830948,1.14183315044253,-0.00828958770439775,-0.0107350218130511,0.112534617060266,-0.108189081648287,-0.00261919089524586,0.0414927009861559,-1.22286802031212,0.13850675216495,-0.0839135753866271,-0.445389935286805,0.0397685912853359,-0.0744268819028172,1.05351535070124,0.833707008792247,0.00165273716417177,0.00160305117348778,0.0223965988640446,-0.154734945903969,0.0434462726868454,0.0525690847888242,-0.92890598375668,0.985737830243515,0.992843305987161,898240.000309984
"89",-0.0624027485477215,-0.0174105231198847,0.088440548184299,1.37939921398614,0.0107599438608371,-0.00355129956943822,0.116498576089747,-0.00722739880929796,0.0425009805700128,0.169639517262671,-0.00539603783083597,0.0205881931587327,-0.0201115226136496,-0.0336749588640284,0.0372640583127122,2.19781287134455,1.17914998709947,1.28147094507096,-0.113378357933491,0.032419968928251,-0.0156219159273282,0.0197361900680959,-0.205563268347874,-0.494881150747565,1.22313326148147,-0.0125709260533721,-0.00854217081876172,0.178021518210306,-0.112284708410164,5.16269328206239e-05,0.0363419956891204,-1.22628844386473,0.126165874031267,-0.0923605717280919,-0.463219829309747,0.0426428791016101,-0.0713386339351026,0.919560718880735,0.773026230521945,0.00188524426774501,0.000190249819149829,0.0218477260680768,-0.152682510730357,0.0460066779424057,0.0352146661980012,-0.997909446808447,0.984447712200259,0.992193384477169,899242.545410121
"90",-0.0654983424973543,-0.0158940589576612,0.0794426330820015,1.37885415417141,0.010074768520688,-0.00819223695371149,0.116246425026207,-0.00618370740502392,0.0433150908512507,0.164591957388432,-0.0126819827673736,0.0201499936282824,-0.0203843821439028,-0.0306032814515453,0.0407514843863611,2.2143164381282,1.18173707209605,1.28143586589253,-0.110467091641069,0.0304416168643601,-0.015223544711942,0.0198981677294133,-0.208027035736071,-0.49350323796585,1.22226139298954,-0.0153883640822836,-0.00910201393813346,0.178644069179118,-0.116761037519368,0.00784536286102103,0.0388487344977112,-1.22527773772283,0.127516523316718,-0.0908352751925864,-0.463778489880585,0.0437335560156757,-0.0726782461989464,0.917031607598634,0.77244174303627,0.00153251459620521,0.00117322739284653,0.021621283268185,-0.153134498810238,0.0411907443352819,0.0374720444065598,-0.99925963681514,0.978128672460168,0.989003878890355,899261.712848103
"91",-0.0653607200429769,-0.0178497433178239,0.0878224344913624,1.38157230481394,0.00930543953420976,-0.00414066977045388,0.115452376664834,-0.0100051869945245,0.0423830719886239,0.169546915301648,-0.00641974564403185,0.020586275760475,-0.0193317755254152,-0.0333781701707559,0.0396523753116424,2.21656560021885,1.17973476879181,1.29353191434266,-0.111369879618521,0.0260063048101201,-0.0150771274117691,0.0256513031228035,-0.205853470053636,-0.486500629867688,1.22710829696961,-0.0155881169023771,-0.011066987419794,0.190761566550626,-0.11835357610826,-0.000414417881430387,0.0418054873952842,-1.2269920054246,0.140433521950174,-0.084233181005745,-0.459720879369353,0.0420086791925324,-0.0700934627262628,0.899933116258748,0.765127554620914,0.00166334341182851,0.00123033099318349,0.0209555846596709,-0.16207962541161,0.0427805994808996,0.0402398273443441,-1.00131350184037,0.971886777008379,0.985843180738387,899370.888231275
"92",-0.0669581406855445,-0.0175332477237749,0.0847079322443571,1.37736202752228,0.0101639821691551,-0.00972731366157715,0.115823508781604,-0.0060033553271508,0.0419313866798942,0.165902158535798,-0.0111706788791505,0.0211614534428302,-0.02143916337043,-0.0329255465286267,0.0424055985844457,2.20774592652454,1.18656409414961,1.2950739256382,-0.11052189457248,0.0322118397697432,-0.0146446248569285,0.0183761496771739,-0.199544662949638,-0.493407409223167,1.22691443965005,-0.0118795197230069,-0.0151909512284043,0.199392145981102,-0.115701009543254,-0.0013052719707981,0.0445393866851566,-1.2180121657185,0.123955455624881,-0.0719769677889183,-0.459065101574656,0.0423910942383407,-0.0744560297825866,0.873243429584614,0.756063116697205,0.00161930031304259,0.00106779581511709,0.0214053358054901,-0.147396232889704,0.0409832278090355,0.0383358671661157,-1.01793604353116,0.986969453640938,0.993463363008892,899518.860935969
"93",-0.0620369270086087,-0.0160907132745481,0.0735081348257613,1.3857901534825,0.0090172690166016,-0.00841741871748323,0.116031199557029,-0.010360760013472,0.0430246408631436,0.164791196753582,-0.0153153931221889,0.0204495667670721,-0.0197109563044809,-0.0300713774745716,0.0474599620109252,2.21694024960567,1.18805870774387,1.28076351976421,-0.11503855263461,0.030251833685172,-0.011632346508643,0.0223774253879851,-0.199648727282484,-0.4955124761646,1.22958715221301,-0.0161168457631953,-0.0121316582194222,0.203077471934534,-0.121297154259932,0.00821070374981154,0.0469540944315688,-1.2150488942286,0.134613032499041,-0.0709002836286293,-0.462891981846663,0.0416633838711563,-0.0681420122479491,0.865413372517853,0.752880580635822,0.00165847383533408,0.000708339572118284,0.0208612157780273,-0.153710565491399,0.0401942372029312,0.0348916557342641,-1.0229972763189,0.979742233799697,0.989819293507505,899571.264185069
"94",-0.0677443506416426,-0.016271707432385,0.0833544668485097,1.37340438793568,0.00913975944599634,-0.00617988827639966,0.117132344511225,-0.0128982312160296,0.0423376210139241,0.17031433944341,-0.0167571915380822,0.0213423109532729,-0.0197380080470486,-0.0306846361446566,0.0432853132432707,2.21814364840335,1.18892091456113,1.26434720678425,-0.111347541321647,0.0281326069751482,-0.0128505440913718,0.0219828938282036,-0.198226883997921,-0.496586404485704,1.23263879738282,-0.00806920104164786,-0.0119701864699828,0.207830597945624,-0.112853252635515,0.00471290799970753,0.0492359831787767,-1.21601249909828,0.123933935163293,-0.0664130085863977,-0.46169482254639,0.040445650293321,-0.0739239931109278,0.858837327558805,0.751170645154293,0.00157212364069748,0.000343872924504784,0.020856782898966,-0.147332306388296,0.0481921000026091,0.0359725725093685,-1.03277591258326,0.979424954235385,0.989659009070996,899620.30861981
"95",-0.0609321897622673,-0.0165938096928684,0.0718620024627261,1.37407925035956,0.0110765433521437,-0.00737375380389495,0.118502226937959,-0.0110002182611334,0.0426048406458387,0.167176658757193,-0.0152069168782781,0.0217146210037544,-0.0206041243944535,-0.0301535621031386,0.0478476154091033,2.20587965944281,1.18902614067218,1.26159288240801,-0.111030945599476,0.0285165135833157,-0.0112038566857537,0.0203101993682691,-0.20357395273743,-0.494293961013927,1.24174605371098,-0.0138762693000558,-0.0140346061077204,0.214496196030478,-0.11061055862262,-0.00716941275414157,0.0513305844396001,-1.21941174647156,0.127385470222157,-0.0627105894497657,-0.46212854595762,0.0399179358139772,-0.0735780376063992,0.854060231412691,0.747342720321868,0.00170036032879284,0.000566199882940163,0.0209471959005807,-0.153641369316985,0.0487627895453235,0.0322466927568646,-1.03579299697366,0.97636003987759,0.9881093258732,899677.668195027
"96",-0.0617551193457958,-0.0159068768787308,0.078894227767131,1.38329022795344,0.00839363789109413,-0.00780227227917555,0.114716773580223,-0.00801168489022325,0.0399710205278186,0.169185278530997,-0.00920706773893429,0.0221117695714105,-0.0226969208360142,-0.0320607713268551,0.0473567235233105,2.21203273552643,1.19094815951906,1.25684552381449,-0.113055660367199,0.0288711516196242,-0.0111600056288304,0.022688906653236,-0.197957889781202,-0.494158885245331,1.2557832152339,-0.011069076088176,-0.00872976405191535,0.224999100888528,-0.120233989640666,-0.00709533102537426,0.0486332824432599,-1.22915568680591,0.13498248032778,-0.0626243922329094,-0.466537998810604,0.0413219795771671,-0.0713969439156465,0.834254098928906,0.731400167417403,0.00181622240418596,0.00032961235015212,0.0206946877672509,-0.153628669675514,0.0367474460367505,0.0359930054081762,-1.04976351409246,0.983999575020053,0.991967527200388,899833.535909981
"97",-0.0638593544749949,-0.0162212043717249,0.083405549874216,1.37303137384826,0.011779198213411,-0.00507307917442136,0.119652701124215,-0.0137405222928267,0.0419218823004431,0.163772965103008,-0.00948221683399224,0.0207095497392184,-0.022246794151947,-0.0300555571849775,0.0473253132236314,2.20301543434797,1.19147048550282,1.25898529939776,-0.111070035230005,0.0267217298803505,-0.011927817777397,0.0168530807602117,-0.1993464491109,-0.487473916913001,1.27480540237004,-0.00527471818167205,-0.0103602703464232,0.237477384041533,-0.108151488554153,-0.0106701497593837,0.0432334984459902,-1.23534183463924,0.121080577143283,-0.0606268270951615,-0.471252204595975,0.0445789285465096,-0.069418052693364,0.819690481830591,0.723707718425564,0.00164014868790414,1.82664020048247e-05,0.0206253283723913,-0.156033497103763,0.0446398658345467,0.039233927501334,-1.06200681584229,0.968506430107827,0.984127242844048,899952.839650947
"98",-0.0635977703801996,-0.0178131048436538,0.0790558063101066,1.38266603049301,0.00870205729061331,-0.00668401804079781,0.118217649083309,-0.0148269596055426,0.0393517997791333,0.163939314620607,-0.00455422233456775,0.0196325080086385,-0.0222966714593707,-0.0298526695611529,0.0531132791914299,2.21585339285913,1.19313488196993,1.29118478705473,-0.112350692166038,0.0257446772670511,-0.0133305103176394,0.0180138503884325,-0.199969660792375,-0.511309645542019,1.28211656113548,-0.0181523713992739,-0.0135097965705476,0.269387976347877,-0.12174950446377,-0.0113010870900586,0.0456864936421721,-1.2342916479874,0.113587979127156,-0.0647721139594353,-0.470191002089572,0.0438908319035626,-0.0711486509149177,0.782462714894626,0.701858841784147,0.00166869790576782,0.00140363538561635,0.0198293983034513,-0.151804764420914,0.0536247945829072,0.0507989505393475,-1.07979283417945,0.967277590514361,0.98350271505185,900226.863977775
"99",-0.0630777752538059,-0.0183979004540128,0.0798121100317475,1.37667451891349,0.0097922314535239,-0.00517509841447267,0.118115930096155,-0.0150599124750799,0.0397286952898825,0.165527791430284,-0.00781285070828044,0.0201568219940257,-0.0227999634323945,-0.028777159888428,0.0556485770550719,2.21316813428531,1.1944902047731,1.28371307818866,-0.10982481515856,0.0302404315526244,-0.0128202760027409,0.0215402345510736,-0.198358096772907,-0.529305735327832,1.28364435738702,-0.0141906232464774,-0.0123838866366392,0.280563945835912,-0.117933580503183,0.00372299457173393,0.0449171445977931,-1.23300893058982,0.122168989317058,-0.0531580124051401,-0.470633337004619,0.0457255958979051,-0.0732680326483246,0.768240755786739,0.693499294798579,0.00162665909408922,0.000230066852859161,0.0194038784685039,-0.152576261261433,0.0541254560814547,0.0473066302234929,-1.08533528459213,0.965492547878823,0.98259480350693,900327.799254997
"100",-0.0630713524124082,-0.0177141740225564,0.0817432081095302,1.37751339965369,0.00902658851584788,-0.0075709279316741,0.118627283141497,-0.0153409196741114,0.0400352476197113,0.167732490109071,-0.00447625925396825,0.0207191060542869,-0.023145687127435,-0.0296278434441331,0.056857535974466,2.21793528677682,1.19637916168607,1.28043787838418,-0.113203986126813,0.0251996554504482,-0.0136935870223085,0.017469669994809,-0.198876455078918,-0.530078354238318,1.2884449089533,-0.0136393430562942,-0.0125539336524791,0.286329157943785,-0.113492458865948,-0.0107157871576512,0.0413079072393884,-1.23265687726409,0.114922237447634,-0.0620661798571445,-0.46975924464255,0.0451177587697744,-0.0706592634122927,0.758799973383023,0.688734278926971,0.00158220002619689,0.000824463593786848,0.0195725625224451,-0.147413307557462,0.0428772317953954,0.0408913061426725,-1.09275553805418,0.969443419625088,0.984603178760402,900390.643370829
"101",-0.0613519613453449,-0.0167341199585659,0.0830413579397438,1.37832557065608,0.00979745379302042,-0.00660638089648736,0.117934225576306,-0.0153051399671392,0.0393444179090151,0.165477722825928,-0.00657090779017539,0.0205211433849288,-0.0232307080455558,-0.0283285094942621,0.0548731935911417,2.21456124971436,1.20577672072839,1.27562284637726,-0.110475968105582,0.0308683741850055,-0.0112743596011155,0.0209353108456187,-0.196607187620933,-0.518446706644678,1.29069570556688,-0.015066731905202,-0.014126998485494,0.291866270430169,-0.115885464428663,-9.68236766596749e-05,0.0463726505494917,-1.23266665924507,0.120292005990169,-0.0567722808742011,-0.473797319675421,0.0484575972007913,-0.0725293929098916,0.7517348062954,0.683158768836821,0.00159839360394445,7.89648537731646e-05,0.0192357292294273,-0.150542304193628,0.0544843724633932,0.0473606327274127,-1.10107269961188,0.967580849508715,0.983656875901712,900449.815368491
"102",-0.0637057584732757,-0.017028739013956,0.0815948727721461,1.37777627593467,0.00863207545893628,-0.00772813383489192,0.118102275775275,-0.0144827016940202,0.0396731646808365,0.166785089994341,-0.00489062521248171,0.0216067622487986,-0.0234763603390842,-0.028047286333456,0.0585953251127724,2.21450421007674,1.20606666937401,1.26891408299005,-0.110483708828904,0.0244425164440723,-0.013166853921607,0.0178266559294447,-0.199584181570475,-0.52616092255317,1.29030379264741,-0.0145841497997648,-0.0120376890056551,0.293782301285488,-0.119210912410285,-0.0109020174736763,0.0485657377946538,-1.23436384388419,0.111618628751562,-0.0579249002353495,-0.468374984065459,0.047805382450373,-0.0688473721913472,0.74801071633546,0.675933007497271,0.00171892527170548,0.000846005664878649,0.0193064246415206,-0.161783114154116,0.0377728652932678,0.0484387335940013,-1.10526429880662,0.986731493095069,0.993343592668251,900483.11868141
"103",-0.0662931578914134,-0.0169430974608112,0.0929431465548917,1.37987747101473,0.0102576106577916,-0.0104020271736115,0.11713560247382,-0.0160363505949908,0.0387849802655676,0.163904353585689,-0.00367733379872007,0.0201491580632786,-0.0251761262220342,-0.027502315762372,0.0557682543595388,2.20755661479044,1.22564827344781,1.28989134350891,-0.113549692003016,0.0224283462558532,-0.0117754838661116,0.0176248492266656,-0.192189896926088,-0.506031682766284,1.31163454804608,-0.0110715296160727,-0.0130940637963016,0.323796438758183,-0.118373154895995,-0.0102139037358267,0.044528869957972,-1.23079495536433,0.113874758513209,-0.053054261676722,-0.474247235745429,0.0533077407353505,-0.0724961251590309,0.712121081959434,0.651943648558671,0.00173264444924216,0.000430812266118654,0.0186886500311805,-0.146893286930062,0.0407475503800372,0.0390697487321788,-1.1203563208609,0.98355266781439,0.991742238595488,900745.421856354
"104",-0.0657632444464978,-0.0177157286608791,0.0835658309838698,1.37699400497591,0.00991873743876027,-0.00602200593655791,0.117657155554292,-0.0157997898589046,0.0382276151956099,0.164132548197247,-0.0043376995298945,0.0201059921078977,-0.0265708280310504,-0.0264271894969444,0.0612531589683379,2.20793735899588,1.2265721620064,1.29031842732312,-0.110072415769073,0.0286608085035245,-0.013473848627635,0.0169999985591175,-0.191426555005989,-0.513509349022829,1.31983102264984,-0.017966480215258,-0.0123541415005082,0.333350348887996,-0.114473835383832,0.00304269022673398,0.0422989738047507,-1.22347419825543,0.111480352510462,-0.0530530120923295,-0.474393396273693,0.052550726934657,-0.0745696366105113,0.703773970349623,0.645561217790056,0.00170787195348053,0.000218810625254136,0.0185179705473721,-0.152614777934446,0.0463775742531217,0.0326171399896275,-1.13355466080834,0.982213111529723,0.991066653424341,900824.382125136
"105",-0.0680419370547326,-0.0146384122534712,0.0894374695132643,1.37749551054075,0.0103256241233463,-0.00724177491762939,0.11650539935124,-0.0166247907352779,0.0348235567618873,0.166125120618104,-0.00171613670026324,0.0208820390339425,-0.0302659253089775,-0.0240183857932221,0.0688140830869141,2.21260702349065,1.2512987828084,1.26362054783731,-0.110900771776946,0.0241632583624518,-0.0120824466639728,0.0139063095580671,-0.187001829871731,-0.509373731298056,1.37376184198891,-0.0149959379688916,-0.0102937837900789,0.406290152007581,-0.113527168779446,-0.0148649458972351,0.0486454024148249,-1.24684891185602,0.102158570443185,-0.0347687268355695,-0.487932912767821,0.0516744118438452,-0.0717422549578881,0.613261946888688,0.593756396900625,0.00155374498483356,4.90506632276101e-05,0.0173127135340182,-0.148090739666021,0.0447256391363161,0.0484196350434283,-1.22813809940459,0.947943922891194,0.973624117866435,901433.913987407
"106",-0.0666116533438743,-0.0160503347045396,0.0791241898085321,1.3814435883065,0.0096914572428976,-0.00994863057233371,0.116519163163165,-0.0180097842656773,0.0331766498260627,0.169874034421123,0.0030787010969274,0.0200268952385502,-0.0315735349935612,-0.0210896573992972,0.0810280448389739,2.20444295572976,1.26123949728773,1.29243726636048,-0.11554670919934,0.0257768048352655,-0.0151548447072147,0.0159308225853185,-0.186194803638394,-0.518668596679295,1.39183091192489,-0.0159023718127514,-0.0117904963101529,0.452365474462742,-0.119785884565176,-0.0101290700324729,0.0349855349037092,-1.23461974579921,0.103106181998621,-0.0431019497998592,-0.493262108215069,0.052365240370665,-0.0735122913087094,0.563067652629341,0.545028033507216,0.00186779578350827,-0.000111460765571171,0.0160769365602241,-0.150774835642424,0.051039892370352,0.0408860378185026,-1.28154439145826,0.969038433579357,0.984397497751471,901784.908701769
"107",-0.0671398062371703,-0.0171552127808564,0.0797217372031189,1.38094275159761,0.0100026675148035,-0.0106848684931506,0.116178387563741,-0.0201554532288347,0.0310397512734477,0.158400315374052,0.0025189101145761,0.0197831183736491,-0.0336860673199821,-0.0202775341532829,0.0831452895962815,2.2026612377204,1.2606685652695,1.28327007830211,-0.11470711174113,0.0254042968067286,-0.0130010142116768,0.0152352543433138,-0.185694426455965,-0.514530744882323,1.41711714847377,-0.0141930390883034,-0.0103928152075022,0.471009972500903,-0.113579838638283,-0.0100897722804804,0.0509291174783372,-1.22397060123804,0.104300707610096,-0.0351977369944805,-0.506960579865228,0.0590879778732866,-0.0710276459802517,0.550927781526254,0.529317108112426,0.00186741574886013,-0.000175418236177826,0.0159932982776568,-0.155791398091209,0.0429192605811824,0.0327091254333642,-1.29805788450599,0.946742181877614,0.9730067738087,901903.983081188
"108",-0.0681374811129539,-0.0164231921405533,0.0895361643484508,1.37767082083166,0.0105262407633615,-0.00963675548613151,0.117476356103943,-0.0228426939286133,0.03481917140286,0.167029490759538,0.00203491108089493,0.0220321664870214,-0.0332803739667305,-0.0191222896245204,0.0775835123578576,2.20787908879881,1.26447390835958,1.27754598105403,-0.111005736776222,0.0243085929609467,-0.0139035503119314,0.00909526340656675,-0.187018768600063,-0.505517064379945,1.41955589924843,-0.0133899299039033,-0.0151725696490105,0.478322752448762,-0.115592580177512,-0.0104763056645786,0.0442260304235184,-1.22359381489451,0.0916195126412802,-0.0364309491652831,-0.511645570042521,0.058964475744734,-0.0699400354267313,0.54504670285003,0.522067776706558,0.00169960088166648,-0.000291057939636662,0.0158506453096513,-0.150985147787502,0.0454644080792425,0.0317107756690289,-1.30229951532336,0.971836894757393,0.985817881130888,901948.486837237
